pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
200,9,92,4,0,
200,9,94,4,0,
200,9,103,2,0,
200,9,104,4,0,
200,9,109,1,14,
200,9,129,3,0,
200,9,138,4,0,
200,9,148,4,0,
200,9,149,1,1,2
200,9,156,4,0,
200,9,164,4,0,
200,9,168,4,0,
200,9,173,3,0,
200,9,174,2,0,
200,9,180,1,5,
200,9,180,2,0,
200,9,180,3,0,
200,9,182,4,0,
200,9,194,2,0,
200,9,195,1,41,
200,9,196,3,0,
200,9,203,4,0,
200,9,207,4,0,
200,9,212,1,19,
200,9,213,4,0,
200,9,214,4,0,
200,9,216,4,0,
200,9,218,4,0,
200,9,220,1,28,
200,9,237,4,0,
200,9,240,4,0,
200,9,241,4,0,
200,9,244,2,0,
200,9,244,4,0,
200,9,247,1,37,
200,9,247,4,0,
200,9,253,3,0,
200,9,259,4,0,
200,9,261,4,0,
200,9,262,2,0,
200,9,263,4,0,
200,9,269,4,0,
200,9,271,3,0,
200,9,285,4,0,
200,9,286,2,0,
200,9,288,1,46,
200,9,289,4,0,
200,9,290,4,0,
200,9,310,1,10,
200,9,332,4,0,
200,9,347,4,0,
200,9,351,4,0,
200,9,363,4,0,
200,9,371,1,32,
200,9,371,4,0,
200,9,373,4,0,
200,9,389,2,0,
200,9,389,3,0,
200,9,399,4,0,
200,9,408,1,50,
200,9,425,2,0,
200,9,433,4,0,
200,9,445,4,0,
200,9,451,4,0,
200,9,466,2,0,
200,9,466,3,0,
200,10,29,3,0,
200,10,45,1,1,1
200,10,60,1,23,
200,10,85,4,0,
200,10,86,4,0,
200,10,87,4,0,
200,10,92,4,0,
200,10,94,4,0,
200,10,103,2,0,
200,10,104,4,0,
200,10,109,1,14,
200,10,129,3,0,
200,10,138,4,0,
200,10,148,4,0,
200,10,149,1,1,2
200,10,156,4,0,
200,10,164,4,0,
200,10,168,4,0,
200,10,173,3,0,
200,10,174,2,0,
200,10,180,1,5,
200,10,180,2,0,
200,10,180,3,0,
200,10,182,4,0,
200,10,194,2,0,
200,10,195,1,41,
200,10,196,3,0,
200,10,203,4,0,
200,10,207,4,0,
200,10,212,1,19,
200,10,213,4,0,
200,10,214,4,0,
200,10,215,3,0,
200,10,216,4,0,
200,10,218,4,0,
200,10,220,1,28,
200,10,220,3,0,
200,10,237,4,0,
200,10,240,4,0,
200,10,241,4,0,
200,10,244,2,0,
200,10,244,4,0,
200,10,247,1,37,
200,10,247,4,0,
200,10,253,3,0,
200,10,259,4,0,
200,10,261,4,0,
200,10,262,2,0,
200,10,263,4,0,
200,10,269,4,0,
200,10,271,3,0,
200,10,277,3,0,
200,10,285,4,0,
200,10,286,2,0,
200,10,288,1,46,
200,10,289,4,0,
200,10,290,4,0,
200,10,310,1,10,
200,10,332,4,0,
200,10,347,4,0,
200,10,351,4,0,
200,10,363,4,0,
200,10,371,1,32,
200,10,371,4,0,
200,10,373,4,0,
200,10,389,2,0,
200,10,389,3,0,
200,10,399,4,0,
200,10,408,1,50,
200,10,417,2,0,
200,10,425,2,0,
200,10,433,4,0,
200,10,445,4,0,
200,10,451,4,0,
200,10,466,2,0,
200,10,466,3,0,
200,11,45,1,1,1
200,11,60,1,28,
200,11,85,4,0,
200,11,86,4,0,
200,11,87,4,0,
200,11,92,4,0,
200,11,94,4,0,
200,11,103,2,0,
200,11,104,4,0,
200,11,109,1,14,
200,11,138,4,0,
200,11,148,4,0,
200,11,149,1,1,2
200,11,156,4,0,
200,11,164,4,0,
200,11,168,4,0,
200,11,174,2,0,
200,11,180,1,5,
200,11,180,2,0,
200,11,182,4,0,
200,11,194,2,0,
200,11,195,1,46,
200,11,207,4,0,
200,11,212,1,19,
200,11,213,4,0,
200,11,216,4,0,
200,11,218,4,0,
200,11,220,1,32,
200,11,237,4,0,
200,11,240,4,0,
200,11,241,4,0,
200,11,244,4,0,
200,11,247,1,41,
200,11,247,4,0,
200,11,259,4,0,
200,11,261,4,0,
200,11,262,2,0,
200,11,263,4,0,
200,11,269,4,0,
200,11,285,2,0,
200,11,286,2,0,
200,11,288,1,50,
200,11,310,1,10,
200,11,332,4,0,
200,11,347,4,0,
200,11,371,1,37,
200,11,371,4,0,
200,11,373,4,0,
200,11,389,2,0,
200,11,408,1,55,
200,11,417,2,0,
200,11,425,2,0,
200,11,433,4,0,
200,11,451,4,0,
200,11,466,2,0,
200,11,472,2,0,
200,11,477,4,0,
200,11,496,4,0,
200,11,497,4,0,
200,11,506,1,23,
200,12,45,1,1,1
200,12,60,1,30,
200,12,85,4,0,
200,12,87,4,0,
200,12,92,4,0,
200,12,94,4,0,
200,12,104,4,0,
200,12,109,1,17,
200,12,148,4,0,
200,12,149,1,1,2
200,12,156,4,0,
200,12,168,4,0,
200,12,180,1,6,
200,12,182,4,0,
200,12,195,1,45,
200,12,212,1,23,
200,12,213,4,0,
200,12,216,4,0,
200,12,218,4,0,
200,12,220,1,37,
200,12,237,4,0,
200,12,240,4,0,
200,12,241,4,0,
200,12,247,4,0,
200,12,259,4,0,
200,12,263,4,0,
200,12,269,4,0,
200,12,285,4,0,
200,12,288,1,53,
200,12,289,4,0,
200,12,290,4,0,
200,12,310,1,11,
200,12,332,4,0,
200,12,347,4,0,
200,12,351,4,0,
200,13,38,3,0,
200,13,45,1,1,1
200,13,60,1,30,
200,13,85,4,0,
200,13,86,3,0,
200,13,87,4,0,
200,13,92,4,0,
200,13,94,4,0,
200,13,102,3,0,
200,13,104,4,0,
200,13,109,1,17,
200,13,138,3,0,
200,13,148,4,0,
200,13,149,1,1,2
200,13,156,4,0,
200,13,164,3,0,
200,13,168,4,0,
200,13,171,3,0,
200,13,180,1,6,
200,13,182,4,0,
200,13,195,1,45,
200,13,207,3,0,
200,13,212,1,23,
200,13,213,4,0,
200,13,216,4,0,
200,13,218,4,0,
200,13,220,1,37,
200,13,237,4,0,
200,13,240,4,0,
200,13,241,4,0,
200,13,247,4,0,
200,13,259,4,0,
200,13,263,4,0,
200,13,269,4,0,
200,13,285,4,0,
200,13,288,1,53,
200,13,289,4,0,
200,13,290,4,0,
200,13,310,1,11,
200,13,332,4,0,
200,13,347,4,0,
200,13,351,4,0,
200,14,45,1,1,1
200,14,60,1,28,
200,14,85,4,0,
200,14,86,4,0,
200,14,87,4,0,
200,14,92,4,0,
200,14,94,4,0,
200,14,103,2,0,
200,14,104,4,0,
200,14,109,1,14,
200,14,138,4,0,
200,14,148,4,0,
200,14,149,1,1,2
200,14,156,4,0,
200,14,164,4,0,
200,14,168,4,0,
200,14,173,3,0,
200,14,174,2,0,
200,14,180,1,5,
200,14,180,2,0,
200,14,180,3,0,
200,14,182,4,0,
200,14,194,2,0,
200,14,195,1,46,
200,14,196,3,0,
200,14,207,4,0,
200,14,212,1,19,
200,14,213,4,0,
200,14,214,3,0,
200,14,215,3,0,
200,14,216,4,0,
200,14,218,4,0,
200,14,220,1,32,
200,14,220,3,0,
200,14,237,4,0,
200,14,240,4,0,
200,14,241,4,0,
200,14,244,4,0,
200,14,247,1,41,
200,14,247,4,0,
200,14,253,3,0,
200,14,259,4,0,
200,14,261,4,0,
200,14,262,2,0,
200,14,263,4,0,
200,14,269,4,0,
200,14,271,3,0,
200,14,277,3,0,
200,14,285,2,0,
200,14,285,3,0,
200,14,286,2,0,
200,14,288,1,50,
200,14,289,3,0,
200,14,304,3,0,
200,14,310,1,10,
200,14,332,4,0,
200,14,347,4,0,
200,14,371,1,37,
200,14,371,4,0,
200,14,373,4,0,
200,14,389,2,0,
200,14,399,3,0,
200,14,408,1,55,
200,14,417,2,0,
200,14,425,2,0,
200,14,433,4,0,
200,14,451,4,0,
200,14,466,2,0,
200,14,472,2,0,
200,14,472,3,0,
200,14,477,4,0,
200,14,478,3,0,
200,14,492,3,0,
200,14,496,4,0,
200,14,497,4,0,
200,14,506,1,23,
201,3,237,1,1,
201,4,237,1,1,
201,5,237,1,1,
201,6,237,1,1,
201,7,237,1,1,
201,8,237,1,1,
201,9,237,1,1,
201,10,237,1,1,
201,11,237,1,1,
201,12,237,1,1,
201,13,237,1,1,
201,14,237,1,1,
202,3,68,1,1,1
202,3,194,1,1,4
202,3,219,1,1,3
202,3,243,1,1,2
202,4,68,1,1,1
202,4,194,1,1,4
202,4,219,1,1,3
202,4,243,1,1,2
202,5,68,1,1,1
202,5,194,1,1,4
202,5,219,1,1,3
202,5,243,1,1,2
202,6,68,1,1,1
202,6,194,1,1,4
202,6,219,1,1,3
202,6,243,1,1,2
202,7,68,1,1,1
202,7,194,1,1,4
202,7,219,1,1,3
202,7,243,1,1,2
202,8,68,1,1,1
202,8,194,1,1,4
202,8,219,1,1,3
202,8,243,1,1,2
202,9,68,1,1,1
202,9,194,1,1,4
202,9,219,1,1,3
202,9,243,1,1,2
202,10,68,1,1,1
202,10,194,1,1,4
202,10,219,1,1,3
202,10,243,1,1,2
202,11,68,1,1,1
202,11,194,1,1,4
202,11,219,1,1,3
202,11,243,1,1,2
202,12,68,1,1,1
202,12,194,1,1,4
202,12,219,1,1,3
202,12,243,1,1,2
202,13,68,1,1,1
202,13,194,1,1,4
202,13,219,1,1,3
202,13,243,1,1,2
202,14,68,1,1,1
202,14,194,1,1,4
202,14,219,1,1,3
202,14,243,1,1,2
203,3,23,1,1,4
203,3,23,1,13,
203,3,29,4,0,
203,3,33,1,1,1
203,3,36,2,0,
203,3,45,1,1,2
203,3,60,1,41,
203,3,70,4,0,
203,3,87,4,0,
203,3,89,4,0,
203,3,92,4,0,
203,3,93,1,1,3
203,3,93,1,7,
203,3,94,4,0,
203,3,97,1,20,
203,3,104,4,0,
203,3,129,4,0,
203,3,133,2,0,
203,3,138,4,0,
203,3,156,4,0,
203,3,168,4,0,
203,3,171,4,0,
203,3,173,4,0,
203,3,174,4,0,
203,3,182,4,0,
203,3,189,4,0,
203,3,192,4,0,
203,3,193,2,0,
203,3,203,4,0,
203,3,207,4,0,
203,3,213,4,0,
203,3,214,4,0,
203,3,216,4,0,
203,3,218,4,0,
203,3,226,1,30,
203,3,231,4,0,
203,3,237,4,0,
203,3,241,4,0,
203,3,242,1,54,
203,3,244,4,0,
203,3,247,4,0,
203,3,248,2,0,
203,3,249,4,0,
203,3,251,2,0,
203,4,23,1,1,4
203,4,23,1,13,
203,4,29,4,0,
203,4,33,1,1,1
203,4,36,2,0,
203,4,45,1,1,2
203,4,60,1,41,
203,4,70,4,0,
203,4,85,3,0,
203,4,87,4,0,
203,4,89,4,0,
203,4,92,4,0,
203,4,93,1,1,3
203,4,93,1,7,
203,4,94,4,0,
203,4,97,1,20,
203,4,104,4,0,
203,4,129,4,0,
203,4,133,2,0,
203,4,138,4,0,
203,4,156,4,0,
203,4,168,4,0,
203,4,171,4,0,
203,4,173,4,0,
203,4,174,4,0,
203,4,182,4,0,
203,4,189,4,0,
203,4,192,4,0,
203,4,193,2,0,
203,4,203,4,0,
203,4,207,4,0,
203,4,213,4,0,
203,4,214,4,0,
203,4,216,4,0,
203,4,218,4,0,
203,4,226,1,30,
203,4,231,4,0,
203,4,237,4,0,
203,4,241,4,0,
203,4,242,1,54,
203,4,244,4,0,
203,4,247,4,0,
203,4,248,2,0,
203,4,249,4,0,
203,4,251,2,0,
203,5,23,1,19,
203,5,33,1,1,1
203,5,36,2,0,
203,5,45,1,1,2
203,5,60,1,43,
203,5,70,4,0,
203,5,85,4,0,
203,5,87,4,0,
203,5,89,4,0,
203,5,92,4,0,
203,5,93,1,13,
203,5,94,4,0,
203,5,97,1,31,
203,5,104,4,0,
203,5,113,4,0,
203,5,115,4,0,
203,5,133,2,0,
203,5,148,4,0,
203,5,156,4,0,
203,5,168,4,0,
203,5,182,4,0,
203,5,193,2,0,
203,5,213,4,0,
203,5,216,4,0,
203,5,218,4,0,
203,5,226,1,37,
203,5,231,4,0,
203,5,237,4,0,
203,5,240,4,0,
203,5,241,4,0,
203,5,242,1,49,
203,5,244,2,0,
203,5,247,4,0,
203,5,248,2,0,
203,5,249,4,0,
203,5,251,2,0,
203,5,263,4,0,
203,5,273,2,0,
203,5,277,2,0,
203,5,285,4,0,
203,5,290,4,0,
203,5,310,1,7,
203,5,316,1,25,
203,5,347,4,0,
203,5,351,4,0,
203,6,23,1,19,
203,6,33,1,1,1
203,6,34,3,0,
203,6,36,2,0,
203,6,38,3,0,
203,6,45,1,1,2
203,6,60,1,43,
203,6,70,4,0,
203,6,85,4,0,
203,6,86,3,0,
203,6,87,4,0,
203,6,89,4,0,
203,6,92,4,0,
203,6,93,1,13,
203,6,94,4,0,
203,6,97,1,31,
203,6,102,3,0,
203,6,104,4,0,
203,6,113,4,0,
203,6,115,4,0,
203,6,129,3,0,
203,6,133,2,0,
203,6,138,3,0,
203,6,148,4,0,
203,6,156,4,0,
203,6,164,3,0,
203,6,168,4,0,
203,6,173,3,0,
203,6,182,4,0,
203,6,189,3,0,
203,6,193,2,0,
203,6,203,3,0,
203,6,207,3,0,
203,6,213,4,0,
203,6,214,3,0,
203,6,216,4,0,
203,6,218,4,0,
203,6,226,1,37,
203,6,231,4,0,
203,6,237,4,0,
203,6,240,4,0,
203,6,241,4,0,
203,6,242,1,49,
203,6,244,2,0,
203,6,244,3,0,
203,6,247,4,0,
203,6,248,2,0,
203,6,249,4,0,
203,6,251,2,0,
203,6,263,4,0,
203,6,273,2,0,
203,6,277,2,0,
203,6,285,4,0,
203,6,290,4,0,
203,6,310,1,7,
203,6,316,1,25,
203,6,347,4,0,
203,6,351,4,0,
203,7,23,1,19,
203,7,33,1,1,1
203,7,34,3,0,
203,7,36,2,0,
203,7,38,3,0,
203,7,45,1,1,2
203,7,60,1,43,
203,7,70,4,0,
203,7,85,4,0,
203,7,86,3,0,
203,7,87,4,0,
203,7,89,4,0,
203,7,92,4,0,
203,7,93,1,13,
203,7,94,4,0,
203,7,97,1,31,
203,7,102,3,0,
203,7,104,4,0,
203,7,113,4,0,
203,7,115,4,0,
203,7,133,2,0,
203,7,138,3,0,
203,7,148,4,0,
203,7,156,4,0,
203,7,164,3,0,
203,7,168,4,0,
203,7,182,4,0,
203,7,193,2,0,
203,7,213,4,0,
203,7,216,4,0,
203,7,218,4,0,
203,7,226,1,37,
203,7,231,4,0,
203,7,237,4,0,
203,7,240,4,0,
203,7,241,4,0,
203,7,242,1,49,
203,7,244,2,0,
203,7,247,4,0,
203,7,248,2,0,
203,7,249,4,0,
203,7,251,2,0,
203,7,263,4,0,
203,7,273,2,0,
203,7,277,2,0,
203,7,285,4,0,
203,7,290,4,0,
203,7,310,1,7,
203,7,316,1,25,
203,7,347,4,0,
203,7,351,4,0,
203,8,23,1,10,
203,8,24,2,0,
203,8,33,1,1,4
203,8,36,2,0,
203,8,45,1,1,5
203,8,60,1,19,
203,8,70,4,0,
203,8,85,4,0,
203,8,86,4,0,
203,8,87,4,0,
203,8,89,4,0,
203,8,92,4,0,
203,8,93,1,1,6
203,8,94,1,37,
203,8,94,4,0,
203,8,97,1,14,
203,8,104,4,0,
203,8,113,4,0,
203,8,115,4,0,
203,8,133,2,0,
203,8,138,4,0,
203,8,148,4,0,
203,8,156,4,0,
203,8,164,4,0,
203,8,168,4,0,
203,8,182,4,0,
203,8,193,2,0,
203,8,203,4,0,
203,8,207,4,0,
203,8,213,4,0,
203,8,214,4,0,
203,8,216,4,0,
203,8,218,4,0,
203,8,226,1,23,
203,8,231,4,0,
203,8,237,4,0,
203,8,240,4,0,
203,8,241,4,0,
203,8,242,1,46,
203,8,243,2,0,
203,8,244,2,0,
203,8,244,4,0,
203,8,247,4,0,
203,8,248,2,0,
203,8,249,4,0,
203,8,251,2,0,
203,8,263,4,0,
203,8,273,2,0,
203,8,277,2,0,
203,8,278,4,0,
203,8,285,4,0,
203,8,290,4,0,
203,8,310,1,1,3
203,8,316,1,5,
203,8,347,4,0,
203,8,351,4,0,
203,8,363,4,0,
203,8,372,1,28,
203,8,384,1,1,1
203,8,385,1,1,2
203,8,412,4,0,
203,8,428,1,41,
203,8,433,4,0,
203,8,445,4,0,
203,8,447,4,0,
203,8,451,4,0,
203,8,458,1,32,
203,9,23,1,10,
203,9,24,2,0,
203,9,33,1,1,4
203,9,36,2,0,
203,9,45,1,1,5
203,9,60,1,19,
203,9,70,4,0,
203,9,85,4,0,
203,9,86,4,0,
203,9,87,4,0,
203,9,89,4,0,
203,9,92,4,0,
203,9,93,1,1,6
203,9,94,1,37,
203,9,94,4,0,
203,9,97,1,14,
203,9,104,4,0,
203,9,113,4,0,
203,9,115,4,0,
203,9,129,3,0,
203,9,133,2,0,
203,9,138,4,0,
203,9,148,4,0,
203,9,156,4,0,
203,9,164,4,0,
203,9,168,4,0,
203,9,173,3,0,
203,9,182,4,0,
203,9,189,3,0,
203,9,193,2,0,
203,9,203,4,0,
203,9,207,4,0,
203,9,213,4,0,
203,9,214,4,0,
203,9,216,4,0,
203,9,218,4,0,
203,9,226,1,23,
203,9,231,4,0,
203,9,237,4,0,
203,9,240,4,0,
203,9,241,4,0,
203,9,242,1,46,
203,9,243,2,0,
203,9,244,2,0,
203,9,244,4,0,
203,9,247,4,0,
203,9,248,2,0,
203,9,249,4,0,
203,9,251,2,0,
203,9,253,3,0,
203,9,263,4,0,
203,9,271,3,0,
203,9,273,2,0,
203,9,277,2,0,
203,9,278,4,0,
203,9,285,4,0,
203,9,290,4,0,
203,9,310,1,1,3
203,9,316,1,5,
203,9,324,3,0,
203,9,347,4,0,
203,9,351,4,0,
203,9,363,4,0,
203,9,372,1,28,
203,9,384,1,1,1
203,9,385,1,1,2
203,9,389,3,0,
203,9,412,4,0,
203,9,428,1,41,
203,9,428,3,0,
203,9,433,4,0,
203,9,445,4,0,
203,9,447,4,0,
203,9,451,4,0,
203,9,458,1,32,
203,10,13,2,0,
203,10,23,1,10,
203,10,24,2,0,
203,10,29,3,0,
203,10,33,1,1,4
203,10,36,2,0,
203,10,45,1,1,5
203,10,60,1,19,
203,10,70,4,0,
203,10,85,4,0,
203,10,86,4,0,
203,10,87,4,0,
203,10,89,4,0,
203,10,92,4,0,
203,10,93,1,1,6
203,10,94,1,37,
203,10,94,4,0,
203,10,97,1,14,
203,10,104,4,0,
203,10,113,4,0,
203,10,115,4,0,
203,10,129,3,0,
203,10,133,2,0,
203,10,138,4,0,
203,10,148,4,0,
203,10,156,4,0,
203,10,164,4,0,
203,10,168,4,0,
203,10,173,3,0,
203,10,182,4,0,
203,10,189,3,0,
203,10,193,2,0,
203,10,203,4,0,
203,10,207,4,0,
203,10,213,4,0,
203,10,214,4,0,
203,10,216,4,0,
203,10,218,4,0,
203,10,226,1,23,
203,10,231,4,0,
203,10,237,4,0,
203,10,240,4,0,
203,10,241,4,0,
203,10,242,1,46,
203,10,243,2,0,
203,10,244,2,0,
203,10,244,4,0,
203,10,247,4,0,
203,10,248,2,0,
203,10,249,4,0,
203,10,251,2,0,
203,10,253,3,0,
203,10,263,4,0,
203,10,271,3,0,
203,10,273,2,0,
203,10,277,2,0,
203,10,277,3,0,
203,10,278,4,0,
203,10,285,4,0,
203,10,290,4,0,
203,10,310,1,1,3
203,10,316,1,5,
203,10,324,3,0,
203,10,347,4,0,
203,10,351,4,0,
203,10,356,3,0,
203,10,363,4,0,
203,10,372,1,28,
203,10,384,1,1,1
203,10,385,1,1,2
203,10,389,3,0,
203,10,412,4,0,
203,10,428,1,41,
203,10,428,3,0,
203,10,433,4,0,
203,10,445,4,0,
203,10,447,4,0,
203,10,451,4,0,
203,10,458,1,32,
203,11,13,2,0,
203,11,23,1,10,
203,11,24,2,0,
203,11,33,1,1,4
203,11,36,2,0,
203,11,45,1,1,5
203,11,60,1,19,
203,11,70,4,0,
203,11,85,4,0,
203,11,86,4,0,
203,11,87,4,0,
203,11,89,4,0,
203,11,92,4,0,
203,11,93,1,1,6
203,11,94,1,37,
203,11,94,4,0,
203,11,97,1,14,
203,11,104,4,0,
203,11,113,4,0,
203,11,115,4,0,
203,11,133,2,0,
203,11,138,4,0,
203,11,148,4,0,
203,11,156,4,0,
203,11,164,4,0,
203,11,168,4,0,
203,11,182,4,0,
203,11,193,2,0,
203,11,207,4,0,
203,11,212,2,0,
203,11,213,4,0,
203,11,216,4,0,
203,11,218,4,0,
203,11,226,1,23,
203,11,237,4,0,
203,11,240,4,0,
203,11,241,4,0,
203,11,242,1,46,
203,11,243,2,0,
203,11,244,4,0,
203,11,247,4,0,
203,11,248,2,0,
203,11,249,4,0,
203,11,251,2,0,
203,11,263,4,0,
203,11,273,2,0,
203,11,277,2,0,
203,11,285,2,0,
203,11,290,2,0,
203,11,310,1,1,3
203,11,316,1,5,
203,11,347,4,0,
203,11,372,1,28,
203,11,384,1,1,1
203,11,385,1,1,2
203,11,412,4,0,
203,11,428,1,41,
203,11,433,4,0,
203,11,447,4,0,
203,11,451,4,0,
203,11,458,1,32,
203,11,473,4,0,
203,11,477,4,0,
203,11,496,4,0,
203,11,497,4,0,
203,11,514,4,0,
203,11,523,4,0,
203,11,526,4,0,
203,12,23,1,19,
203,12,33,1,1,1
203,12,45,1,1,2
203,12,60,1,43,
203,12,70,4,0,
203,12,85,4,0,
203,12,87,4,0,
203,12,89,4,0,
203,12,92,4,0,
203,12,93,1,13,
203,12,94,4,0,
203,12,97,1,31,
203,12,104,4,0,
203,12,113,4,0,
203,12,115,4,0,
203,12,148,4,0,
203,12,156,4,0,
203,12,168,4,0,
203,12,182,4,0,
203,12,213,4,0,
203,12,216,4,0,
203,12,218,4,0,
203,12,226,1,37,
203,12,231,4,0,
203,12,237,4,0,
203,12,240,4,0,
203,12,241,4,0,
203,12,242,1,49,
203,12,247,4,0,
203,12,249,4,0,
203,12,263,4,0,
203,12,285,4,0,
203,12,290,4,0,
203,12,310,1,7,
203,12,316,1,25,
203,12,347,4,0,
203,12,351,4,0,
203,13,23,1,19,
203,13,33,1,1,1
203,13,34,3,0,
203,13,38,3,0,
203,13,45,1,1,2
203,13,60,1,43,
203,13,70,4,0,
203,13,85,4,0,
203,13,86,3,0,
203,13,87,4,0,
203,13,89,4,0,
203,13,92,4,0,
203,13,93,1,13,
203,13,94,4,0,
203,13,97,1,31,
203,13,102,3,0,
203,13,104,4,0,
203,13,113,4,0,
203,13,115,4,0,
203,13,138,3,0,
203,13,148,4,0,
203,13,156,4,0,
203,13,164,3,0,
203,13,168,4,0,
203,13,171,3,0,
203,13,182,4,0,
203,13,207,3,0,
203,13,213,4,0,
203,13,216,4,0,
203,13,218,4,0,
203,13,226,1,37,
203,13,231,4,0,
203,13,237,4,0,
203,13,240,4,0,
203,13,241,4,0,
203,13,242,1,49,
203,13,247,4,0,
203,13,249,4,0,
203,13,263,4,0,
203,13,285,4,0,
203,13,290,4,0,
203,13,310,1,7,
203,13,316,1,25,
203,13,347,4,0,
203,13,351,4,0,
203,14,13,2,0,
203,14,23,1,10,
203,14,24,2,0,
203,14,33,1,1,4
203,14,36,2,0,
203,14,45,1,1,5
203,14,60,1,19,
203,14,70,4,0,
203,14,85,4,0,
203,14,86,4,0,
203,14,87,4,0,
203,14,89,4,0,
203,14,92,4,0,
203,14,93,1,1,6
203,14,94,1,37,
203,14,94,4,0,
203,14,97,1,14,
203,14,104,4,0,
203,14,113,4,0,
203,14,115,4,0,
203,14,133,2,0,
203,14,138,4,0,
203,14,148,4,0,
203,14,156,4,0,
203,14,164,4,0,
203,14,168,4,0,
203,14,173,3,0,
203,14,182,4,0,
203,14,193,2,0,
203,14,207,4,0,
203,14,212,2,0,
203,14,213,4,0,
203,14,214,3,0,
203,14,216,4,0,
203,14,218,4,0,
203,14,226,1,23,
203,14,231,3,0,
203,14,237,4,0,
203,14,240,4,0,
203,14,241,4,0,
203,14,242,1,46,
203,14,243,2,0,
203,14,244,4,0,
203,14,247,4,0,
203,14,248,2,0,
203,14,249,4,0,
203,14,251,2,0,
203,14,253,3,0,
203,14,263,4,0,
203,14,271,3,0,
203,14,273,2,0,
203,14,277,2,0,
203,14,277,3,0,
203,14,278,3,0,
203,14,285,2,0,
203,14,285,3,0,
203,14,290,2,0,
203,14,304,3,0,
203,14,310,1,1,3
203,14,316,1,5,
203,14,324,3,0,
203,14,347,4,0,
203,14,356,3,0,
203,14,372,1,28,
203,14,384,1,1,1
203,14,385,1,1,2
203,14,412,4,0,
203,14,428,1,41,
203,14,428,3,0,
203,14,433,4,0,
203,14,447,4,0,
203,14,451,4,0,
203,14,458,1,32,
203,14,473,4,0,
203,14,477,4,0,
203,14,492,3,0,
203,14,496,4,0,
203,14,497,4,0,
203,14,514,4,0,
203,14,523,4,0,
203,14,526,4,0,
204,3,29,4,0,
204,3,33,1,1,1
204,3,36,1,15,
204,3,38,1,50,
204,3,42,2,0,
204,3,70,4,0,
204,3,76,4,0,
204,3,92,4,0,
204,3,104,4,0,
204,3,111,4,0,
204,3,115,2,0,
204,3,117,1,29,
204,3,120,1,8,
204,3,129,2,0,
204,3,153,1,36,
204,3,156,4,0,
204,3,173,4,0,
204,3,174,4,0,
204,3,175,2,0,
204,3,182,1,1,2
204,3,182,4,0,
204,3,191,1,43,
204,3,202,4,0,
204,3,203,4,0,
204,3,205,4,0,
204,3,207,4,0,
204,3,213,4,0,
204,3,214,4,0,
204,3,216,4,0,
204,3,218,4,0,
204,3,229,1,22,
204,3,230,4,0,
204,3,237,4,0,
204,3,241,4,0,
204,3,249,4,0,
204,4,29,4,0,
204,4,33,1,1,1
204,4,36,1,15,
204,4,38,1,50,
204,4,42,2,0,
204,4,70,4,0,
204,4,76,4,0,
204,4,92,4,0,
204,4,104,4,0,
204,4,111,4,0,
204,4,115,2,0,
204,4,117,1,29,
204,4,120,1,8,
204,4,129,2,0,
204,4,153,1,36,
204,4,156,4,0,
204,4,173,4,0,
204,4,174,4,0,
204,4,175,2,0,
204,4,182,1,1,2
204,4,182,4,0,
204,4,191,1,43,
204,4,202,4,0,
204,4,203,4,0,
204,4,205,4,0,
204,4,207,4,0,
204,4,213,4,0,
204,4,214,4,0,
204,4,216,4,0,
204,4,218,4,0,
204,4,229,1,22,
204,4,230,4,0,
204,4,237,4,0,
204,4,241,4,0,
204,4,249,4,0,
204,5,33,1,1,1
204,5,36,1,15,
204,5,38,1,50,
204,5,42,2,0,
204,5,68,2,0,
204,5,70,4,0,
204,5,76,4,0,
204,5,89,4,0,
204,5,91,4,0,
204,5,92,4,0,
204,5,104,4,0,
204,5,113,4,0,
204,5,115,2,0,
204,5,115,4,0,
204,5,117,1,29,
204,5,120,1,8,
204,5,129,2,0,
204,5,153,1,36,
204,5,156,4,0,
204,5,175,2,0,
204,5,182,1,1,2
204,5,182,4,0,
204,5,191,1,43,
204,5,201,4,0,
204,5,202,4,0,
204,5,213,4,0,
204,5,216,4,0,
204,5,218,4,0,
204,5,229,1,22,
204,5,237,4,0,
204,5,241,4,0,
204,5,249,4,0,
204,5,263,4,0,
204,5,290,4,0,
204,5,328,2,0,
204,6,33,1,1,1
204,6,34,3,0,
204,6,36,1,15,
204,6,38,1,50,
204,6,38,3,0,
204,6,42,2,0,
204,6,68,2,0,
204,6,68,3,0,
204,6,70,4,0,
204,6,76,4,0,
204,6,89,4,0,
204,6,91,4,0,
204,6,92,4,0,
204,6,102,3,0,
204,6,104,4,0,
204,6,111,3,0,
204,6,113,4,0,
204,6,115,2,0,
204,6,115,4,0,
204,6,117,1,29,
204,6,120,1,8,
204,6,129,2,0,
204,6,153,1,36,
204,6,153,3,0,
204,6,156,4,0,
204,6,157,3,0,
204,6,164,3,0,
204,6,173,3,0,
204,6,175,2,0,
204,6,182,1,1,2
204,6,182,4,0,
204,6,191,1,43,
204,6,201,4,0,
204,6,202,4,0,
204,6,203,3,0,
204,6,205,3,0,
204,6,207,3,0,
204,6,213,4,0,
204,6,214,3,0,
204,6,216,4,0,
204,6,218,4,0,
204,6,229,1,22,
204,6,237,4,0,
204,6,241,4,0,
