pokemon_id,pokemon_name,language_id,language_name,summary
944,shroodle,9,en,"**Shroodle** is a dual-type Poison/Normal Pokémon introduced in Generation IX.

**Type:** Poison / Normal

**Abilities:**

- **Unburden:** Boosts the Pokémon's Speed stat if its held item is used or lost.
- **Pickpocket (Hidden Ability):** Steals an item when hit by another Pokémon's move.

**Physical Characteristics:**

- Small, rodent-like Pokémon
- Primarily gray body with a large head and small limbs
- Prominent, tooth-like protrusion on its mouth
- Big, round eyes with a mischievous expression
- Long, thin tail often used for balance

**Behavior and Habitat:**

- Typically found in urban areas and forests
- Known for its curiosity and playful nature
- Often seen scavenging for food or small trinkets
- Capable of producing a toxic substance, which it uses for self-defense and marking its territory

**In Battle:**

- Utilizes its Poison typing to inflict status conditions
- Notable moves include Poison Fang and Sketch, allowing it to copy the last move used by an opponent
- Effective against Fairy and Grass types due to its Poison moves
- Vulnerable to Ground and Psychic types

**Evolution:**

- Evolves into Grafaiai starting at level 28
- Evolution enhances its mischievous nature and battle capabilities

**Interesting Facts:**

- Known for its artistic tendencies, often leaving colorful marks with its tail
- The name ""Shroodle"" is a combination of ""shrew"" and ""doodle,"" reflecting its animalistic appearance and creative behavior
- Its evolution, Grafaiai, is inspired by the aye-aye, a lemur known for its distinctive hunting method and appearance

Shroodle's unique typing and playful nature make it a fascinating addition to the Pokémon world. Its ability to adapt to urban environments and its artistic tendencies add depth to its character, making it both a challenge and a delight for trainers."
285,shroomish,9,en,"**Shroomish** is a Grass-type Pokémon introduced in Generation III.

**Type:** Grass

**Abilities:**

- **Effect Spore:** Contact may inflict poison, paralysis, or sleep on the opponent.
- **Poison Heal (Hidden Ability):** Restores HP if the Pokémon is poisoned instead of losing it.

**Physical Characteristics:**

- Shroomish is a small, mushroom-like Pokémon.
- It has a round, pudgy body with a beige color and green spots.
- Its top resembles a mushroom cap with a frilled edge.
- Shroomish has small, stubby legs and a grumpy expression on its face.

**Behavior and Habitat:**

- Shroomish primarily inhabits damp forests and overgrown areas with lots of fallen leaves.
- It is known to be docile and spends most of its time in dark, moist environments.
- Shroomish feeds on composted soil and decomposing leaves, which helps it thrive in forested regions.
- Though generally calm, Shroomish can become aggressive if disturbed, releasing spores that can incapacitate other Pokémon and humans.

**In Battle:**

- Shroomish is valued for its defensive abilities and status-inducing moves.
- It can use moves like Spore, which has a 100% chance to induce sleep, making it a strategic choice in battles.
- Shroomish is highly effective against Water, Rock, and Ground types due to its Grass-type moves.
- It is vulnerable to Fire, Flying, Ice, and Poison types.

**Evolution:**

- Shroomish evolves into Breloom starting at level 23.
- Breloom gains a secondary Fighting-type, enhancing its offensive capabilities.

**Interesting Facts:**

- Shroomish's design is inspired by mushrooms, particularly those that grow in moist forest environments.
- In the Pokémon world, its spores are said to be used as an ingredient for herbal medicine.
- Despite its grumpy appearance, Shroomish is popular for its unique ability to inflict status conditions, making it a valuable asset in various battle strategies."
213,shuckle,9,en,"**Shuckle** is a Bug/Rock-type Pokémon introduced in Generation II.

**Type:** Bug / Rock

**Abilities:**

- **Sturdy:** Prevents one-hit KO moves from knocking it out when at full health.
- **Gluttony:** Encourages the use of a held Berry earlier than usual.
- **Contrary (Hidden Ability):** Reverses the effects of stat changes, making moves that lower stats increase them instead.

**Physical Characteristics:**

- Shuckle is a small, turtle-like Pokémon characterized by its yellow, worm-like body.
- It resides within a hard, red shell dotted with several holes, which serve as entrances and exits for its limbs.
- Its limbs are long and flexible, allowing it to retract or extend them through the shell's openings.
- The shell is highly durable and serves as Shuckle's primary mode of defense.

**Behavior and Habitat:**

- Shuckle is typically found in rocky and mountainous regions, often residing in crevices to stay safe from predators.
- It is known for its slow and steady lifestyle, spending much of its time hidden away.
- Shuckle collects berries and stores them in its shell, fermenting them to create berry juice over time.
- It is a peaceful Pokémon, focusing on defense rather than aggression.

**In Battle:**

- Shuckle is renowned for having the highest Defense and Special Defense stats of any Pokémon, making it a formidable wall in battles.
- Its low HP and Speed make it less effective in offensive roles.
- Common moves include Toxic, Infestation, and Protect, which allow it to slowly whittle down opponents while staying protected.
- It can also use moves like Rest and Sleep Talk to recover and continue defending.
- Shuckle is strong against Normal, Poison, and Flying types due to its dual Bug/Rock typing, but is weak against Water, Rock, and Steel types.

**Evolution:**

- Shuckle does not evolve from or into any other Pokémon, remaining in its single form throughout its life.

**Interesting Facts:**

- Known for its unique berry-fermenting ability, which is said to produce juice with special properties.
- Despite its defensive prowess, Shuckle has one of the lowest base Attack and Speed stats, making it a niche choice in battles.
- Shuckle's ability to withstand attacks has made it a favorite among trainers who enjoy strategic, defensive playstyles.
- It is often used in battles to set up hazards like Stealth Rock or to trap opponents with moves like Infestation."
353,shuppet,9,en,"**Shuppet** is a Ghost-type Pokémon introduced in Generation III.

**Type:** Ghost

**Abilities:**

- **Insomnia:** Prevents the Pokémon from falling asleep.
- **Frisk (Hidden Ability):** Allows the Pokémon to check an opponent's held item upon entering battle.

**Physical Characteristics:**

- Shuppet resembles a small, floating, ghost-like entity.
- It has a dark-blue body and a pointed head that resembles a hood.
- Its eyes are large and bright-blue, giving it a mysterious appearance.
- The body tapers into a wispy tail, similar to a ghostly cloth.

**Behavior and Habitat:**

- Shuppet is known for being attracted to negative emotions, such as jealousy and malice.
- It feeds on these emotions, which is why it is often found near human settlements where such feelings might be abundant.
- This Pokémon tends to appear during the night, floating silently around houses and other structures.
- Shuppet prefers to reside in dark, quiet places, often near abandoned buildings or in the outskirts of cities.

**In Battle:**

- Shuppet is a strategic battler, with a focus on disrupting opponents.
- It can use moves like Shadow Ball and Knock Off to deal damage and remove items.
- It excels in using status moves such as Will-O-Wisp to inflict burn and Destiny Bond to take down opponents with it when fainted.
- Shuppet is strong against Psychic and Ghost types due to its Ghost typing but is vulnerable to Dark-type moves.

**Evolution:**

- Shuppet evolves into Banette starting at level 37.

**Interesting Facts:**

- Shuppet's name is a combination of ""shadow"" and ""puppet,"" reflecting its ghostly nature and appearance.
- In the Pokémon world, Shuppet is often seen as a harbinger of misfortune due to its tendency to seek out negative emotions.
- Shuppet's ability to consume negative feelings makes it a unique companion, as it can help clear the air of negative energy.
- Shuppet's design and lore are inspired by traditional ghost stories and the concept of spirits feeding on human emotions."
561,sigilyph,9,en,"**Sigilyph** is a Psychic/Flying-type Pokémon introduced in Generation V.

**Type:** Psychic / Flying

**Abilities:**

- **Magic Guard:** Prevents all damage except from direct attacks.
- **Wonder Skin (Hidden Ability):** Makes status moves more likely to miss.

**Physical Characteristics:**

- Sigilyph resembles a totem or ancient artifact with a spherical body and intricate, colorful patterns.
- Its body is predominantly black with yellow, blue, and pink accents.
- It has two wings with feather-like extensions and three eyes: two on its wings and one central eye on its body.
- It stands on a pair of thin, black legs with small, round feet.

**Behavior and Habitat:**

- Sigilyph is known to guard ancient cities and ruins, suggesting it has a protective nature.
- Often found in desert regions, it is believed to patrol its territory by flying in a set pattern to ward off intruders.
- It is said to follow ancient paths and routines, possibly linked to its past as a protector of civilizations.

**In Battle:**

- Sigilyph is a versatile and strategic fighter, excelling in both offense and defense.
- Signature moves include Cosmic Power, Air Slash, and Stored Power, which it uses to enhance its stats and launch powerful attacks.
- Effective against Fighting, Bug, and Grass types while vulnerable to Electric, Ice, Rock, Ghost, and Dark types.
- Often utilizes status moves and abilities to avoid indirect damage and status conditions.

**Evolution:**

- Sigilyph does not evolve from or into any other Pokémon, making it a standalone species.

**Interesting Facts:**

- Sigilyph is thought to be inspired by the Nazca Lines, large geoglyphs in the Nazca Desert of southern Peru.
- It is considered enigmatic due to its ancient origins and mysterious behaviors.
- Despite its ancient appearance, it is highly adaptable in modern battles due to its unique abilities and move set.
- In the Pokémon universe, it is often associated with ancient cultures and their myths, adding to its mystique and allure."
266,silcoon,9,en,"**Silcoon** is a Bug-type Pokémon introduced in Generation III.

**Type:** Bug

**Abilities:**

- **Shed Skin:** Has a 1/3 chance of healing from a status condition at the end of each turn.

**Physical Characteristics:**

- Silcoon is a white, cocoon-like Pokémon.
- It has a spherical body with several silk threads hanging from its surface.
- Features small, red eyes that peer from the protective silk casing.
- Its silk is known to be very durable and tough.

**Behavior and Habitat:**

- Typically found attached to tree branches in forests.
- Remains motionless as it prepares for evolution.
- Known for its patience and resilience while it waits.
- The silk it produces can be used to create protective barriers.

**In Battle:**

- Primarily a defensive Pokémon with high Defense stats.
- Relies on its ability to endure attacks until it evolves.
- Not known for offensive tactics; instead, it focuses on withstanding status conditions with its Shed Skin ability.
- Common moves include Harden, which increases its defense.

**Evolution:**

- Evolves from Wurmple starting at level 7.
- Evolves into Beautifly at level 10.
- The evolution path depends on Wurmple's personality value.

**Interesting Facts:**

- Silcoon and Cascoon share a similar evolutionary line, differing based on Wurmple's evolution path.
- Its silk is renowned for its strength, often compared to steel.
- Silcoon represents a transitional stage, akin to a chrysalis in real-world insects.

This summary provides a comprehensive overview of Silcoon, highlighting its characteristics and role within the Pokémon world."
843,silicobra,9,en,"**Silicobra** is a Ground-type Pokémon introduced in Generation VIII.

**Type:** Ground

**Abilities:**

- **Sand Spit:** Creates a sandstorm when hit by an attack.
- **Shed Skin:** May heal its own status conditions.
- **Hidden Ability - Sand Veil:** Increases evasion during a sandstorm.

**Physical Characteristics:**

- Silicobra has a serpentine, snake-like body primarily colored in sandy brown.
- It features large, expressive eyes with prominent black pupils.
- The tip of its tail is darker in color, resembling a rattlesnake's rattle.
- Its nostrils are located on the top of its head, allowing it to breathe while burrowing.

**Behavior and Habitat:**

- Typically found in arid deserts and sandy environments where it can camouflage effectively.
- Known to burrow into the sand with the help of its shovel-like snout.
- Silicobra is relatively docile and tends to avoid confrontation, preferring to hide beneath the sand when threatened.

**In Battle:**

- Silicobra is a defensive Pokémon, utilizing its Ground typing to resist Electric-type attacks.
- Known for moves such as Sand Tomb, which traps and damages opponents over time, and Glare, which paralyzes the target.
- Beneficial in battles against Fire, Rock, Steel, and Poison types due to its Ground-type moves.
- Vulnerable to Water, Ice, and Grass-type attacks.

**Evolution:**

- Silicobra evolves into Sandaconda starting at level 36.
- Sandaconda maintains the Ground typing and gains a more robust and coiled appearance.

**Interesting Facts:**

- Silicobra's name is a combination of ""silica,"" referring to its sandy habitat, and ""cobra,"" indicating its snake-like form.
- Its Sand Spit ability is unique and can change the dynamics of a battle by summoning a sandstorm.
- Silicobra's design and abilities reflect its adaptation to desert life, reminiscent of real-life desert snakes."
773,silvally,9,en,"**Silvally** is a Normal-type Pokémon introduced in Generation VII.

**Type:** Normal

**Abilities:**

- **RKS System:** Changes Silvally's type to match the type of the memory it holds.
- **Hidden Ability:** N/A (Silvally does not have a hidden ability; its ability is unique and integral to its design.)

**Physical Characteristics:**

- Silvally is a quadrupedal Pokémon with a chimera-like appearance.
- It has a silver, metallic mask with a crest on its head, which it can break off to unleash its true power.
- Its body is covered in a mix of white fur and metallic scales.
- It has a bushy tail and a set of large, clawed feet, with each limb featuring a different color and texture, symbolizing various types.

**Behavior and Habitat:**

- Silvally is a synthetic Pokémon, created by scientists in an attempt to replicate the power of the Legendary Pokémon Arceus.
- It is not naturally found in the wild and is typically seen in the care of trainers or in scientific facilities.
- Known for its loyalty, Silvally forms deep bonds with its trainer, often acting as a protector.
- It displays intelligence and adaptability, able to change its typing based on the memory it holds.

**In Battle:**

- Silvally is versatile in battle due to its ability to change type with the RKS System.
- Its signature move is Multi-Attack, which changes type to match its current form.
- It can be tailored to counter various opponents by holding different memory items, making it a flexible asset in battle.
- While its base stats are balanced, its adaptability allows it to fit various roles on a team, from physical attacker to support.

**Evolution:**

- Silvally evolves from Type: Null when it reaches a high level of friendship with its trainer.
- This evolution signifies its breaking free from its restricting helmet, symbolizing trust and liberation.

**Interesting Facts:**

- Silvally's design and concept are heavily inspired by Arceus, with its ability to change type reflecting Arceus's Plate system.
- It played a significant role in the Pokémon Sun and Moon storylines, being closely associated with the character Gladion.
- Silvally's creation story and its role in the games explore themes of artificial life and the ethics of scientific experimentation in the Pokémon world.
- Its name combines ""silver"" and ""ally,"" reflecting both its metallic appearance and its role as a loyal companion."
516,simipour,9,en,"**Simipour** is a Water-type Pokémon introduced in Generation V.

**Type:** Water

**Abilities:**

- **Gluttony:** Encourages the early use of a held Berry.
- **Torrent (Hidden Ability):** Powers up Water-type moves when the Pokémon's HP is low.

**Physical Characteristics:**

- Simipour is a blue, monkey-like Pokémon with a slim build.
- It has a distinctive hairstyle resembling a fountain of water, with long, flowing blue curls.
- Its tail is long and prehensile, ending in a tuft that resembles a water drop.
- Its eyes are large and expressive with small, round ears.

**Behavior and Habitat:**

- Simipour is typically found near bodies of water such as lakes, rivers, and ponds.
- It enjoys splashing and playing in the water, often seen frolicking with other water-dwelling Pokémon.
- Known for its carefree and playful nature, it often uses its water-cannon-like tail to spray water.

**In Battle:**

- Simipour is a versatile attacker with a focus on speed and special attacks.
- Notable moves include Scald, Hydro Pump, and Acrobatics.
- It can be a strong opponent against Fire, Ground, and Rock-type Pokémon due to its Water-type moves.
- However, it is vulnerable to Electric and Grass-type attacks.

**Evolution:**

- Evolves from Panpour when exposed to a Water Stone.

**Interesting Facts:**

- Simipour, along with its counterparts Simisage and Simisear, is part of a trio that represents different elements and types.
- It is inspired by the ""see no evil, hear no evil, speak no evil"" proverb, with Simipour representing ""hear no evil.""
- Its design is influenced by both monkeys and water fountains, emphasizing its playful nature and water affinity."
512,simisage,9,en,"**Simisage** is a Grass-type Pokémon introduced in Generation V.

**Type:** Grass

**Abilities:**

- **Gluttony:** Encourages the early use of held Berry items.
- **Overgrow (Hidden Ability):** Boosts the power of Grass-type moves when the Pokémon's HP is low.

**Physical Characteristics:**

- Simisage is a bipedal, monkey-like Pokémon.
- It has green fur with a bushy tail and a mohawk-like crest on its head shaped like a leafy bunch.
- Its ears are pointed, and it has a long nose and sharp eyes.
- The leaves on its head resemble a crown, and it has a muscular build with strong arms.

**Behavior and Habitat:**

- Simisage is known to be very aggressive and territorial.
- It typically inhabits dense forests and jungles where it can find ample foliage.
- This Pokémon is known for its ability to leap through trees with agility.
- Simisage often uses its sharp leaves to attack intruders or threats in its territory.

**In Battle:**

- Simisage is a versatile physical attacker with access to a variety of moves.
- Notable moves include Seed Bomb, Acrobatics, and Low Kick.
- It can also learn support moves like Leech Seed and Taunt to disrupt opponents.
- Strong against Water, Ground, and Rock types.
- Vulnerable to Fire, Ice, Poison, Flying, and Bug types.

**Evolution:**

- Simisage evolves from Pansage when exposed to a Leaf Stone.
- Pansage is the pre-evolution stage, which is more playful and less aggressive.

**Interesting Facts:**

- Simisage is part of a trio with Simisear and Simipour, each representing different types.
- It shares a bond with Pansage, which is more docile and can often be found playfully foraging for food.
- In the Pokémon anime, Cilan, one of Ash's companions in the Unova region, owns a Pansage that eventually evolves into Simisage.
- The design of Simisage is inspired by both primates and the concept of a ""grass crown,"" reflecting its potent and regal nature."
514,simisear,9,en,"**Simisear** is a Fire-type Pokémon introduced in Generation V.

**Type:** Fire

**Abilities:**

- **Gluttony:** Encourages the early use of a held Berry during battle.
- **Blaze (Hidden Ability):** Powers up Fire-type moves when the Pokémon's HP is low.

**Physical Characteristics:**

- Simisear is an anthropomorphic, monkey-like Pokémon.
- It has a predominantly red body with patches of cream-colored fur on its chest and face.
- Its head features a tuft of flame-like hair, resembling a fiery crest.
- Its hands and feet are large and flat, with three fingers and toes each.
- It has a long, curly tail that also ends with a flame-like tuft.

**Behavior and Habitat:**

- Simisear is known to reside in lush forests and areas rich in vegetation.
- It is often seen in groups with other members of its evolutionary line, including Pansage and Panpour.
- Known for its playful and energetic behavior, Simisear enjoys climbing and swinging among trees.
- It uses its fiery tail to roast berries, which it is fond of eating.

**In Battle:**

- Simisear is a versatile attacker that excels in both physical and special attacks.
- Notable moves include Flamethrower, Fire Blast, and Flame Charge.
- It can utilize moves like Acrobatics and Grass Knot to handle a variety of opponents.
- Simisear is strong against Bug, Steel, Grass, and Ice types but is vulnerable to Water, Rock, and Ground types.

**Evolution:**

- Simisear evolves from Pansear when exposed to a Fire Stone.
- It is part of a trio of elemental monkeys, each evolving with a corresponding elemental stone.

**Interesting Facts:**

- Simisear, along with its counterparts Simisage and Simipour, was first introduced in Pokémon Black and White.
- The trio is known for their elemental themes, with Simisear representing fire.
- In the Pokémon anime, Simisear has appeared in various episodes, often showcasing its fiery nature and battle prowess.
- Its design and abilities are inspired by the concept of a fire-wielding primate, much like mythical creatures in various cultures."
1013,sinistcha,9,en,"**Sinistcha** is a Grass/Ghost-type Pokémon introduced in Generation IX.

**Type:** Grass/Ghost

**Abilities:**

- **Hospitality:** When Sinistcha enters the battlefield, it heals the HP of its ally Pokémon by a small amount.
- **Healer (Hidden Ability):** May heal an ally's status conditions in battle.

**Physical Characteristics:**

- Sinistcha resembles a small, animated teapot with an ornate design.
- The body is porcelain-like, with delicate, floral patterns often associated with traditional tea sets.
- Its spout and handles are elegantly shaped, and it has a mysterious, ghostly aura emanating from it.
- It has a lid that occasionally opens, revealing a swirling, ghostly mist inside.

**Behavior and Habitat:**

- Sinistcha is often found in serene environments like old tea gardens or abandoned kitchens where tea was once a common ritual.
- It is said to enjoy the company of humans who appreciate the art of tea-making.
- Sinistcha has a mysterious and gentle demeanor, often assisting those who partake in tea ceremonies.
- It is believed to have originated from a well-loved teapot that absorbed the spirits of past tea enthusiasts.

**In Battle:**

- Sinistcha excels at support roles in battles, using its abilities to heal and protect its allies.
- Notable moves include Giga Drain, Shadow Ball, and Aromatherapy.
- It can use its dual typing to its advantage, being particularly effective against Water, Ground, and Rock types.
- It must be cautious of Fire, Ice, Flying, and Ghost-type moves, which can exploit its weaknesses.

**Evolution:**

- Sinistcha evolves from Poltchageist when exposed to a special kind of catalyst known as the ""Ceremonial Tea,"" a rare item found in specific locations in the Paldea region.

**Interesting Facts:**

- Sinistcha is inspired by the rich cultural history of tea ceremonies, symbolizing the spiritual and communal aspects of tea sharing.
- Its design is influenced by classic European and Asian teapot styles, reflecting a blend of cultural aesthetics.
- The name ""Sinistcha"" is derived from ""sinister"" and ""cha,"" the latter meaning ""tea"" in several Asian languages, emphasizing its ghostly yet refined nature.
- Sinistcha's presence is said to soothe those around it, making it a popular choice for trainers seeking peace and harmony."
854,sinistea,9,en,"**Sinistea** is a Ghost-type Pokémon introduced in Generation VIII.

**Type:** Ghost

**Abilities:**

- **Weak Armor:** Physical attacks lower Defense and raise Speed.
- **Cursed Body (Hidden Ability):** May disable a move used on the Pokémon.

**Physical Characteristics:**

- Sinistea appears as a small, spectral creature that inhabits a teacup.
- The teacup is ornate with a blue and white design, featuring a distinctive crack.
- Its body is a swirling, purple mist that forms a ghostly face within the cup.

**Behavior and Habitat:**

- Sinistea is commonly found in old, abandoned mansions, reflecting its ghostly nature.
- It is said to be a spirit that possesses leftover tea, leading to its eerie presence.
- Sinistea is known to be quite shy, often hiding when it senses humans nearby.

**In Battle:**

- Sinistea specializes in special attacks and has access to a variety of spectral moves.
- Notable moves include Poltergeist and Shadow Ball, which capitalize on its Ghost typing.
- Strong against Psychic and Ghost types, but weak against Dark types.
- Its Weak Armor ability can be strategically used to increase its Speed, making it a swift attacker after taking a hit.

**Evolution:**

- Sinistea evolves into Polteageist when exposed to a Cracked Pot.
- There are two forms of Sinistea: Phony Form and Antique Form, depending on the authenticity of its teacup. Only Antique Form Sinistea can evolve using a Chipped Pot.

**Interesting Facts:**

- Sinistea's concept is a nod to the British tradition of tea drinking, with its design inspired by antique teacups.
- Its evolution, Polteageist, continues the theme by inhabiting a teapot.
- Sinistea's Antique Form is rarer and is marked by a seal of authenticity on the bottom of the cup.
- It's said that drinking from a Sinistea teacup can curse the drinker, although this is likely just a myth tied to its ghostly nature."
865,sirfetchd,9,en,"**Sirfetch'd** is a Fighting-type Pokémon introduced in Generation VIII.

**Type:** Fighting

**Abilities:**

- **Steadfast:** Increases Speed by one stage upon flinching.
- **Scrappy (Hidden Ability):** Allows Sirfetch'd to hit Ghost-type Pokémon with Normal and Fighting-type moves.

**Physical Characteristics:**

- Sirfetch'd is a large, white avian Pokémon resembling a duck.
- It wields a giant leek as a lance, and its leaves are used as a shield.
- The leek is brown and green, and the shield is made from the leek's leaves.
- Sirfetch'd has a stern expression and bushy eyebrows, giving it a noble and chivalrous appearance.

**Behavior and Habitat:**

- Known for its honorable and chivalrous demeanor, Sirfetch'd is often seen as a noble warrior.
- It is found in the Galar region and prefers to live in peaceful meadows and farmlands.
- Sirfetch'd is a rare evolution of Farfetch'd and is known for its fierce sense of justice and fair play.
- After engaging in numerous battles, its leek may wither; when this happens, Sirfetch'd will retire from combat.

**In Battle:**

- Sirfetch'd is a strong physical attacker with moves that emphasize its combat prowess.
- Its signature move, Meteor Assault, delivers a powerful blow but leaves it unable to move the next turn.
- Strong against Rock, Ice, and Dark types due to its Fighting-type moves.
- Weak against Flying, Psychic, and Fairy types.

**Evolution:**

- Sirfetch'd evolves from Galarian Farfetch'd after landing three critical hits in a single battle.
- This evolution emphasizes the mastery of its leek weapon in combat.

**Interesting Facts:**

- Sirfetch'd was introduced in Pokémon Sword and Shield as a version-exclusive Pokémon for Sword.
- It is considered a Galarian evolution, showing the region's unique evolutionary line differences.
- Sirfetch'd's design and concept are inspired by medieval knights and their code of chivalry.
- The Pokémon is often depicted as both a proud and stoic figure, emphasizing its knightly attributes."
850,sizzlipede,9,en,"**Sizzlipede** is a dual-type Fire/Bug Pokémon introduced in Generation VIII.

**Type:** Fire / Bug

**Abilities:**

- **Flash Fire:** Powers up the Pokémon's Fire-type moves if hit by one.
- **White Smoke (Hidden Ability):** Prevents other Pokémon from lowering its stats.

**Physical Characteristics:**

- Sizzlipede resembles a centipede with a long, segmented body.
- It has a primarily red body with yellow underbelly segments.
- Its head is wider than the rest of its body and features two yellow, beady eyes.
- It has short, stubby legs and flat, yellow-tipped antennae on its head.
- The ends of its body segments have yellow, flame-like markings.

**Behavior and Habitat:**

- Sizzlipede is known to inhabit areas such as forests and caves where it can hide easily.
- It is often found coiled up under leaves or rocks during the day.
- Sizzlipede is nocturnal and hunts for its prey at night using the heat it generates.
- It is known for its voracious appetite and will consume anything that it can overpower.

**In Battle:**

- Sizzlipede uses its Fire/Bug typing to its advantage against Grass and Bug-type Pokémon.
- Notable for moves like Flame Wheel and Bug Bite.
- Its Flash Fire ability can be strategically used to absorb Fire-type moves, boosting its own Fire-type attacks.
- It is weak to moves of Rock, Water, and Flying types due to its dual-typing.

**Evolution:**

- Sizzlipede evolves into Centiskorch starting at level 28.
- Centiskorch is larger and more powerful, maintaining the same Fire/Bug typing.

**Interesting Facts:**

- Sizzlipede's design is inspired by centipedes, particularly the fire centipede.
- Its name is a combination of ""sizzle"" reflecting its Fire-type, and ""centipede.""
- Sizzlipede is known to generate heat across its body, allowing it to cook its prey before eating.
- It was first revealed in Pokémon Sword and Shield, where it is often found in the gym of the Fire-type Gym Leader, Kabu."
227,skarmory,9,en,"**Skarmory** is a dual Steel/Flying-type Pokémon introduced in Generation II.

**Type:** Steel / Flying

**Abilities:**

- **Keen Eye:** Prevents loss of accuracy
- **Sturdy:** Prevents one-hit KOs, leaving Skarmory with at least 1 HP if hit by a move that would otherwise knock it out
- **Weak Armor (Hidden Ability):** Boosts Speed by 2 stages and lowers Defense by 1 stage when hit by a physical move

**Physical Characteristics:**

- Metallic, bird-like Pokémon with a sleek, armored body
- Silver, steel-plated feathers covering its body
- Long, pointed beak and eyes that give it a sharp, predatory look
- Large, red wings with sharp edges, resembling blades
- Feet are equipped with sharp talons suited for gripping prey or landing on metallic surfaces

**Behavior and Habitat:**

- Skarmory is often found in mountainous regions or areas with abundant metal resources
- Known to build nests out of thorny brambles and sharp objects, using its steel feathers to shred materials
- Despite its heavy, armor-like body, it can fly at high speeds, often surprising foes with its agility
- Generally solitary but fiercely protective of its territory

**In Battle:**

- Highly defensive, known for its excellent physical defense and resistance to a wide array of attacks
- Signature moves include Steel Wing and Air Slash, taking advantage of its Steel and Flying types
- Often used to set up entry hazards like Spikes or Stealth Rock, wearing down opponents over time
- Strong against Grass, Bug, and Fairy types due to its dual type advantages
- Weak against Electric and Fire types, which can exploit its vulnerabilities

**Evolution:**

- Skarmory does not evolve and has no pre-evolutions or further evolutions

**Interesting Facts:**

- Its feathers are sharp enough to be used as swords, and it is said that in ancient times, people used to collect them for weapon crafting
- The combination of its armor and flying ability gives it a unique niche in battle, often serving as a defensive wall in competitive play
- Its design is inspired by mythical creatures like the Stymphalian Birds from Greek mythology, which were known for their metallic feathers and aggressive nature
- Skarmory's wings create a distinctive metallic sound when flying, often compared to a sword slicing through the air"
911,skeledirge,9,en,"**Skeledirge** is a Fire/Ghost-type Pokémon introduced in Generation IX.

**Type:** Fire / Ghost

**Abilities:**

- **Blaze:** Powers up Fire-type moves when the Pokémon's HP is low.
- **Unaware (Hidden Ability):** Ignores the opposing Pokémon's stat changes when attacking or defending.

**Physical Characteristics:**

- Skeledirge resembles a large, skeletal crocodilian with an imposing presence.
- It has a bony, armor-like exterior that is predominantly white and red, highlighting its fiery nature.
- Its eyes are glowing and menacing, often giving off a spectral aura typical of Ghost types.
- A distinctive feature is its fiery breath, which sometimes takes the form of a flaming bird, symbolizing its ghostly and fiery essence.

**Behavior and Habitat:**

- Skeledirge is primarily found in areas associated with warmth and mystery, such as volcanic regions or ancient ruins.
- Known for its solitary nature, it often roams alone, guarding its territory with an eerie presence.
- It has a protective demeanor, often seen as a guardian spirit, especially in regions where it chooses to dwell.

**In Battle:**

- Skeledirge is known for its impressive bulk and defense, making it a formidable opponent in prolonged battles.
- Its signature move, Torch Song, increases its Special Attack while delivering a powerful Fire-type attack.
- With its dual typing, it excels against Bug, Steel, Grass, Ice, Psychic, and Ghost types.
- Skeledirge, however, is vulnerable to Water, Rock, Ground, Dark, and Ghost-type attacks.

**Evolution:**

- Skeledirge evolves from Crocalor starting at level 36.
- Crocalor evolves from Fuecoco starting at level 16.

**Interesting Facts:**

- Skeledirge's design and typing are inspired by folklore and mythology, combining elements of spectral guardians with fiery beasts.
- Its Ghost typing and skeletal appearance may draw inspiration from Day of the Dead festivities, where skeleton imagery is prominent.
- Known for its captivating Torch Song move, Skeledirge can mesmerize opponents with both its power and spectral allure.
- Its eerie aura and ghostly abilities sometimes lead to it being revered or feared as a spiritual protector in its native regions."
672,skiddo,9,en,"**Skiddo** is a Grass-type Pokémon introduced in Generation VI.

**Type:** Grass

**Abilities:**

- **Sap Sipper:** Boosts the Attack stat when hit by a Grass-type move.
- **Grass Pelt (Hidden Ability):** Boosts the Pokémon's Defense stat in grassy terrain.

**Physical Characteristics:**

- Skiddo resembles a small, goat-like Pokémon with a primarily brown body.
- It has a white face and underbelly, with green fur resembling grass covering its back and neck.
- Skiddo features two small, rounded horns on its head and large, expressive eyes.
- It has four legs with black hooves, which are adept at climbing and traversing rough terrain.

**Behavior and Habitat:**

- Skiddo are known to be gentle and friendly Pokémon, often forming close bonds with humans.
- They are typically found in grassy fields and mountainous regions where they can graze freely.
- Skiddo are known to let people ride on their backs, a behavior that reflects their domesticated nature from ancient times.
- They thrive in environments where they can feed on grass and other vegetation.

**In Battle:**

- Skiddo is a versatile Pokémon that can employ both offensive and defensive strategies.
- Notable moves include Leaf Blade, Seed Bomb, and Milk Drink, which can be used to sustain itself during battle.
- It is strong against Ground, Rock, and Water types due to its Grass typing.
- However, it is vulnerable to Fire, Ice, Poison, Flying, and Bug-type moves.

**Evolution:**

- Skiddo evolves into Gogoat starting at level 32.

**Interesting Facts:**

- Skiddo is known as the Mount Pokémon because of its ability to carry people on its back.
- It is one of the few Pokémon that can be ridden in certain games, enhancing its bond with trainers.
- Skiddo's design and characteristics are inspired by goats, particularly those that inhabit mountainous regions.
- It shares a close resemblance with its evolution, Gogoat, maintaining its gentle nature and ability to form strong connections with trainers."
