move_id,version_group_id,language_id,flavor_text
334,16,5,"L’épiderme du lanceur devient dur comme du fer,
ce qui augmente considérablement sa Défense."
334,16,6,"Anwender stärkt den Körper, um den
Verteidigungs-Wert stark zu erhöhen."
334,16,7,"Fortalece el cuerpo como si fuera de hierro y sube 
mucho la Defensa."
334,16,8,"Il corpo di chi la usa si indurisce come il ferro,
facendone salire di molto la Difesa."
334,16,9,"The user hardens its body’s surface
like iron, sharply raising its
Defense stat."
334,16,11,"皮膚を　鉄のように
硬くする　ことで
自分の　防御を　ぐーんと　あげる。"
335,5,9,"Blocks the foe’s way to
prevent escape."
335,6,9,"Blocks the foe’s way to
prevent escape."
335,7,9,"The user blocks the
foe’s way with arms
spread wide to
prevent escape."
335,8,9,"The user blocks the
foe’s way with arms
spread wide to
prevent escape.
"
335,9,9,"The user blocks the
foe’s way with arms
spread wide to
prevent escape.
"
335,10,9,"The user blocks the
foe’s way with arms
spread wide to
prevent escape.
"
335,11,5,"Le lanceur bloque la route de l’ennemi
pour empêcher sa fuite."
335,11,9,"The user blocks the target’s way with arms
spread wide to prevent escape."
335,14,9,"The user blocks the target’s way with arms
spread wide to prevent escape."
335,15,1,"りょうてを　ひろげて　たちはだかり
あいての　にげみちを　ふさいで
にげられなく　する。"
335,15,3,"양팔을 벌려 막아서서
상대의 도주로를 가로막아
도망칠 수 없게 한다."
335,15,5,"Le lanceur bloque la route de l’ennemi pour
empêcher sa fuite."
335,15,6,Anwender versperrt den Fluchtweg des Zieles.
335,15,7,"Le corta el paso al objetivo para que no pueda
escapar."
335,15,8,"Chi la usa sbarra la strada al bersaglio
impedendone la fuga o la sostituzione."
335,15,9,"The user blocks the target’s way with arms
spread wide to prevent escape."
335,15,11,"両手を　ひろげて　たちはだかり
相手の　逃げ道を　ふさいで
逃げられなくする。"
335,16,1,"りょうてを　ひろげて　たちはだかり
あいての　にげ ちを　ふさいで
にげられなく　する。"
335,16,3,"양팔을 벌려 막아서서
상대의 도주로를 가로막아
도망칠 수 없게 한다."
335,16,5,"Le lanceur bloque la route de l’ennemi pour
empêcher sa fuite."
335,16,6,Anwender versperrt den Fluchtweg des Zieles.
335,16,7,"Le corta el paso al objetivo para que no pueda 
escapar."
335,16,8,"Chi la usa sbarra la strada al bersaglio
impedendone la fuga o la sostituzione."
335,16,9,"The user blocks the target’s way with arms
spread wide to prevent escape."
335,16,11,"両手を　ひろげて　たちはだかり
相手の　逃げ道を　ふさいで
逃げられなくする。"
336,5,9,"Howls to raise the spirit
and boosts ATTACK."
336,6,9,"Howls to raise the spirit
and boosts ATTACK."
336,7,9,"The user howls to
raise its spirit and
boost its ATTACK
stat."
336,8,9,"The user howls loudly
to raise its spirit,
boosting its Attack
stat.
"
336,9,9,"The user howls loudly
to raise its spirit,
boosting its Attack
stat.
"
336,10,9,"The user howls loudly
to raise its spirit,
boosting its Attack
stat.
"
336,11,5,"Le lanceur hurle pour se rassurer, ce qui
augmente son Attaque."
336,11,9,"The user howls loudly to raise its spirit,
boosting its Attack stat."
336,14,9,"The user howls loudly to raise its spirit,
boosting its Attack stat."
336,15,1,"おおごえで　ほえて　きあいを　たかめ
じぶんの　こうげきを　あげる。
"
336,15,3,"큰 소리로 짖고 기합을 높여
자신의 공격을 올린다."
336,15,5,"Le lanceur hurle pour se rassurer, ce qui augmente
son Attaque."
336,15,6,"Anwender jault, um seinen Kampfgeist
und seinen Angriffs-Wert zu erhöhen."
336,15,7,Aullido que sube el ánimo y aumenta el Ataque.
336,15,8,"Chi la usa emette un forte verso per darsi
coraggio e aumentare l’Attacco."
336,15,9,"The user howls loudly to raise its spirit,
which raises its Attack stat."
336,15,11,"大声で　ほえて　気合を　高め
自分の　攻撃を　あげる。
"
336,16,1,"おおごえで　ほえて　きあいを　たかめ
じぶんの　こうげきを　あげる。
"
336,16,3,"큰 소리로 짖고 기합을 높여
자신의 공격을 올린다."
336,16,5,"Le lanceur hurle pour se rassurer, ce qui augmente
son Attaque."
336,16,6,"Anwender jault, um seinen Kampfgeist
und seinen Angriffs-Wert zu erhöhen."
336,16,7,Aullido que sube el ánimo y aumenta el Ataque. 
336,16,8,"Chi la usa emette un forte verso per darsi
coraggio e aumentare l’Attacco."
336,16,9,"The user howls loudly to raise its spirit,
which raises its Attack stat."
336,16,11,"大声で　ほえて　気合を　高め
自分の　攻撃を　あげる。
"
337,5,9,"Slashes the foe with sharp
claws."
337,6,9,"Slashes the foe with sharp
claws."
337,7,9,"Sharp, huge claws
hook and slash the
foe quickly and
with great power."
337,8,9,"The user slashes the
foe with huge, sharp
claws.

"
337,9,9,"The user slashes the
foe with huge, sharp
claws.

"
337,10,9,"The user slashes the
foe with huge, sharp
claws.

"
337,11,5,"Le lanceur lacère l’ennemi de ses
grandes griffes aiguisées."
337,11,9,"The user slashes the target with huge,
sharp claws."
337,14,9,"The user slashes the target with huge,
sharp claws."
337,15,1,"するどく　とがった　きょだいな　ツメで
あいてを　きりさいて　こうげきする。
"
337,15,3,"날카롭고 뾰족한 거대한 발톱으로
상대를 베어 갈라서 공격한다."
337,15,5,"Le lanceur lacère l’ennemi de ses grandes griffes
aiguisées."
337,15,6,"Das Ziel wird mit riesigen, scharfen Klauen
stark verletzt."
337,15,7,Araña al objetivo con garras afiladas.
337,15,8,"Chi la usa attacca con artigli affilati che graffiano
il bersaglio rapidamente e con grande forza."
337,15,9,"The user slashes the target with huge,
sharp claws."
337,15,11,"鋭く　とがった　巨大な　ツメで
相手を　切り裂いて　攻撃する。
"
337,16,1,"するどく　とがった　きょだいな　ツメで
あいてを　きりさいて　こうげきする。
"
337,16,3,"날카롭고 뾰족한 거대한 발톱으로
상대를 베어 갈라서 공격한다."
337,16,5,"Le lanceur lacère l’ennemi de ses grandes griffes
aiguisées."
337,16,6,"Das Ziel wird mit riesigen, scharfen Klauen
stark verletzt."
337,16,7,Araña al objetivo con garras afiladas.
337,16,8,"Chi la usa attacca con artigli affilati che graffiano
il bersaglio rapidamente e con grande forza."
337,16,9,"The user slashes the target with huge,
sharp claws."
337,16,11,"鋭く　とがった　巨大な　ツメで
相手を　切り裂いて　攻撃する。
"
338,5,9,"Powerful, but leaves the
user immobile the next turn."
338,6,9,"Powerful, but leaves the
user immobile the next turn."
338,7,9,"The foe is hit with
an enormous branch.
The user can’t move
on the next turn."
338,8,9,"The foe is slammed
with an enormous
tree.
The user can’t move
on the next turn."
338,9,9,"The foe is slammed
with an enormous
tree.
The user can’t move
on the next turn."
338,10,9,"The foe is slammed
with an enormous
tree.
The user can’t move
on the next turn."
338,11,5,"Un violent coup de racines s’abat sur
l’ennemi. Immobilise le lanceur au tour
suivant."
338,11,9,"The user slams the target with
an enormous tree.
The user can’t move on the next turn."
338,14,9,"The user slams the target with
an enormous tree.
The user can’t move on the next turn."
338,15,1,"おおきな　じゅもくで
あいてを　たたきつけて　こうげきする。
つぎの　ターンは　うごけなく　なる。"
338,15,3,"큰 나무로
상대를 힘껏 쳐서 공격한다.
다음 턴은 움직일 수 없게 된다."
338,15,5,"Un violent coup de racines s’abat sur l’ennemi.
Immobilise le lanceur au tour suivant."
338,15,6,"Angriff mit dickem Ast. Der Angreifer muss
eine Runde aussetzen."
338,15,7,"Golpea con una enorme planta. Quien lo usa no
puede moverse en el siguiente turno."
338,15,8,"Un groviglio di radici colpisce il bersaglio.
Chi la usa salta il turno successivo."
338,15,9,"The user slams the target with
an enormous tree.
The user can’t move on the next turn."
338,15,11,"大きな　樹木で
相手を　たたきつけて　攻撃する。
次の　ターンは　動けなくなる。"
338,16,1,"おおきな　じゅもくで
あいてを　たたきつけて　こうげきする。
つぎの　ターンは　うごけなく　なる。"
338,16,3,"큰 나무로
상대를 힘껏 쳐서 공격한다.
다음 턴은 움직일 수 없게 된다."
338,16,5,"Un violent coup de racines s’abat sur l’ennemi.
Immobilise le lanceur au tour suivant."
338,16,6,"Angriff mit dickem Ast. Der Angreifer muss
eine Runde aussetzen."
338,16,7,"Golpea con una enorme planta. Quien lo usa no 
puede moverse en el siguiente turno."
338,16,8,"Un groviglio di radici colpisce il bersaglio.
Chi la usa salta il turno successivo."
338,16,9,"The user slams the target with
an enormous tree.
The user can’t move on the next turn."
338,16,11,"大きな　樹木で
相手を　たたきつけて　攻撃する。
次の　ターンは　動けなくなる。"
339,5,9,"Bulks up the body to boost
both ATTACK and DEFENSE."
339,6,9,"Bulks up the body to boost
both ATTACK and DEFENSE."
339,7,9,"The user bulks up
its body to boost
both its ATTACK and
DEFENSE stats."
339,8,9,"The user tenses its
muscles to bulk up
its body, boosting
both its Attack and
Defense stats."
339,9,9,"The user tenses its
muscles to bulk up
its body, boosting
both its Attack and
Defense stats."
339,10,9,"The user tenses its
muscles to bulk up
its body, boosting
both its Attack and
Defense stats."
339,11,5,"Le lanceur tend ses muscles pour se
gonfler, ce qui booste son Attaque
et sa Défense."
339,11,9,"The user tenses its muscles to bulk up
its body, boosting both its Attack and
Defense stats."
339,14,9,"The user tenses its muscles to bulk up
its body, boosting both its Attack and
Defense stats."
339,15,1,"からだに　ちからを　こめて　きんにくを
ぶあつく　することで　じぶんの
こうげきと　ぼうぎょを　あげる。"
339,15,3,"몸에 힘을 담아
근육을 두껍게 해서
자신의 공격과 방어를 올린다."
339,15,5,"Le lanceur tend ses muscles pour se gonfler,
ce qui booste son Attaque et sa Défense."
339,15,6,"Pumpt den Körper auf, um den Angriff
und die Verteidigung zu erhöhen."
339,15,7,"Robustece el cuerpo para subir el Ataque y la
Defensa."
339,15,8,"Chi la usa tende i muscoli per gonfiare il corpo,
aumentando Difesa e Attacco."
339,15,9,"The user tenses its muscles to bulk up
its body, raising both its Attack and
Defense stats."
339,15,11,"体に　力を　こめて
筋肉を　ぶあつく　することで
自分の　攻撃と　防御を　あげる。"
339,16,1,"からだに　ちからを　こめて　きんにくを
ぶあつく　することで　じぶんの
こうげきと　ぼうぎょを　あげる。"
339,16,3,"몸에 힘을 담아
근육을 두껍게 해서
자신의 공격과 방어를 올린다."
339,16,5,"Le lanceur tend ses muscles pour se gonfler,
ce qui booste son Attaque et sa Défense."
339,16,6,"Pumpt den Körper auf, um den Angriff
und die Verteidigung zu erhöhen."
339,16,7,"Robustece el cuerpo para subir el Ataque y la 
Defensa."
339,16,8,"Chi la usa tende i muscoli per gonfiare il corpo,
aumentando Difesa e Attacco."
339,16,9,"The user tenses its muscles to bulk up
its body, raising both its Attack and
Defense stats."
339,16,11,"体に　力を　こめて
筋肉を　ぶあつく　することで
自分の　攻撃と　防御を　あげる。"
340,5,9,"Bounces up, then down the
next turn. May paralyze."
340,6,9,"Bounces up, then down the
next turn. May paralyze."
340,7,9,"The user bounces
on the foe on the
2nd turn. It may
paralyze the foe."
340,8,9,"The user bounces up
high, then drops on
the foe on the second
turn. It may also
paralyze the foe."
340,9,9,"The user bounces up
high, then drops on
the foe on the second
turn. It may also
paralyze the foe."
340,10,9,"The user bounces up
high, then drops on
the foe on the second
turn. It may also
paralyze the foe."
340,11,5,"Le lanceur bondit très haut et plonge
sur l’ennemi au 2è tour. Peut aussi
paralyser l’ennemi."
340,11,9,"The user bounces up high, then drops on
the target on the second turn. It may
also leave the target with paralysis."
340,14,9,"The user bounces up high, then drops on
the target on the second turn. It may
also leave the target with paralysis."
340,15,1,"そらたかく　とびはねて
２ターンめに　あいてを　こうげきする。
まひ　じょうたいに　することが　ある。"
340,15,3,"하늘 높이 뛰어올라
2턴째에 상대를 공격한다.
마비 상태로 만들 때가 있다."
340,15,5,"Le lanceur bondit très haut et plonge sur l’ennemi
au second tour. Peut aussi le paralyser."
340,15,6,"Angreifer springt und landet in der nächsten Runde
auf dem Ziel. Das Ziel wird eventuell paralysiert."
340,15,7,"Primer turno: bota. Segundo turno: golpea. Puede
paralizar."
340,15,8,"Chi la usa balza in alto e ricade sul bersaglio dopo
un turno. Può anche paralizzarlo."
340,15,9,"The user bounces up high, then drops on
the target on the second turn. This may
also leave the target with paralysis."
340,15,11,"空高く　飛び跳ねて
２ターン目に　相手を　攻撃する。
まひ状態に　することが　ある。"
340,16,1,"そらたかく　とびはねて
２ターンめに　あいてを　こうげきする。
まひ　じょうたいに　することが　ある。"
340,16,3,"하늘 높이 뛰어올라
2턴째에 상대를 공격한다.
마비 상태로 만들 때가 있다."
340,16,5,"Le lanceur bondit très haut et plonge sur l’ennemi
au second tour. Peut aussi le paralyser."
340,16,6,"Angreifer springt und landet in der nächsten Runde
auf dem Ziel. Das Ziel wird eventuell paralysiert."
340,16,7,"Primer turno: bota. Segundo turno: golpea. Puede 
paralizar."
340,16,8,"Chi la usa balza in alto e ricade sul bersaglio dopo
un turno. Può anche paralizzarlo."
340,16,9,"The user bounces up high, then drops on
the target on the second turn. This may
also leave the target with paralysis."
340,16,11,"空高く　飛び跳ねて
２ターン目に　相手を　攻撃する。
まひ状態に　することが　ある。"
341,5,9,"Hurls mud at the foe and
reduces SPEED."
341,6,9,"Hurls mud at the foe and
reduces SPEED."
341,7,9,"The user attacks by
hurling mud.
It also reduces the
foe’s SPEED."
341,8,9,"The user attacks by
hurling a blob of mud
at the foe.
It also reduces the
target’s Speed."
341,9,9,"The user attacks by
hurling a blob of mud
at the foe.
It also reduces the
target’s Speed."
341,10,9,"The user attacks by
hurling a blob of mud
at the foe.
It also reduces the
target’s Speed."
341,11,5,"Le lanceur attaque en projetant
de la boue sur l’ennemi. Réduit
aussi la Vitesse de la cible."
341,11,9,"The user attacks by hurling a blob of mud
at the target.
It also reduces the target’s Speed."
341,14,9,"The user attacks by hurling a blob of mud
at the target.
It also reduces the target’s Speed."
341,15,1,"どろの　かたまりを
あいてに　なげつけて　こうげきする。
どうじに　あいての　すばやさを　さげる。"
341,15,3,"진흙 덩어리를
상대에게 내던져서 공격한다.
동시에 상대의 스피드를 떨어뜨린다."
341,15,5,"Le lanceur attaque en projetant de la boue sur
l’ennemi. Réduit aussi la Vitesse de la cible."
341,15,6,"Angriff mit Lehm, der den Initiative-Wert
des Zieles senkt."
341,15,7,"El usuario lanza lodo al objetivo y reduce su
Velocidad."
341,15,8,"Chi la usa attacca lanciando fango sul bersaglio,
riducendone anche la Velocità."
341,15,9,"The user attacks by hurling a blob of mud
at the target.
This also lowers the target’s Speed stat."
341,15,11,"泥の　塊を
相手に　投げつけて　攻撃する。
同時に　相手の　素早さを　さげる。"
341,16,1,"どろの　かたまりを
あいてに　なげつけて　こうげきする。
どうじに　あいての　すばやさを　さげる。"
341,16,3,"진흙 덩어리를
상대에게 내던져서 공격한다.
동시에 상대의 스피드를 떨어뜨린다."
341,16,5,"Le lanceur attaque en projetant de la boue sur
l’ennemi. Réduit aussi la Vitesse de la cible."
341,16,6,"Angriff mit Lehm, der den Initiative-Wert
des Zieles senkt."
341,16,7,"El usuario lanza lodo al objetivo y reduce su 
Velocidad."
341,16,8,"Chi la usa attacca lanciando fango sul bersaglio,
riducendone anche la Velocità."
341,16,9,"The user attacks by hurling a blob of mud
at the target.
This also lowers the target’s Speed stat."
341,16,11,"泥の　塊を
相手に　投げつけて　攻撃する。
同時に　相手の　素早さを　さげる。"
342,5,9,"Has a high critical-hit
ratio. May also poison."
342,6,9,"Has a high critical-hit
ratio. May also poison."
342,7,9,"An attack with a
high critical-hit
ratio. It may also
poison the foe."
342,8,9,"An attack with a
high critical-hit
ratio. This tail 
attack may also 
poison the foe."
342,9,9,"An attack with a
high critical-hit
ratio. This tail 
attack may also 
poison the foe."
342,10,9,"An attack with a
high critical-hit
ratio. This tail 
attack may also 
poison the foe."
342,11,5,"Attaque à taux de critiques élevé.
Peut aussi empoisonner l’ennemi."
342,11,9,"The user hits the target with its tail.
It may also poison the target.
Critical hits land more easily."
342,14,9,"The user hits the target with its tail.
It may also poison the target.
Critical hits land more easily."
342,15,1,"しっぽで　たたく。
どく　じょうたいに　することが　あり
きゅうしょにも　あたりやすい。"
342,15,3,"꼬리로 때린다.
독 상태로 만들 때가 있고
급소에도 맞기 쉽다."
342,15,5,"Attaque à taux de critiques élevé.
Peut aussi empoisonner l’ennemi."
342,15,6,"Angriff mit hoher Volltrefferquote.
Diese Schweifattacke vergiftet das Ziel eventuell."
342,15,7,Puede envenenar y dar un golpe crítico.
342,15,8,"Chi la usa colpisce con la coda e può avvelenare
il bersaglio. Probabile brutto colpo."
342,15,9,"The user hits the target with its tail.
This may also poison the target.
Critical hits land more easily."
342,15,11,"しっぽで　たたく。
毒状態に　することが　あり
急所にも　当たりやすい。"
342,16,1,"しっぽで　たたく。
どく　じょうたいに　することが　あり
きゅうしょにも　あたりやすい。"
342,16,3,"꼬리로 때린다.
독 상태로 만들 때가 있고
급소에도 맞기 쉽다."
342,16,5,"Attaque à taux de critiques élevé.
Peut aussi empoisonner l’ennemi."
342,16,6,"Angriff mit hoher Volltrefferquote.
Diese Schweifattacke vergiftet das Ziel eventuell."
342,16,7,Puede envenenar y dar un golpe crítico.
342,16,8,"Chi la usa colpisce con la coda e può avvelenare
il bersaglio. Probabile brutto colpo."
342,16,9,"The user hits the target with its tail.
This may also poison the target.
Critical hits land more easily."
342,16,11,"しっぽで　たたく。
毒状態に　することが　あり
急所にも　当たりやすい。"
343,5,9,"Cutely begs to obtain an
item held by the foe."
343,6,9,"Cutely begs to obtain an
item held by the foe."
343,7,9,"A cutely executed
attack that also
steals the foe’s
hold item."
343,8,9,"The user endearingly
approaches the foe,
then steals the item
the foe is holding.
"
343,9,9,"The user endearingly
approaches the foe,
then steals the item
the foe is holding.
"
343,10,9,"The user endearingly
approaches the foe,
then steals the item
the foe is holding.
"
343,11,5,"Le lanceur s’approche de la cible avec
un air angélique afin de dérober l’objet
qu’elle tient."
343,11,9,"The user endearingly approaches
the target, then steals the target’s
held item."
343,14,9,"The user endearingly approaches
the target, then steals the target’s
held item."
343,15,1,"かわいく　あまえながら
あいてに　ちかづき
もっている　どうぐを　うばう。"
343,15,3,"귀엽게 애교부리며
상대에게 다가가
지니고 있는 도구를 뺏는다."
343,15,5,"Le lanceur s’approche de la cible avec un air
angélique afin de dérober l’objet qu’elle tient."
343,15,6,"Bittet charmant um das getragene Item
des Zieles und stiehlt es dann."
343,15,7,"Se acerca con ternura al objetivo, pero le ataca
y le roba el objeto que lleve."
343,15,8,"Chi la usa attacca il bersaglio sorridendo e
gli ruba lo strumento."
343,15,9,"The user endearingly approaches
the target, then steals the target’s
held item."
343,15,11,"かわいく　あまえながら
相手に　ちかづき
持っている　道具を　うばう。"
343,16,1,"かわいく　あまえながら
あいてに　ちかづき
もっている　どうぐを　うばう。"
343,16,3,"귀엽게 애교 부리며
상대에게 다가가
지니고 있는 도구를 뺏는다."
343,16,5,"Le lanceur s’approche de la cible avec un air
angélique afin de dérober l’objet qu’elle tient."
343,16,6,"Bittet charmant um das getragene Item
des Zieles und stiehlt es dann."
343,16,7,"Se acerca con ternura al objetivo, pero le ataca 
y le roba el objeto que lleve."
343,16,8,"Chi la usa attacca il bersaglio sorridendo e
gli ruba lo strumento."
343,16,9,"The user endearingly approaches
the target, then steals the target’s
held item."
343,16,11,"かわいく　あまえながら
相手に　ちかづき
持っている　道具を　うばう。"
344,5,9,"A life-risking tackle that
slightly hurts the user."
344,6,9,"A life-risking tackle that
slightly hurts the user."
344,7,9,"The user throws an
electrified tackle.
It hurts the user
a little."
344,8,9,"The user electrifies
itself, then charges
at the foe. It causes
considerable damage
to the user as well."
344,9,9,"The user electrifies
itself, then charges
at the foe. It causes
considerable damage
to the user as well."
344,10,9,"The user electrifies
itself, then charges
at the foe. It causes
considerable damage
to the user as well."
344,11,5,"Le lanceur électrifie son corps avant de
charger. Le choc blesse aussi beaucoup
le lanceur et peut paralyser l’ennemi."
344,11,9,"The user electrifies itself, then charges. 
It causes considerable damage to the user
and may leave the target with paralysis."
344,14,9,"The user electrifies itself, then charges.
It causes considerable damage to the user
and may leave the target with paralysis."
344,15,1,"でんきを　まとって　とっしんする。
じぶんも　かなり ダメージを　うける。
まひ　じょうたいに　することが　ある。"
344,15,3,"전기를 한데 모아 돌진한다.
자신도 상당한 데미지를 입는다.
마비 상태로 만들 때가 있다."
344,15,5,"Le lanceur électrifie son corps avant de charger.
Le choc blesse aussi gravement le lanceur et peut
paralyser l’ennemi."
344,15,6,"Angriff mit Elektro-Tackle. Der Anwender verletzt
sich dabei. Das Ziel wird eventuell paralysiert."
344,15,7,"Quien lo usa electrifica su cuerpo para luego atacar.
Se hiere mucho a sí mismo, pero puede paralizar al
objetivo."
344,15,8,"Chi la usa si carica di elettricità e poi attacca.
Può paralizzare il bersaglio. Il contraccolpo causa
seri danni."
344,15,9,"The user electrifies itself, then charges.
This also damages the user quite a lot.
This may leave the target with paralysis."
344,15,11,"電気を　まとって　突進する。
自分も　かなり　ダメージを　受ける。
まひ状態に　することが　ある。"
344,16,1,"でんきを　まとって　とっしんする。
じぶんも　かなり ダメージを　うける。
まひ　じょうたいに　することが　ある。"
344,16,3,"전기를 한데 모아 돌진한다.
자신도 상당한 데미지를 입는다.
마비 상태로 만들 때가 있다."
344,16,5,"Le lanceur électrifie son corps avant de charger.
Le choc blesse aussi gravement le lanceur et peut
paralyser l’ennemi."
344,16,6,"Angriff mit Elektro-Tackle. Der Anwender verletzt
sich dabei. Das Ziel wird eventuell paralysiert."
344,16,7,"Quien lo usa electrifica su cuerpo para luego atacar. 
Se hiere mucho a sí mismo, pero puede paralizar al 
objetivo."
344,16,8,"Chi la usa si carica di elettricità e poi attacca.
Può paralizzare il bersaglio. Il contraccolpo causa
seri danni."
344,16,9,"The user electrifies itself, then charges.
This also damages the user quite a lot.
This may leave the target with paralysis."
344,16,11,"電気を　まとって　突進する。
自分も　かなり　ダメージを　受ける。
まひ状態に　することが　ある。"
345,5,9,"Attacks with a strange leaf
that cannot be evaded."
345,6,9,"Attacks with a strange leaf
that cannot be evaded."
345,7,9,"The foe is attacked
with a strange leaf
that cannot be
evaded."
345,8,9,"The user scatters
curious leaves that
chase the foe.
This attack will not
miss."
345,9,9,"The user scatters
curious leaves that
chase the foe.
This attack will not
miss."
345,10,9,"The user scatters
curious leaves that
chase the foe.
This attack will not
miss."
345,11,5,"Le lanceur disperse d’étranges feuilles
qui poursuivent l’ennemi. N’échoue jamais."
345,11,9,"The user scatters curious leaves
that chase the target.
This attack will not miss."
345,14,9,"The user scatters curious leaves
that chase the target.
This attack will not miss."
345,15,1,"あいてを　ついせきする
ふしぎな　はっぱを まきちらす。
こうげきは　かならず　めいちゅう　する。"
345,15,3,"상대를 추적하는
이상한 잎사귀를 흩뿌린다.
공격은 반드시 명중한다."
345,15,5,"Le lanceur disperse d’étranges feuilles qui
poursuivent l’ennemi. N’échoue jamais."
345,15,6,"Magischer Blattangriff, dem nicht auszuweichen ist."
345,15,7,"Esparce extrañas hojas que persiguen al objetivo.
No se puede esquivar."
345,15,8,"Chi la usa sparpaglia strane foglie che inseguono
il bersaglio. Questa mossa è infallibile."
345,15,9,"The user scatters curious leaves
that chase the target.
This attack never misses."
345,15,11,"相手を　追跡する
不思議な　はっぱを まきちらす。
攻撃は　必ず　命中する。"
345,16,1,"あいてを　ついせきする
ふしぎな　はっぱを まきちらす。
こうげきは　かならず　めいちゅう　する。"
345,16,3,"상대를 추적하는
이상한 잎사귀를 흩뿌린다.
공격은 반드시 명중한다."
345,16,5,"Le lanceur disperse d’étranges feuilles qui
poursuivent l’ennemi. N’échoue jamais."
345,16,6,"Magischer Blattangriff, dem nicht auszuweichen ist."
345,16,7,"Esparce extrañas hojas que persiguen al objetivo. 
No se puede esquivar."
345,16,8,"Chi la usa sparpaglia strane foglie che inseguono
il bersaglio. Questa mossa è infallibile."
345,16,9,"The user scatters curious leaves
that chase the target.
This attack never misses."
345,16,11,"相手を　追跡する
不思議な　はっぱを まきちらす。
攻撃は　必ず　命中する。"
346,5,9,"The user becomes soaked to
raise resistance to fire."
346,6,9,"The user becomes soaked to
raise resistance to fire."
346,7,9,"Weakens FIRE-type
attacks while the
user is in the
battle."
346,8,9,"The user soaks itself
with water. The move
weakens Fire-type
moves while the user
is in the battle."
346,9,9,"The user soaks itself
with water. The move
weakens Fire-type
moves while the user
is in the battle."
346,10,9,"The user soaks itself
with water. The move
weakens Fire-type
moves while the user
is in the battle."
346,11,5,"Le lanceur s’asperge d’eau. Affaiblit
les capacités Feu quand le lanceur
est au combat."
346,11,9,"The user soaks itself with water. The move
weakens Fire-type moves while the user
is in the battle."
346,14,9,"The user soaks itself with water. The move
weakens Fire-type moves while the user
is in the battle."
346,15,1,"あたりを　みずで　びしょびしょにする。
５ターンの　あいだ
ほのおタイプの　わざを　よわめる。"
346,15,3,"주위를 물로 흠뻑 젖게 만든다.
5턴 동안
불꽃타입의 기술을 약하게 한다."
346,15,5,"Asperge d’eau les alentours.
Affaiblit les capacités Feu pendant cinq tours."
346,15,6,"Der Anwender lässt Wasser herabregnen und
schwächt damit fünf Runden lang Feuer-Attacken."
346,15,7,"El usuario se empapa en agua, lo que debilita
los movimientos de tipo Fuego durante cinco
turnos."
346,15,8,"Chi la usa sparge acqua sul campo di lotta
indebolendo per cinque turni le mosse
di tipo Fuoco."
346,15,9,"The user soaks itself with water.
This weakens Fire-type moves
for five turns."
346,15,11,"あたりを　水で　びしょびしょにする。
５ターンの　あいだ
ほのおタイプの　技を　弱める。"
346,16,1,"あたりを　 ずで　びしょびしょにする。
５ターンの　あいだ
ほのおタイプの　わざを　よわめる。"
346,16,3,"주위를 물로 흠뻑 젖게 만든다.
5턴 동안
불꽃타입의 기술을 약하게 한다."
346,16,5,"Asperge d’eau les alentours.
Affaiblit les capacités Feu pendant cinq tours."
346,16,6,"Der Anwender lässt Wasser herabregnen und
schwächt damit fünf Runden lang Feuer-Attacken."
346,16,7,"El usuario se empapa en agua, lo que debilita 
los movimientos de tipo Fuego durante cinco 
turnos."
346,16,8,"Chi la usa sparge acqua sul campo di lotta
indebolendo per cinque turni le mosse
di tipo Fuoco."
346,16,9,"The user soaks itself with water.
This weakens Fire-type moves
for five turns."
346,16,11,"あたりを　水で　びしょびしょにする。
５ターンの　あいだ
ほのおタイプの　技を　弱める。"
347,5,9,"Raises SP. ATK and SP. DEF
by focusing the mind."
347,6,9,"Raises SP. ATK and SP. DEF
by focusing the mind."
347,7,9,"The user focuses
its mind to raise
the SP. ATK and
SP. DEF stats."
347,8,9,"The user quietly
focuses its mind and
calms its spirit to
raise its Sp. Atk and
Sp. Def stats."
347,9,9,"The user quietly
focuses its mind and
calms its spirit to
raise its Sp. Atk and
Sp. Def stats."
347,10,9,"The user quietly
focuses its mind and
calms its spirit to
raise its Sp. Atk and
Sp. Def stats."
347,11,5,"Le lanceur se concentre et fait le vide
dans son esprit pour monter son
Attaque Spéciale et sa Défense Spéciale."
347,11,9,"The user quietly focuses its mind and
calms its spirit to raise its Sp. Atk and
Sp. Def stats."
347,14,9,"The user quietly focuses its mind and
calms its spirit to raise its Sp. Atk and
Sp. Def stats."
347,15,1,"しずかに　せいしんを　とういつし
こころを　しずめる　ことで　じぶんの
とくこうと　とくぼうを　あげる。"
347,15,3,"조용히 정신을 통일하고
마음을 가라앉혀서 자신의
특수공격과 특수방어를 올린다."
347,15,5,"Le lanceur se concentre et fait le vide dans son
esprit pour augmenter son Attaque Spéciale et
sa Défense Spéciale."
347,15,6,"Erhöht Spezial-Angriff und Spezial-Verteidigung
durch Konzentration."
347,15,7,"Aumenta la concentración y calma el espíritu para
subir el Ataque Especial y la Defensa Especial."
347,15,8,"Chi la usa, meditando, placa il proprio spirito per
aumentare l’Attacco Speciale e la Difesa Speciale."
347,15,9,"The user quietly focuses its mind and
calms its spirit to raise its Sp. Atk and
Sp. Def stats."
347,15,11,"静かに　精神を　統一し
心を　鎮めることで　自分の
特攻と　特防を　あげる。"
