move_id,local_language_id,name
274,12,借助
275,1,ねをはる
275,3,뿌리박기
275,4,扎根
275,5,Racines
275,6,Verwurzler
275,7,Arraigo
275,8,Radicamento
275,9,Ingrain
275,11,ねをはる
275,12,扎根
276,1,ばかぢから
276,3,엄청난힘
276,4,蠻力
276,5,Surpuissance
276,6,Kraftkoloss
276,7,Fuerza Bruta
276,8,Troppoforte
276,9,Superpower
276,11,ばかぢから
276,12,蛮力
277,1,マジックコート
277,3,매직코트
277,4,魔法反射
277,5,Reflet Magik
277,6,Magiemantel
277,7,Capa Mágica
277,8,Magivelo
277,9,Magic Coat
277,11,マジックコート
277,12,魔法反射
278,1,リサイクル
278,3,리사이클
278,4,回收利用
278,5,Recyclage
278,6,Aufbereitung
278,7,Reciclaje
278,8,Riciclo
278,9,Recycle
278,11,リサイクル
278,12,回收利用
279,1,リベンジ
279,3,리벤지
279,4,報復
279,5,Vendetta
279,6,Vergeltung
279,7,Desquite
279,8,Vendetta
279,9,Revenge
279,11,リベンジ
279,12,报复
280,1,かわらわり
280,3,깨트리다
280,4,劈瓦
280,5,Casse-Brique
280,6,Durchbruch
280,7,Demolición
280,8,Breccia
280,9,Brick Break
280,11,かわらわり
280,12,劈瓦
281,1,あくび
281,3,하품
281,4,哈欠
281,5,Bâillement
281,6,Gähner
281,7,Bostezo
281,8,Sbadiglio
281,9,Yawn
281,11,あくび
281,12,哈欠
282,1,はたきおとす
282,3,탁쳐서떨구기
282,4,拍落
282,5,Sabotage
282,6,Abschlag
282,7,Desarme
282,8,Privazione
282,9,Knock Off
282,11,はたきおとす
282,12,拍落
283,1,がむしゃら
283,3,죽기살기
283,4,蠻幹
283,5,Effort
283,6,Notsituation
283,7,Esfuerzo
283,8,Rimonta
283,9,Endeavor
283,11,がむしゃら
283,12,蛮干
284,1,ふんか
284,3,분화
284,4,噴火
284,5,Éruption
284,6,Eruption
284,7,Estallido
284,8,Eruzione
284,9,Eruption
284,11,ふんか
284,12,喷火
285,1,スキルスワップ
285,3,스킬스웹
285,4,特性互換
285,5,Échange
285,6,Fähigkeitstausch
285,7,Intercambio
285,8,Baratto
285,9,Skill Swap
285,11,スキルスワップ
285,12,特性互换
286,1,ふういん
286,3,봉인
286,4,封印
286,5,Possessif
286,6,Begrenzer
286,7,Sellar
286,8,Esclusiva
286,9,Imprison
286,11,ふういん
286,12,封印
287,1,リフレッシュ
287,3,리프레쉬
287,4,煥然一新
287,5,Régénération
287,6,Heilung
287,7,Alivio
287,8,Rinfrescata
287,9,Refresh
287,11,リフレッシュ
287,12,焕然一新
288,1,おんねん
288,3,원념
288,4,怨念
288,5,Rancune
288,6,Nachspiel
288,7,Rabia
288,8,Rancore
288,9,Grudge
288,11,おんねん
288,12,怨念
289,1,よこどり
289,3,가로챔
289,4,搶奪
289,5,Saisie
289,6,Übernahme
289,7,Robo
289,8,Scippo
289,9,Snatch
289,11,よこどり
289,12,抢夺
290,1,ひみつのちから
290,3,비밀의힘
290,4,秘密之力
290,5,Force Cachée
290,6,Geheimpower
290,7,Daño Secreto
290,8,Forzasegreta
290,9,Secret Power
290,11,ひみつのちから
290,12,秘密之力
291,1,ダイビング
291,3,다이빙
291,4,潛水
291,5,Plongée
291,6,Taucher
291,7,Buceo
291,8,Sub
291,9,Dive
291,11,ダイビング
291,12,潜水
292,1,つっぱり
292,3,손바닥치기
292,4,猛推
292,5,Cogne
292,6,Armstoß
292,7,Empujón
292,8,Sberletese
292,9,Arm Thrust
292,11,つっぱり
292,12,猛推
293,1,ほごしょく
293,3,보호색
293,4,保護色
293,5,Camouflage
293,6,Tarnung
293,7,Camuflaje
293,8,Camuffamento
293,9,Camouflage
293,11,ほごしょく
293,12,保护色
294,1,ほたるび
294,3,반딧불
294,4,螢火
294,5,Lumi-Queue
294,6,Schweifglanz
294,7,Ráfaga
294,8,Codadiluce
294,9,Tail Glow
294,11,ほたるび
294,12,萤火
295,1,ラスターパージ
295,3,라스트버지
295,4,潔淨光芒
295,5,Lumi-Éclat
295,6,Scheinwerfer
295,7,Resplandor
295,8,Abbagliante
295,9,Luster Purge
295,11,ラスターパージ
295,12,洁净光芒
296,1,ミストボール
296,3,미스트볼
296,4,薄霧球
296,5,Ball’Brume
296,6,Nebelball
296,7,Bola Neblina
296,8,Foschisfera
296,9,Mist Ball
296,11,ミストボール
296,12,薄雾球
297,1,フェザーダンス
297,3,깃털댄스
297,4,羽毛舞
297,5,Danse Plumes
297,6,Daunenreigen
297,7,Danza Pluma
297,8,Danzadipiume
297,9,Feather Dance
297,11,フェザーダンス
297,12,羽毛舞
298,1,フラフラダンス
298,3,흔들흔들댄스
298,4,搖晃舞
298,5,Danse Folle
298,6,Taumeltanz
298,7,Danza Caos
298,8,Strampadanza
298,9,Teeter Dance
298,11,フラフラダンス
298,12,摇晃舞
299,1,ブレイズキック
299,3,브레이즈킥
299,4,火焰踢
299,5,Pied Brûleur
299,6,Feuerfeger
299,7,Patada Ígnea
299,8,Calciardente
299,9,Blaze Kick
299,11,ブレイズキック
299,12,火焰踢
300,1,どろあそび
300,3,흙놀이
300,4,玩泥巴
300,5,Lance-Boue
300,6,Lehmsuhler
300,7,Chapoteo Lodo
300,8,Fangata
300,9,Mud Sport
300,11,どろあそび
300,12,玩泥巴
301,1,アイスボール
301,3,아이스볼
301,4,冰球
301,5,Ball’Glace
301,6,Frostbeule
301,7,Bola Hielo
301,8,Palla Gelo
301,9,Ice Ball
301,11,アイスボール
301,12,冰球
302,1,ニードルアーム
302,3,바늘팔
302,4,尖刺臂
302,5,Poing Dard
302,6,Nietenranke
302,7,Brazo Pincho
302,8,Pugnospine
302,9,Needle Arm
302,11,ニードルアーム
302,12,尖刺臂
303,1,なまける
303,3,태만함
303,4,偷懶
303,5,Paresse
303,6,Tagedieb
303,7,Relajo
303,8,Pigro
303,9,Slack Off
303,11,なまける
303,12,偷懒
304,1,ハイパーボイス
304,3,하이퍼보이스
304,4,巨聲
304,5,Mégaphone
304,6,Schallwelle
304,7,Vozarrón
304,8,Granvoce
304,9,Hyper Voice
304,11,ハイパーボイス
304,12,巨声
305,1,どくどくのキバ
305,3,독엄니
305,4,劇毒牙
305,5,Crochet Venin
305,6,Giftzahn
305,7,Colmillo Veneno
305,8,Velenodenti
305,9,Poison Fang
305,11,どくどくのキバ
305,12,剧毒牙
306,1,ブレイククロー
306,3,브레이크크루
306,4,撕裂爪
306,5,Éclate Griffe
306,6,Zermalmklaue
306,7,Garra Brutal
306,8,Tritartigli
306,9,Crush Claw
306,11,ブレイククロー
306,12,撕裂爪
307,1,ブラストバーン
307,3,블러스트번
307,4,爆炸烈焰
307,5,Rafale Feu
307,6,Lohekanonade
307,7,Anillo Ígneo
307,8,Incendio
307,9,Blast Burn
307,11,ブラストバーン
307,12,爆炸烈焰
308,1,ハイドロカノン
308,3,하이드로캐논
308,4,加農水炮
308,5,Hydroblast
308,6,Aquahaubitze
308,7,Hidrocañón
308,8,Idrocannone
308,9,Hydro Cannon
308,11,ハイドロカノン
308,12,加农水炮
309,1,コメットパンチ
309,3,코멧펀치
309,4,彗星拳
309,5,Poing Météore
309,6,Sternenhieb
309,7,Puño Meteoro
309,8,Meteorpugno
309,9,Meteor Mash
309,11,コメットパンチ
309,12,彗星拳
310,1,おどろかす
310,3,놀래키기
310,4,驚嚇
310,5,Étonnement
310,6,Erstauner
310,7,Impresionar
310,8,Sgomento
310,9,Astonish
310,11,おどろかす
310,12,惊吓
311,1,ウェザーボール
311,3,웨더볼
311,4,氣象球
311,5,Ball’Météo
311,6,Meteorologe
311,7,Meteorobola
311,8,Palla Clima
311,9,Weather Ball
311,11,ウェザーボール
311,12,气象球
312,1,アロマセラピー
312,3,아로마테라피
312,4,芳香治療
312,5,Aromathérapie
312,6,Aromakur
312,7,Aromaterapia
312,8,Aromaterapia
312,9,Aromatherapy
312,11,アロマセラピー
312,12,芳香治疗
313,1,うそなき
313,3,거짓울음
313,4,假哭
313,5,Croco Larme
313,6,Trugträne
313,7,Llanto Falso
313,8,Falselacrime
313,9,Fake Tears
313,11,うそなき
313,12,假哭
314,1,エアカッター
314,3,에어컷터
314,4,空氣利刃
314,5,Tranch’Air
314,6,Windschnitt
314,7,Aire Afilado
314,8,Aerasoio
314,9,Air Cutter
314,11,エアカッター
314,12,空气利刃
315,1,オーバーヒート
315,3,오버히트
315,4,過熱
315,5,Surchauffe
315,6,Hitzekoller
315,7,Sofoco
315,8,Vampata
315,9,Overheat
315,11,オーバーヒート
315,12,过热
316,1,かぎわける
316,3,냄새구별
316,4,氣味偵測
316,5,Flair
316,6,Schnüffler
316,7,Rastreo
316,8,Segugio
316,9,Odor Sleuth
316,11,かぎわける
316,12,气味侦测
317,1,がんせきふうじ
317,3,암석봉인
317,4,岩石封鎖
317,5,Tomberoche
317,6,Felsgrab
317,7,Tumba Rocas
317,8,Rocciotomba
317,9,Rock Tomb
317,11,がんせきふうじ
317,12,岩石封锁
318,1,ぎんいろのかぜ
318,3,은빛바람
318,4,銀色旋風
318,5,Vent Argenté
318,6,Silberhauch
318,7,Viento Plata
318,8,Ventargenteo
318,9,Silver Wind
318,11,ぎんいろのかぜ
318,12,银色旋风
319,1,きんぞくおん
319,3,금속음
319,4,金屬音
319,5,Strido-Son
319,6,Metallsound
319,7,Eco Metálico
319,8,Ferrostrido
319,9,Metal Sound
319,11,きんぞくおん
319,12,金属音
320,1,くさぶえ
320,3,풀피리
320,4,草笛
320,5,Siffl’Herbe
320,6,Grasflöte
320,7,Silbato
320,8,Meloderba
320,9,Grass Whistle
320,11,くさぶえ
320,12,草笛
321,1,くすぐる
321,3,간지르기
321,4,搔癢
321,5,Chatouille
321,6,Spaßkanone
321,7,Cosquillas
321,8,Solletico
321,9,Tickle
321,11,くすぐる
321,12,挠痒
322,1,コスモパワー
322,3,코스믹파워
322,4,宇宙力量
322,5,Force Cosmique
322,6,Kosmik-Kraft
322,7,Masa Cósmica
322,8,Cosmoforza
322,9,Cosmic Power
322,11,コスモパワー
322,12,宇宙力量
323,1,しおふき
323,3,해수스파우팅
323,4,噴水
323,5,Giclédo
323,6,Fontränen
323,7,Salpicar
323,8,Zampillo
323,9,Water Spout
323,11,しおふき
323,12,喷水
324,1,シグナルビーム
324,3,시그널빔
324,4,信號光束
324,5,Rayon Signal
324,6,Ampelleuchte
324,7,Doble Rayo
324,8,Segnoraggio
324,9,Signal Beam
324,11,シグナルビーム
324,12,信号光束
325,1,シャドーパンチ
325,3,섀도펀치
325,4,暗影拳
325,5,Poing Ombre
325,6,Finsterfaust
325,7,Puño Sombra
325,8,Pugnodombra
325,9,Shadow Punch
325,11,シャドーパンチ
325,12,暗影拳
326,1,じんつうりき
326,3,신통력
326,4,神通力
326,5,Extrasenseur
326,6,Sondersensor
326,7,Paranormal
326,8,Extrasenso
326,9,Extrasensory
326,11,じんつうりき
326,12,神通力
327,1,スカイアッパー
327,3,스카이업퍼
327,4,衝天拳
327,5,Stratopercut
327,6,Himmelhieb
327,7,Gancho Alto
327,8,Stramontante
327,9,Sky Uppercut
327,11,スカイアッパー
327,12,冲天拳
328,1,すなじごく
328,3,모래지옥
328,4,流沙地獄
328,5,Tourbi-Sable
328,6,Sandgrab
328,7,Bucle Arena
328,8,Sabbiotomba
328,9,Sand Tomb
328,11,すなじごく
328,12,流沙地狱
329,1,ぜったいれいど
329,3,절대영도
329,4,絕對零度
329,5,Glaciation
329,6,Eiseskälte
329,7,Frío Polar
329,8,Purogelo
329,9,Sheer Cold
329,11,ぜったいれいど
329,12,绝对零度
330,1,だくりゅう
330,3,탁류
330,4,濁流
330,5,Ocroupi
330,6,Lehmbrühe
330,7,Agua Lodosa
330,8,Fanghiglia
330,9,Muddy Water
330,11,だくりゅう
330,12,浊流
331,1,タネマシンガン
331,3,기관총
331,4,種子機關槍
331,5,Balle Graine
331,6,Kugelsaat
331,7,Semilladora
331,8,Semitraglia
331,9,Bullet Seed
331,11,タネマシンガン
331,12,种子机关枪
332,1,つばめがえし
332,3,제비반환
332,4,燕返
332,5,Aéropique
332,6,Aero-Ass
332,7,Golpe Aéreo
332,8,Aeroassalto
332,9,Aerial Ace
332,11,つばめがえし
332,12,燕返
333,1,つららばり
333,3,고드름침
333,4,冰錐
333,5,Stalactite
333,6,Eisspeer
333,7,Carámbano
333,8,Gelolancia
333,9,Icicle Spear
333,11,つららばり
333,12,冰锥
334,1,てっぺき
334,3,철벽
334,4,鐵壁
334,5,Mur de Fer
334,6,Eisenabwehr
334,7,Defensa Férrea
334,8,Ferroscudo
334,9,Iron Defense
334,11,てっぺき
334,12,铁壁
335,1,とおせんぼう
335,3,블록
335,4,擋路
335,5,Barrage
335,6,Rückentzug
335,7,Bloqueo
335,8,Blocco
335,9,Block
335,11,とおせんぼう
335,12,挡路
336,1,とおぼえ
336,3,멀리짖음
336,4,長嚎
336,5,Grondement
336,6,Jauler
336,7,Aullido
336,8,Gridodilotta
336,9,Howl
336,11,とおぼえ
336,12,长嚎
337,1,ドラゴンクロー
337,3,드래곤크루
337,4,龍爪
337,5,Draco-Griffe
337,6,Drachenklaue
337,7,Garra Dragón
337,8,Dragartigli
337,9,Dragon Claw
337,11,ドラゴンクロー
337,12,龙爪
338,1,ハードプラント
338,3,하드플랜트
338,4,瘋狂植物
338,5,Végé-Attaque
338,6,Flora-Statue
338,7,Planta Feroz
338,8,Radicalbero
338,9,Frenzy Plant
338,11,ハードプラント
338,12,疯狂植物
339,1,ビルドアップ
339,3,벌크업
339,4,健美
339,5,Gonflette
339,6,Protzer
339,7,Corpulencia
339,8,Granfisico
339,9,Bulk Up
339,11,ビルドアップ
339,12,健美
340,1,とびはねる
340,3,뛰어오르다
340,4,彈跳
340,5,Rebond
340,6,Sprungfeder
340,7,Bote
340,8,Rimbalzo
340,9,Bounce
340,11,とびはねる
340,12,弹跳
341,1,マッドショット
341,3,머드숏
341,4,泥巴射擊
341,5,Tir de Boue
341,6,Lehmschuss
341,7,Disparo Lodo
341,8,Colpodifango
341,9,Mud Shot
341,11,マッドショット
341,12,泥巴射击
342,1,ポイズンテール
342,3,포이즌테일
342,4,毒尾
342,5,Queue-Poison
342,6,Giftschweif
342,7,Cola Veneno
342,8,Velenocoda
342,9,Poison Tail
342,11,ポイズンテール
342,12,毒尾
343,1,ほしがる
343,3,탐내다
343,4,渴望
343,5,Implore
343,6,Bezirzer
343,7,Antojo
343,8,Supplica
343,9,Covet
343,11,ほしがる
343,12,渴望
344,1,ボルテッカー
344,3,볼트태클
344,4,伏特攻擊
344,5,Électacle
344,6,Volttackle
344,7,Placaje Eléc
344,8,Locomovolt
344,9,Volt Tackle
344,11,ボルテッカー
344,12,伏特攻击
345,1,マジカルリーフ
345,3,메지컬리프
345,4,魔法葉
345,5,Feuille Magik
345,6,Zauberblatt
345,7,Hoja Mágica
345,8,Fogliamagica
345,9,Magical Leaf
345,11,マジカルリーフ
345,12,魔法叶
346,1,みずあそび
346,3,물놀이
346,4,玩水
346,5,Tourniquet
346,6,Nassmacher
346,7,Hidrochorro
346,8,Docciascudo
346,9,Water Sport
346,11,みずあそび
346,12,玩水
347,1,めいそう
347,3,명상
347,4,冥想
347,5,Plénitude
347,6,Gedankengut
347,7,Paz Mental
347,8,Calmamente
347,9,Calm Mind
347,11,めいそう
347,12,冥想
348,1,リーフブレード
348,3,리프블레이드
348,4,葉刃
348,5,Lame Feuille
348,6,Laubklinge
348,7,Hoja Aguda
348,8,Fendifoglia
348,9,Leaf Blade
348,11,リーフブレード
348,12,叶刃
349,1,りゅうのまい
349,3,용의춤
349,4,龍之舞
349,5,Danse Draco
349,6,Drachentanz
349,7,Danza Dragón
349,8,Dragodanza
349,9,Dragon Dance
349,11,りゅうのまい
349,12,龙之舞
350,1,ロックブラスト
350,3,락블레스트
350,4,岩石爆擊
350,5,Boule Roc
350,6,Felswurf
350,7,Pedrada
350,8,Cadutamassi
350,9,Rock Blast
350,11,ロックブラスト
350,12,岩石爆击
351,1,でんげきは
351,3,전격파
351,4,電擊波
351,5,Onde de Choc
351,6,Schockwelle
351,7,Onda Voltio
351,8,Ondashock
351,9,Shock Wave
351,11,でんげきは
351,12,电击波
352,1,みずのはどう
352,3,물의파동
352,4,水之波動
352,5,Vibraqua
352,6,Aquawelle
352,7,Hidropulso
352,8,Idropulsar
352,9,Water Pulse
352,11,みずのはどう
352,12,水之波动
353,1,はめつのねがい
353,3,파멸의소원
353,4,破滅之願
353,5,Vœu Destructeur
353,6,Kismetwunsch
353,7,Deseo Oculto
353,8,Obbliderio
353,9,Doom Desire
353,11,はめつのねがい
353,12,破灭之愿
354,1,サイコブースト
354,3,사이코부스트
354,4,精神突進
354,5,Psycho-Boost
354,6,Psyschub
354,7,Psicoataque
354,8,Psicoslancio
354,9,Psycho Boost
354,11,サイコブースト
354,12,精神突进
355,1,はねやすめ
355,3,날개쉬기
355,4,羽棲
355,5,Atterrissage
355,6,Ruheort
355,7,Respiro
355,8,Trespolo
355,9,Roost
355,11,はねやすめ
355,12,羽栖
356,1,じゅうりょく
356,3,중력
356,4,重力
356,5,Gravité
356,6,Erdanziehung
356,7,Gravedad
356,8,Gravità
356,9,Gravity
356,11,じゅうりょく
356,12,重力
357,1,ミラクルアイ
357,3,미라클아이
357,4,奇跡之眼
357,5,Œil Miracle
357,6,Wunderauge
357,7,Gran Ojo
357,8,Miracolvista
357,9,Miracle Eye
357,11,ミラクルアイ
357,12,奇迹之眼
358,1,めざましビンタ
358,3,잠깨움뺨치기
358,4,喚醒巴掌
358,5,Réveil Forcé
358,6,Weckruf
358,7,Espabila
358,8,Svegliopacca
358,9,Wake-Up Slap
358,11,めざましビンタ
358,12,唤醒巴掌
359,1,アームハンマー
359,3,암해머
359,4,臂錘
359,5,Marto-Poing
359,6,Hammerarm
359,7,Machada
359,8,Martelpugno
359,9,Hammer Arm
359,11,アームハンマー
359,12,臂锤
360,1,ジャイロボール
360,3,자이로볼
360,4,陀螺球
360,5,Gyroballe
360,6,Gyroball
360,7,Giro Bola
360,8,Vortexpalla
360,9,Gyro Ball
360,11,ジャイロボール
360,12,陀螺球
361,1,いやしのねがい
361,3,치유소원
361,4,治癒之願
361,5,Vœu Soin
361,6,Heilopfer
361,7,Deseo Cura
361,8,Curardore
361,9,Healing Wish
361,11,いやしのねがい
361,12,治愈之愿
362,1,しおみず
362,3,소금물
362,4,鹽水
362,5,Saumure
362,6,Lake
362,7,Salmuera
362,8,Acquadisale
362,9,Brine
362,11,しおみず
362,12,盐水
363,1,しぜんのめぐみ
363,3,자연의은혜
363,4,自然之恩
363,5,Don Naturel
363,6,Beerenkräfte
363,7,Don Natural
363,8,Dononaturale
363,9,Natural Gift
363,11,しぜんのめぐみ
363,12,自然之恩
364,1,フェイント
364,3,페인트
364,4,佯攻
364,5,Ruse
364,6,Offenlegung
364,7,Amago
364,8,Fintoattacco
364,9,Feint
364,11,フェイント
364,12,佯攻
365,1,ついばむ
365,3,쪼아대기
365,4,啄食
365,5,Picore
365,6,Pflücker
365,7,Picoteo
365,8,Spennata
365,9,Pluck
365,11,ついばむ
365,12,啄食
366,1,おいかぜ
366,3,순풍
366,4,順風
366,5,Vent Arrière
366,6,Rückenwind
366,7,Viento Afín
366,8,Ventoincoda
366,9,Tailwind
366,11,おいかぜ
366,12,顺风
367,1,つぼをつく
367,3,경혈찌르기
367,4,點穴
367,5,Acupression
367,6,Akupressur
367,7,Acupresión
367,8,Acupressione
367,9,Acupressure
367,11,つぼをつく
367,12,点穴
368,1,メタルバースト
368,3,메탈버스트
368,4,金屬爆炸
368,5,Fulmifer
368,6,Metallstoß
368,7,Represión Metal
368,8,Metalscoppio
368,9,Metal Burst
368,11,メタルバースト
368,12,金属爆炸
369,1,とんぼがえり
369,3,유턴
369,4,急速折返
369,5,Demi-Tour
369,6,Kehrtwende
369,7,Ida y Vuelta
369,8,Retromarcia
369,9,U-turn
369,11,とんぼがえり
369,12,急速折返
370,1,インファイト
370,3,인파이트
370,4,近身戰
370,5,Close Combat
370,6,Nahkampf
370,7,A Bocajarro
370,8,Zuffa
370,9,Close Combat
370,11,インファイト
370,12,近身战
371,1,しっぺがえし
371,3,보복
371,4,以牙還牙
371,5,Représailles
371,6,Gegenstoß
371,7,Vendetta
371,8,Rivincita
371,9,Payback
371,11,しっぺがえし
371,12,以牙还牙
372,1,ダメおし
372,3,승부굳히기
372,4,惡意追擊
372,5,Assurance
372,6,Gewissheit
372,7,Buena Baza
372,8,Garanzia
372,9,Assurance
372,11,ダメおし
372,12,恶意追击
373,1,さしおさえ
373,3,금제
373,4,查封
373,5,Embargo
373,6,Itemsperre
373,7,Embargo
373,8,Divieto
373,9,Embargo
373,11,さしおさえ
373,12,查封
374,1,なげつける
374,3,내던지기
374,4,投擲
374,5,Dégommage
374,6,Schleuder
374,7,Lanzamiento
374,8,Lancio
374,9,Fling
374,11,なげつける
374,12,投掷
375,1,サイコシフト
375,3,사이코시프트
375,4,精神轉移
375,5,Échange Psy
375,6,Psybann
375,7,Psicocambio
375,8,Psicotransfer
375,9,Psycho Shift
375,11,サイコシフト
375,12,精神转移
376,1,きりふだ
376,3,마지막수단
376,4,王牌
376,5,Atout
376,6,Trumpfkarte
376,7,As Oculto
376,8,Asso
376,9,Trump Card
376,11,きりふだ
376,12,王牌
377,1,かいふくふうじ
377,3,회복봉인
377,4,回復封鎖
377,5,Anti-Soin
377,6,Heilblockade
377,7,Anticura
377,8,Anticura
377,9,Heal Block
377,11,かいふくふうじ
377,12,回复封锁
378,1,しぼりとる
378,3,쥐어짜기
378,4,絞緊
378,5,Essorage
378,6,Auswringen
378,7,Estrujón
378,8,Strizzata
378,9,Wring Out
378,11,しぼりとる
378,12,绞紧
379,1,パワートリック
379,3,파워트릭
379,4,力量戲法
379,5,Astuce Force
379,6,Krafttrick
379,7,Truco Fuerza
379,8,Ingannoforza
379,9,Power Trick
379,11,パワートリック
379,12,力量戏法
380,1,いえき
380,3,위액
380,4,胃液
380,5,Suc Digestif
380,6,Magensäfte
380,7,Bilis
380,8,Gastroacido
380,9,Gastro Acid
380,11,いえき
380,12,胃液
381,1,おまじない
381,3,주술
381,4,幸運咒語
381,5,Air Veinard
381,6,Beschwörung
381,7,Conjuro
381,8,Fortuncanto
381,9,Lucky Chant
381,11,おまじない
381,12,幸运咒语
382,1,さきどり
382,3,선취
382,4,搶先一步
382,5,Moi d’Abord
382,6,Egotrip
382,7,Yo Primero
382,8,Precedenza
382,9,Me First
382,11,さきどり
382,12,抢先一步
383,1,まねっこ
383,3,흉내쟁이
383,4,仿效
383,5,Photocopie
383,6,Imitator
383,7,Copión
383,8,Copione
383,9,Copycat
383,11,まねっこ
383,12,仿效
384,1,パワースワップ
384,3,파워스웹
384,4,力量互換
384,5,Permuforce
384,6,Krafttausch
384,7,Cambiafuerza
384,8,Barattoforza
384,9,Power Swap
384,11,パワースワップ
384,12,力量互换
385,1,ガードスワップ
385,3,가드스웹
385,4,防守互換
385,5,Permugarde
385,6,Schutztausch
385,7,Cambiadefensa
385,8,Barattoscudo
385,9,Guard Swap
385,11,ガードスワップ
385,12,防守互换
386,1,おしおき
386,3,혼내기
386,4,懲罰
386,5,Punition
386,6,Strafattacke
386,7,Castigo
386,8,Punizione
386,9,Punishment
386,11,おしおき
386,12,惩罚
387,1,とっておき
387,3,뒀다쓰기
387,4,珍藏
387,5,Dernier Recours
387,6,Zuflucht
387,7,Última Baza
387,8,Ultimascelta
387,9,Last Resort
387,11,とっておき
387,12,珍藏
388,1,なやみのタネ
388,3,고민씨
388,4,煩惱種子
388,5,Soucigraine
388,6,Sorgensamen
388,7,Abatidoras
388,8,Affannoseme
388,9,Worry Seed
388,11,なやみのタネ
388,12,烦恼种子
389,1,ふいうち
389,3,기습
389,4,突襲
389,5,Coup Bas
389,6,Tiefschlag
389,7,Golpe Bajo
389,8,Sbigoattacco
389,9,Sucker Punch
389,11,ふいうち
389,12,突袭
390,1,どくびし
390,3,독압정
390,4,毒菱
390,5,Pics Toxik
390,6,Giftspitzen
390,7,Púas Tóxicas
390,8,Fielepunte
390,9,Toxic Spikes
390,11,どくびし
390,12,毒菱
391,1,ハートスワップ
391,3,하트스웹
391,4,心靈互換
391,5,Permucœur
391,6,Statustausch
391,7,Cambia Almas
391,8,Cuorbaratto
391,9,Heart Swap
391,11,ハートスワップ
391,12,心灵互换
392,1,アクアリング
392,3,아쿠아링
392,4,水流環
392,5,Anneau Hydro
392,6,Wasserring
392,7,Acua Aro
392,8,Acquanello
392,9,Aqua Ring
392,11,アクアリング
392,12,水流环
393,1,でんじふゆう
393,3,전자부유
393,4,電磁飄浮
393,5,Vol Magnétik
393,6,Magnetflug
393,7,Levitón
393,8,Magnetascesa
393,9,Magnet Rise
393,11,でんじふゆう
393,12,电磁飘浮
394,1,フレアドライブ
394,3,플레어드라이브
394,4,閃焰衝鋒
394,5,Boutefeu
394,6,Flammenblitz
394,7,Envite Ígneo
394,8,Fuococarica
394,9,Flare Blitz
394,11,フレアドライブ
394,12,闪焰冲锋
395,1,はっけい
395,3,발경
395,4,發勁
395,5,Forte-Paume
395,6,Kraftwelle
395,7,Palmeo
395,8,Palmoforza
395,9,Force Palm
395,11,はっけい
395,12,发劲
396,1,はどうだん
396,3,파동탄
396,4,波導彈
396,5,Aurasphère
396,6,Aurasphäre
396,7,Esfera Aural
396,8,Forzasfera
396,9,Aura Sphere
396,11,はどうだん
396,12,波导弹
397,1,ロックカット
397,3,록커트
397,4,岩石打磨
397,5,Poliroche
397,6,Steinpolitur
397,7,Pulimento
397,8,Lucidatura
397,9,Rock Polish
397,11,ロックカット
397,12,岩石打磨
398,1,どくづき
398,3,독찌르기
398,4,毒擊
398,5,Direct Toxik
398,6,Gifthieb
398,7,Puya Nociva
398,8,Velenpuntura
398,9,Poison Jab
398,11,どくづき
398,12,毒击
399,1,あくのはどう
399,3,악의파동
399,4,惡之波動
399,5,Vibrobscur
399,6,Finsteraura
399,7,Pulso Umbrío
399,8,Neropulsar
399,9,Dark Pulse
399,11,あくのはどう
399,12,恶之波动
400,1,つじぎり
400,3,깜짝베기
400,4,暗襲要害
400,5,Tranche-Nuit
400,6,Nachthieb
400,7,Tajo Umbrío
400,8,Nottesferza
400,9,Night Slash
400,11,つじぎり
400,12,暗袭要害
401,1,アクアテール
401,3,아쿠아테일
401,4,水流尾
401,5,Hydro-Queue
401,6,Nassschweif
401,7,Acua Cola
401,8,Idrondata
401,9,Aqua Tail
401,11,アクアテール
401,12,水流尾
402,1,タネばくだん
402,3,씨폭탄
402,4,種子炸彈
402,5,Canon Graine
402,6,Samenbomben
402,7,Bomba Germen
402,8,Semebomba
402,9,Seed Bomb
402,11,タネばくだん
402,12,种子炸弹
403,1,エアスラッシュ
403,3,에어슬래시
403,4,空氣斬
403,5,Lame d’Air
403,6,Luftschnitt
403,7,Tajo Aéreo
403,8,Eterelama
403,9,Air Slash
403,11,エアスラッシュ
403,12,空气斩
404,1,シザークロス
404,3,시저크로스
404,4,十字剪
404,5,Plaie Croix
404,6,Kreuzschere
404,7,Tijera X
404,8,Forbice X
404,9,X-Scissor
404,11,シザークロス
404,12,十字剪
405,1,むしのさざめき
405,3,벌레의야단법석
405,4,蟲鳴
405,5,Bourdon
405,6,Käfergebrumm
405,7,Zumbido
405,8,Ronzio
405,9,Bug Buzz
405,11,むしのさざめき
405,12,虫鸣
406,1,りゅうのはどう
406,3,용의파동
406,4,龍之波動
406,5,Draco-Choc
406,6,Drachenpuls
406,7,Pulso Dragón
406,8,Dragopulsar
406,9,Dragon Pulse
406,11,りゅうのはどう
406,12,龙之波动
407,1,ドラゴンダイブ
407,3,드래곤다이브
407,4,龍之俯衝
407,5,Draco-Charge
407,6,Drachenstoß
407,7,Carga Dragón
407,8,Dragofuria
407,9,Dragon Rush
