id,version_group_id,encounter_method_id,slot,rarity
2635,18,34,2,25
2636,18,34,3,25
2637,18,34,4,15
2638,18,32,1,100
2639,18,33,1,15
2640,18,33,2,15
2641,18,33,3,15
2642,18,33,4,15
2643,18,33,5,15
2644,18,33,6,15
2645,18,37,1,15
2646,18,37,2,15
2647,18,4,1,35
2648,18,4,2,35
2649,18,4,3,25
2650,18,4,4,5
2651,18,5,1,40
2652,18,5,2,20
2653,18,5,3,20
2654,18,5,4,20
2655,18,1,1,40
2656,18,1,2,30
2657,18,1,3,30
2658,18,1,4,20
2659,18,1,5,10
2660,17,36,1,100
2661,17,36,1,100
2662,18,20,1,100
2663,18,20,1,100
2664,17,18,1,100
2665,18,18,1,100
2666,17,18,1,100
2667,18,18,1,100
2668,17,1,1,100
2669,17,1,1,100
2670,17,1,1,70
2671,17,1,2,30
2672,17,1,1,70
2673,17,1,2,30
2674,18,33,1,15
2675,18,33,2,15
2676,18,33,3,15
2677,18,1,1,39
2678,18,1,2,30
2679,18,1,3,30
2680,18,1,4,1
2681,18,33,1,15
2682,18,33,2,15
2683,18,33,3,15
2684,18,1,1,39
2685,18,1,2,30
2686,18,1,3,30
2687,18,1,4,1
2688,17,33,1,11
2689,17,33,2,10
2690,17,33,3,1
2691,17,33,4,15
2692,17,1,1,30
2693,17,1,2,30
2694,17,1,3,30
2695,17,1,4,20
2696,17,1,5,10
2697,17,1,6,5
2698,17,1,7,5
2699,17,33,1,11
2700,17,33,2,10
2701,17,33,3,1
2702,17,33,4,15
2703,17,1,1,30
2704,17,1,2,30
2705,17,1,3,30
2706,17,1,4,20
2707,17,1,5,10
2708,17,1,6,5
2709,17,1,7,5
2710,18,33,1,11
2711,18,33,2,10
2712,18,33,3,1
2713,18,33,4,15
2714,18,33,5,15
2715,18,33,6,15
2716,18,33,7,15
2717,18,33,8,15
2718,18,33,9,15
2719,18,1,1,21
2720,18,1,2,20
2721,18,1,3,20
2722,18,1,4,10
2723,18,1,5,10
2724,18,1,6,10
2725,18,1,7,10
2726,18,1,8,10
2727,18,1,9,10
2728,18,1,10,5
2729,18,1,11,4
2730,18,1,12,1
2731,18,33,1,11
2732,18,33,2,10
2733,18,33,3,1
2734,18,33,4,15
2735,18,33,5,15
2736,18,33,6,15
2737,18,33,7,15
2738,18,33,8,15
2739,18,33,9,15
2740,18,1,1,21
2741,18,1,2,20
2742,18,1,3,20
2743,18,1,4,10
2744,18,1,5,10
2745,18,1,6,10
2746,18,1,7,10
2747,18,1,8,10
2748,18,1,9,10
2749,18,1,10,5
2750,18,1,11,4
2751,18,1,12,1
2752,17,33,1,11
2753,17,33,2,10
2754,17,33,3,1
2755,17,33,4,15
2756,17,33,5,15
2757,17,33,6,15
2758,17,33,7,15
2759,17,33,8,15
2760,17,33,9,15
2761,17,1,1,20
2762,17,1,2,20
2763,17,1,3,20
2764,17,1,4,20
2765,17,1,5,10
2766,17,1,6,10
2767,17,1,7,10
2768,17,1,8,5
2769,17,1,9,5
2770,17,33,1,11
2771,17,33,2,10
2772,17,33,3,1
2773,17,33,4,15
2774,17,33,5,15
2775,17,33,6,15
2776,17,33,7,15
2777,17,33,8,15
2778,17,33,9,15
2779,17,1,1,20
2780,17,1,2,20
2781,17,1,3,20
2782,17,1,4,20
2783,17,1,5,10
2784,17,1,6,10
2785,17,1,7,10
2786,17,1,8,5
2787,17,1,9,5
2788,18,34,1,70
2789,18,34,2,30
2790,18,33,1,11
2791,18,33,2,10
2792,18,33,3,1
2793,18,33,4,15
2794,18,33,5,15
2795,18,33,6,15
2796,18,33,7,15
2797,18,33,8,15
2798,18,33,9,15
2799,18,37,1,15
2800,18,1,1,21
2801,18,1,2,20
2802,18,1,3,20
2803,18,1,4,10
2804,18,1,5,10
2805,18,1,6,10
2806,18,1,7,10
2807,18,1,8,10
2808,18,1,9,10
2809,18,1,10,5
2810,18,1,11,4
2811,18,1,12,1
2812,18,34,1,70
2813,18,34,2,30
2814,18,33,1,11
2815,18,33,2,10
2816,18,33,3,1
2817,18,33,4,15
2818,18,33,5,15
2819,18,33,6,15
2820,18,33,7,15
2821,18,33,8,15
2822,18,33,9,15
2823,18,37,1,15
2824,18,1,1,21
2825,18,1,2,20
2826,18,1,3,20
2827,18,1,4,10
2828,18,1,5,10
2829,18,1,6,10
2830,18,1,7,10
2831,18,1,8,10
2832,18,1,9,10
2833,18,1,10,5
2834,18,1,11,4
2835,18,1,12,1
2836,17,34,1,100
2837,17,33,1,11
2838,17,33,2,10
2839,17,33,3,1
2840,17,33,4,15
2841,17,1,1,40
2842,17,1,2,20
2843,17,1,3,20
2844,17,1,4,10
2845,17,1,5,10
2846,17,1,6,5
2847,17,1,7,5
2848,17,34,1,100
2849,17,33,1,11
2850,17,33,2,10
2851,17,33,3,1
2852,17,33,4,15
2853,17,1,1,40
2854,17,1,2,20
2855,17,1,3,20
2856,17,1,4,10
2857,17,1,5,10
2858,17,1,6,5
2859,17,1,7,5
2860,18,34,1,70
2861,18,34,2,30
2862,18,33,1,11
2863,18,33,2,10
2864,18,33,3,1
2865,18,33,4,15
2866,18,33,5,15
2867,18,33,6,15
2868,18,33,7,15
2869,18,33,8,15
2870,18,33,9,15
2871,18,37,1,15
2872,18,1,1,21
2873,18,1,2,20
2874,18,1,3,20
2875,18,1,4,10
2876,18,1,5,10
2877,18,1,6,10
2878,18,1,7,10
2879,18,1,8,10
2880,18,1,9,10
2881,18,1,10,5
2882,18,1,11,4
2883,18,1,12,1
2884,18,34,1,70
2885,18,34,2,30
2886,18,33,1,11
2887,18,33,2,10
2888,18,33,3,1
2889,18,33,4,15
2890,18,33,5,15
2891,18,33,6,15
2892,18,33,7,15
2893,18,33,8,15
2894,18,33,9,15
2895,18,37,1,15
2896,18,1,1,21
2897,18,1,2,20
2898,18,1,3,20
2899,18,1,4,10
2900,18,1,5,10
2901,18,1,6,10
2902,18,1,7,10
2903,18,1,8,10
2904,18,1,9,10
2905,18,1,10,5
2906,18,1,11,4
2907,18,1,12,1
2908,18,18,1,100
2909,18,18,1,100
2910,17,36,1,100
2911,17,36,1,100
2912,17,33,1,15
2913,17,1,1,30
2914,17,1,2,30
2915,17,1,3,20
2916,17,1,4,20
2917,17,1,5,20
2918,17,33,1,15
2919,17,1,1,30
2920,17,1,2,30
2921,17,1,3,20
2922,17,1,4,20
2923,17,1,5,20
2924,18,1,1,30
2925,18,1,2,30
2926,18,1,3,20
2927,18,1,4,20
2928,18,1,1,30
2929,18,1,2,30
2930,18,1,3,20
2931,18,1,4,20
2932,17,33,1,11
2933,17,33,2,10
2934,17,33,3,1
2935,17,33,4,1
2936,17,33,5,15
2937,17,33,6,15
2938,17,4,1,60
2939,17,4,2,40
2940,17,1,1,20
2941,17,1,2,20
2942,17,1,3,20
2943,17,1,4,20
2944,17,1,5,20
2945,17,1,6,20
2946,17,1,7,10
2947,17,1,8,10
2948,17,1,9,100
2949,17,33,1,11
2950,17,33,2,10
2951,17,33,3,1
2952,17,33,4,1
2953,17,33,5,15
2954,17,33,6,15
2955,17,4,1,60
2956,17,4,2,40
2957,17,1,1,20
2958,17,1,2,20
2959,17,1,3,20
2960,17,1,4,20
2961,17,1,5,20
2962,17,1,6,20
2963,17,1,7,10
2964,17,1,8,10
2965,17,1,9,100
2966,18,34,1,35
2967,18,34,2,30
2968,18,34,3,20
2969,18,34,4,15
2970,18,33,1,11
2971,18,33,2,10
2972,18,33,3,1
2973,18,33,4,1
2974,18,33,5,15
2975,18,33,6,15
2976,18,33,7,15
2977,18,37,1,15
2978,18,37,2,15
2979,18,4,1,40
2980,18,4,2,30
2981,18,4,3,25
2982,18,4,4,5
2983,18,1,1,20
2984,18,1,2,20
2985,18,1,3,20
2986,18,1,4,20
2987,18,1,5,20
2988,18,1,6,20
2989,18,1,7,10
2990,18,1,8,10
2991,18,34,1,35
2992,18,34,2,30
2993,18,34,3,20
2994,18,34,4,15
2995,18,33,1,11
2996,18,33,2,10
2997,18,33,3,1
2998,18,33,4,1
2999,18,33,5,15
3000,18,33,6,15
3001,18,33,7,15
3002,18,37,1,15
3003,18,37,2,15
3004,18,4,1,40
3005,18,4,2,30
3006,18,4,3,25
3007,18,4,4,5
3008,18,1,1,20
3009,18,1,2,20
3010,18,1,3,20
3011,18,1,4,20
3012,18,1,5,20
3013,18,1,6,20
3014,18,1,7,10
3015,18,1,8,10
3016,17,33,1,15
3017,17,33,2,15
3018,17,33,3,15
3019,17,1,1,30
3020,17,1,2,30
3021,17,1,3,20
3022,17,1,4,10
3023,17,1,5,9
3024,17,1,6,1
3025,17,33,1,15
3026,17,33,2,15
3027,17,33,3,15
3028,17,1,1,30
3029,17,1,2,30
3030,17,1,3,20
3031,17,1,4,10
3032,17,1,5,9
3033,17,1,6,1
3034,17,1,7,100
3035,18,33,1,15
3036,18,33,2,15
3037,18,33,3,15
3038,18,1,1,20
3039,18,1,2,20
3040,18,1,3,20
3041,18,1,4,20
3042,18,1,5,10
3043,18,1,6,9
3044,18,1,7,1
3045,18,33,1,15
3046,18,33,2,15
3047,18,33,3,15
3048,18,1,1,20
3049,18,1,2,20
3050,18,1,3,20
3051,18,1,4,20
3052,18,1,5,10
3053,18,1,6,9
3054,18,1,7,1
3055,17,34,1,40
3056,17,34,2,20
3057,17,34,3,20
3058,17,34,4,20
3059,17,33,1,15
3060,17,33,2,15
3061,17,37,1,15
3062,17,37,2,15
3063,17,4,1,78
3064,17,4,2,20
3065,17,4,3,1
3066,17,4,4,1
3067,17,5,1,40
3068,17,5,2,40
3069,17,5,3,20
3070,17,34,1,40
3071,17,34,2,20
3072,17,34,3,20
3073,17,34,4,20
3074,17,33,1,15
3075,17,33,2,15
3076,17,37,1,15
3077,17,37,2,15
3078,17,4,1,78
3079,17,4,2,20
3080,17,4,3,1
3081,17,4,4,1
3082,17,5,1,40
3083,17,5,2,40
3084,17,5,3,20
3085,18,34,1,35
3086,18,34,2,20
3087,18,34,3,20
3088,18,34,4,15
3089,18,34,5,15
3090,18,34,6,15
3091,18,34,7,15
3092,18,34,8,5
3093,18,33,1,15
3094,18,33,2,15
3095,18,33,3,15
3096,18,33,4,15
3097,18,33,5,15
3098,18,33,6,15
3099,18,37,1,15
3100,18,37,2,15
3101,18,37,3,15
3102,18,37,4,15
3103,18,37,5,15
3104,18,4,1,25
3105,18,4,2,25
3106,18,4,3,25
3107,18,4,4,15
3108,18,4,5,5
3109,18,4,6,5
3110,18,5,1,40
3111,18,5,2,20
3112,18,5,3,20
3113,18,5,4,20
3114,18,34,1,35
3115,18,34,2,20
3116,18,34,3,20
3117,18,34,4,15
3118,18,34,5,15
3119,18,34,6,15
3120,18,34,7,15
3121,18,34,8,5
3122,18,33,1,15
3123,18,33,2,15
3124,18,33,3,15
3125,18,33,4,15
3126,18,33,5,15
3127,18,33,6,15
3128,18,37,1,15
3129,18,37,2,15
3130,18,37,3,15
3131,18,37,4,15
3132,18,37,5,15
3133,18,4,1,25
3134,18,4,2,25
3135,18,4,3,25
3136,18,4,4,15
3137,18,4,5,5
3138,18,4,6,5
3139,18,5,1,40
3140,18,5,2,20
3141,18,5,3,20
3142,18,5,4,20
3143,17,1,1,50
3144,17,1,2,30
3145,17,1,3,20
3146,17,1,4,100
3147,17,1,1,50
3148,17,1,2,30
3149,17,1,3,20
3150,17,1,4,100
3151,18,33,1,15
3152,18,1,1,50
3153,18,1,2,30
3154,18,1,3,20
3155,18,33,1,15
3156,18,1,1,50
3157,18,1,2,30
3158,18,1,3,20
3159,18,33,1,15
3160,18,33,2,15
3161,18,1,1,40
3162,18,1,2,30
3163,18,1,3,30
3164,18,1,4,20
3165,18,1,5,20
3166,18,1,6,20
3167,18,1,7,10
3168,18,33,1,15
3169,18,33,2,15
3170,18,1,1,40
3171,18,1,2,30
3172,18,1,3,30
3173,18,1,4,20
3174,18,1,5,20
3175,18,1,6,20
3176,18,1,7,10
3177,17,32,1,100
3178,17,33,1,15
3179,17,33,2,15
3180,17,1,1,40
3181,17,1,2,30
3182,17,1,3,30
3183,17,1,4,10
3184,17,1,5,10
3185,17,1,6,10
3186,17,1,7,10
3187,17,32,1,100
3188,17,33,1,15
3189,17,33,2,15
3190,17,1,1,40
3191,17,1,2,30
3192,17,1,3,30
3193,17,1,4,10
3194,17,1,5,10
3195,17,1,6,10
3196,17,1,7,10
3197,18,32,1,100
3198,18,32,1,100
3199,18,33,1,15
3200,18,33,2,15
3201,18,33,3,15
3202,18,33,4,15
3203,18,1,1,30
3204,18,1,2,20
3205,18,1,3,20
3206,18,1,4,10
3207,18,1,5,10
3208,18,1,6,10
3209,18,1,7,10
3210,18,1,8,10
3211,18,1,9,10
3212,18,33,1,15
3213,18,33,2,15
3214,18,33,3,15
3215,18,33,4,15
3216,18,1,1,30
3217,18,1,2,20
3218,18,1,3,20
3219,18,1,4,10
3220,18,1,5,10
3221,18,1,6,10
3222,18,1,7,10
3223,18,1,8,10
3224,18,1,9,10
3225,18,33,1,11
3226,18,33,2,11
3227,18,1,1,30
3228,18,1,2,30
3229,18,1,3,20
3230,18,1,4,20
3231,18,1,5,20
3232,18,33,1,11
3233,18,33,2,11
3234,18,1,1,30
3235,18,1,2,30
3236,18,1,3,20
3237,18,1,4,20
3238,18,1,5,20
3239,17,33,1,15
3240,17,1,1,30
3241,17,1,2,30
3242,17,1,3,20
3243,17,1,4,10
3244,17,1,5,10
3245,17,33,1,15
3246,17,1,1,30
3247,17,1,2,30
3248,17,1,3,20
3249,17,1,4,10
3250,18,1,1,30
3251,18,1,2,30
3252,18,1,3,20
3253,18,1,4,10
3254,18,1,5,10
3255,18,1,1,30
3256,18,1,2,30
3257,18,1,3,20
3258,18,1,4,20
3259,17,33,1,11
3260,17,33,2,10
3261,17,33,3,1
3262,17,33,4,15
3263,17,1,1,30
3264,17,1,2,30
3265,17,1,3,20
3266,17,1,4,20
3267,17,33,1,11
3268,17,33,2,10
3269,17,33,3,1
3270,17,33,4,15
3271,17,1,1,30
3272,17,1,2,30
3273,17,1,3,20
3274,17,1,4,20
3275,18,20,1,100
3276,18,33,1,11
3277,18,33,2,10
3278,18,33,3,1
3279,18,1,1,30
3280,18,1,2,30
3281,18,1,3,20
3282,18,1,4,20
3283,18,20,1,100
3284,18,33,1,11
3285,18,33,2,10
3286,18,33,3,1
3287,18,1,1,30
3288,18,1,2,30
3289,18,1,3,20
3290,18,1,4,20
3291,17,18,1,100
3292,17,33,1,15
3293,17,33,2,15
3294,17,1,1,50
3295,17,1,2,40
3296,17,1,3,5
3297,17,1,4,5
3298,17,18,1,100
3299,17,33,1,15
3300,17,33,2,15
3301,17,1,1,50
3302,17,1,2,40
3303,17,1,3,5
3304,17,1,4,5
3305,18,18,1,100
3306,18,33,1,15
3307,18,33,2,15
3308,18,1,1,40
3309,18,1,2,30
3310,18,1,3,20
3311,18,1,4,5
3312,18,1,5,5
3313,18,18,1,100
3314,18,33,1,15
3315,18,33,2,15
3316,18,1,1,40
3317,18,1,2,30
3318,18,1,3,20
3319,18,1,4,5
3320,18,1,5,5
3321,17,34,1,50
3322,17,34,2,50
3323,17,33,1,15
3324,17,33,2,15
3325,17,37,1,15
3326,17,37,2,15
3327,17,4,1,99
3328,17,4,2,1
3329,17,34,1,50
3330,17,34,2,50
3331,17,33,1,15
3332,17,33,2,15
3333,17,37,1,15
3334,17,37,2,15
3335,17,4,1,99
3336,17,4,2,1
3337,18,34,1,60
3338,18,34,2,40
3339,18,33,1,15
3340,18,33,2,15
3341,18,37,1,15
3342,18,37,2,15
3343,18,4,1,90
3344,18,4,2,10
3345,18,34,1,60
3346,18,34,2,40
3347,18,33,1,15
3348,18,33,2,15
3349,18,37,1,15
3350,18,37,2,15
3351,18,4,1,90
3352,18,4,2,10
3353,17,18,1,7
3354,17,18,2,7
3355,17,18,3,7
3356,17,18,4,4
3357,17,18,5,4
3358,17,18,6,4
3359,17,18,7,4
3360,17,18,8,4
3361,17,18,9,4
3362,17,18,10,4
3363,17,18,11,4
3364,17,18,12,4
3365,17,18,13,4
3366,17,18,14,4
3367,17,18,15,4
3368,17,18,16,4
3369,17,18,17,4
3370,17,18,18,2
3371,17,18,19,2
3372,17,18,20,2
3373,17,18,21,2
3374,17,18,22,2
3375,17,18,23,2
3376,17,18,24,2
3377,17,18,25,2
3378,17,18,1,7
3379,17,18,2,7
3380,17,18,3,7
3381,17,18,4,4
3382,17,18,5,4
3383,17,18,6,4
3384,17,18,7,4
3385,17,18,8,4
3386,17,18,9,4
3387,17,18,10,4
3388,17,18,11,4
3389,17,18,12,4
3390,17,18,13,4
3391,17,18,14,4
3392,17,18,15,4
3393,17,18,16,4
3394,17,18,17,4
3395,17,18,18,4
3396,17,18,19,2
3397,17,18,20,2
3398,17,18,21,2
3399,17,18,22,2
3400,17,18,23,2
3401,17,18,24,2
3402,17,18,25,2
3403,18,18,1,7
3404,18,18,2,7
3405,18,18,3,7
3406,18,18,4,4
3407,18,18,5,4
3408,18,18,6,4
3409,18,18,7,4
3410,18,18,8,4
3411,18,18,9,4
3412,18,18,10,4
3413,18,18,11,4
3414,18,18,12,4
3415,18,18,13,4
3416,18,18,14,4
3417,18,18,15,4
3418,18,18,16,4
3419,18,18,17,4
3420,18,18,18,2
3421,18,18,19,2
3422,18,18,20,2
3423,18,18,21,2
3424,18,18,22,2
3425,18,18,23,2
3426,18,18,24,2
3427,18,18,25,2
3428,18,18,1,7
3429,18,18,2,7
3430,18,18,3,7
3431,18,18,4,4
3432,18,18,5,4
3433,18,18,6,4
3434,18,18,7,4
3435,18,18,8,4
3436,18,18,9,4
3437,18,18,10,4
3438,18,18,11,4
3439,18,18,12,4
3440,18,18,13,4
3441,18,18,14,4
3442,18,18,15,4
3443,18,18,16,4
3444,18,18,17,4
3445,18,18,18,4
3446,18,18,19,2
3447,18,18,20,2
3448,18,18,21,2
3449,18,18,22,2
3450,18,18,23,2
3451,18,18,24,2
3452,18,18,25,2
3453,17,18,1,8
3454,17,18,2,8
3455,17,18,3,5
3456,17,18,4,5
3457,17,18,5,5
3458,17,18,6,5
3459,17,18,7,5
3460,17,18,8,5
3461,17,18,9,5
3462,17,18,10,5
3463,17,18,11,5
3464,17,18,12,5
3465,17,18,13,5
3466,17,18,14,5
3467,17,18,15,5
3468,17,18,16,3
3469,17,18,17,3
3470,17,18,18,3
3471,17,18,19,3
3472,17,18,20,3
3473,17,18,21,3
3474,17,18,1,8
3475,17,18,2,8
3476,17,18,3,5
3477,17,18,4,5
3478,17,18,5,5
3479,17,18,6,5
3480,17,18,7,5
3481,17,18,8,5
3482,17,18,9,5
3483,17,18,10,5
3484,17,18,11,5
3485,17,18,12,5
3486,17,18,13,5
3487,17,18,14,5
3488,17,18,15,5
3489,17,18,16,3
3490,17,18,17,3
3491,17,18,18,3
3492,17,18,19,3
3493,17,18,20,3
3494,17,18,21,3
3495,18,18,1,8
3496,18,18,2,5
3497,18,18,3,5
3498,18,18,4,5
3499,18,18,5,5
3500,18,18,6,5
3501,18,18,7,5
3502,18,18,8,5
3503,18,18,9,5
3504,18,18,10,5
3505,18,18,11,5
3506,18,18,12,5
3507,18,18,13,5
3508,18,18,14,5
3509,18,18,15,5
3510,18,18,16,3
3511,18,18,17,3
3512,18,18,18,3
3513,18,18,19,3
3514,18,18,20,3
3515,18,18,21,3
3516,18,18,1,8
3517,18,18,2,5
3518,18,18,3,5
3519,18,18,4,5
3520,18,18,5,5
3521,18,18,6,5
3522,18,18,7,5
3523,18,18,8,5
3524,18,18,9,5
3525,18,18,10,5
3526,18,18,11,5
3527,18,18,12,5
3528,18,18,13,5
3529,18,18,14,5
3530,18,18,15,5
3531,18,18,16,3
3532,18,18,17,3
3533,18,18,18,3
3534,18,18,19,3
3535,18,18,20,3
3536,18,18,21,3
3537,17,18,1,8
3538,17,18,2,8
3539,17,18,3,8
3540,17,18,4,8
3541,17,18,5,8
3542,17,18,6,6
3543,17,18,7,6
3544,17,18,8,6
3545,17,18,9,6
3546,17,18,10,6
3547,17,18,11,6
3548,17,18,12,6
3549,17,18,13,6
3550,17,18,14,3
3551,17,18,15,3
3552,17,18,16,3
3553,17,18,17,3
3554,17,18,18,3
3555,17,18,1,8
3556,17,18,2,8
3557,17,18,3,8
3558,17,18,4,8
3559,17,18,5,8
3560,17,18,6,6
3561,17,18,7,6
3562,17,18,8,6
3563,17,18,9,6
3564,17,18,10,6
3565,17,18,11,6
3566,17,18,12,6
3567,17,18,13,6
3568,17,18,14,3
3569,17,18,15,3
3570,17,18,16,3
3571,17,18,17,3
3572,17,18,18,3
3573,18,18,1,8
3574,18,18,2,8
3575,18,18,3,8
3576,18,18,4,8
3577,18,18,5,8
3578,18,18,6,8
3579,18,18,7,5
3580,18,18,8,5
3581,18,18,9,5
3582,18,18,10,5
3583,18,18,11,5
3584,18,18,12,5
3585,18,18,13,5
3586,18,18,14,5
3587,18,18,15,3
3588,18,18,16,3
3589,18,18,17,3
3590,18,18,1,8
3591,18,18,2,8
3592,18,18,3,8
3593,18,18,4,8
3594,18,18,5,8
3595,18,18,6,8
3596,18,18,7,5
3597,18,18,8,5
3598,18,18,9,5
3599,18,18,10,5
3600,18,18,11,5
3601,18,18,12,5
3602,18,18,13,5
3603,18,18,14,5
3604,18,18,15,3
3605,18,18,16,3
3606,18,18,17,3
3607,17,34,1,50
3608,17,34,2,40
3609,17,34,3,10
3610,17,20,1,100
3611,17,33,1,15
3612,17,33,2,15
3613,17,37,1,15
3614,17,37,2,15
3615,17,4,1,79
3616,17,4,2,20
3617,17,4,3,1
3618,17,34,1,50
3619,17,34,2,40
3620,17,34,3,10
3621,17,20,1,100
3622,17,33,1,15
3623,17,33,2,15
3624,17,37,1,15
3625,17,37,2,15
3626,17,4,1,79
3627,17,4,2,20
3628,17,4,3,1
3629,18,34,1,70
3630,18,34,2,20
3631,18,34,3,10
3632,18,34,4,40
3633,18,34,5,30
3634,18,34,6,20
3635,18,34,7,10
3636,18,20,1,100
3637,18,33,1,15
3638,18,33,2,15
3639,18,33,3,15
3640,18,37,1,15
3641,18,37,2,15
3642,18,37,3,15
3643,18,4,1,49
3644,18,4,2,40
3645,18,4,3,10
3646,18,4,4,1
3647,18,5,1,30
3648,18,5,2,25
3649,18,5,3,20
3650,18,5,4,20
3651,18,5,5,5
3652,18,34,1,70
3653,18,34,2,20
3654,18,34,3,10
3655,18,34,4,40
3656,18,34,5,30
3657,18,34,6,20
3658,18,34,7,10
3659,18,20,1,100
3660,18,33,1,15
3661,18,33,2,15
3662,18,33,3,15
3663,18,37,1,15
3664,18,37,2,15
3665,18,37,3,15
3666,18,4,1,49
3667,18,4,2,40
3668,18,4,3,10
3669,18,4,4,1
3670,18,5,1,30
3671,18,5,2,25
3672,18,5,3,20
3673,18,5,4,20
3674,18,5,5,5
3675,17,34,1,100
3676,17,34,1,100
3677,18,34,1,100
3678,18,34,1,100
3679,17,34,1,50
3680,17,34,2,40
3681,17,34,3,10
3682,17,32,1,100
3683,17,36,1,100
3684,17,33,1,15
3685,17,33,2,15
3686,17,33,3,15
3687,17,33,4,15
3688,17,37,1,15
3689,17,37,2,15
3690,17,37,3,15
3691,17,37,4,15
3692,17,4,1,59
3693,17,4,2,40
3694,17,4,3,1
3695,17,1,1,30
3696,17,1,2,30
3697,17,1,3,30
3698,17,1,4,20
3699,17,1,5,15
3700,17,1,6,5
3701,17,34,1,50
3702,17,34,2,40
3703,17,34,3,10
3704,17,32,1,100
3705,17,36,1,100
3706,17,33,1,15
3707,17,33,2,15
3708,17,33,3,15
3709,17,33,4,15
3710,17,37,1,15
3711,17,37,2,15
3712,17,37,3,15
3713,17,37,4,15
3714,17,4,1,59
3715,17,4,2,40
3716,17,4,3,1
3717,17,1,1,30
3718,17,1,2,30
3719,17,1,3,30
3720,17,1,4,20
3721,17,1,5,15
3722,17,1,6,5
3723,18,34,1,50
3724,18,34,2,40
3725,18,34,3,10
3726,18,32,1,100
3727,18,36,1,100
3728,18,33,1,15
3729,18,33,2,15
3730,18,33,3,15
3731,18,33,4,15
3732,18,37,1,15
3733,18,37,2,15
3734,18,37,3,15
3735,18,37,4,15
3736,18,4,1,59
3737,18,4,2,40
3738,18,4,3,1
3739,18,1,1,25
3740,18,1,2,20
3741,18,1,3,20
3742,18,1,4,15
3743,18,1,5,10
3744,18,1,6,10
3745,18,34,1,50
3746,18,34,2,40
3747,18,34,3,10
3748,18,32,1,100
3749,18,36,1,100
3750,18,33,1,15
3751,18,33,2,15
3752,18,33,3,15
3753,18,33,4,15
3754,18,37,1,15
3755,18,37,2,15
3756,18,37,3,15
3757,18,37,4,15
3758,18,4,1,59
3759,18,4,2,40
3760,18,4,3,1
3761,18,1,1,25
3762,18,1,2,20
3763,18,1,3,20
3764,18,1,4,15
3765,18,1,5,10
3766,18,1,6,10
3767,17,32,1,100
3768,17,33,1,15
3769,17,33,2,15
3770,17,1,1,30
3771,17,1,2,30
3772,17,1,3,30
3773,17,1,4,20
3774,17,1,5,10
3775,17,1,6,10
3776,17,32,1,100
3777,17,33,1,15
3778,17,33,2,15
3779,17,1,1,30
3780,17,1,2,30
3781,17,1,3,30
3782,17,1,4,20
3783,17,1,5,10
3784,17,1,6,10
3785,18,32,1,100
3786,18,33,1,15
3787,18,33,2,15
3788,18,33,3,15
3789,18,33,4,15
3790,18,1,1,30
3791,18,1,2,30
3792,18,1,3,20
3793,18,1,4,20
3794,18,1,5,10
3795,18,1,6,10
3796,18,1,7,10
3797,18,1,8,100
3798,18,32,1,100
3799,18,33,1,15
3800,18,33,2,15
3801,18,33,3,15
3802,18,33,4,15
3803,18,1,1,30
3804,18,1,2,30
3805,18,1,3,20
3806,18,1,4,20
3807,18,1,5,10
3808,18,1,6,10
3809,18,1,7,10
3810,18,1,8,100
3811,17,34,1,50
3812,17,34,2,40
3813,17,34,3,10
3814,17,32,1,100
3815,17,33,1,15
3816,17,33,2,15
3817,17,33,3,15
3818,17,37,1,15
3819,17,37,2,15
3820,17,37,3,15
3821,17,4,1,59
3822,17,4,2,40
3823,17,4,3,1
3824,17,1,1,50
3825,17,1,2,30
3826,17,1,3,20
3827,17,34,1,50
3828,17,34,2,40
3829,17,34,3,10
3830,17,32,1,100
3831,17,33,1,15
3832,17,33,2,15
3833,17,33,3,15
3834,17,37,1,15
3835,17,37,2,15
3836,17,37,3,15
3837,17,4,1,59
3838,17,4,2,40
3839,17,4,3,1
3840,17,1,1,50
3841,17,1,2,30
3842,17,1,3,20
3843,18,34,1,50
3844,18,34,2,40
3845,18,34,3,10
3846,18,32,1,100
3847,18,33,1,15
3848,18,33,2,15
3849,18,33,3,15
3850,18,37,1,15
3851,18,37,2,15
3852,18,37,3,15
3853,18,4,1,59
3854,18,4,2,40
3855,18,4,3,1
3856,18,1,1,30
3857,18,1,2,30
3858,18,1,3,20
3859,18,1,4,20
3860,18,1,5,20
3861,18,1,6,10
3862,18,34,1,50
3863,18,34,2,40
3864,18,34,3,10
3865,18,32,1,100
3866,18,33,1,15
3867,18,33,2,15
3868,18,33,3,15
3869,18,37,1,15
3870,18,37,2,15
3871,18,37,3,15
3872,18,4,1,59
3873,18,4,2,40
3874,18,4,3,1
3875,18,1,1,30
3876,18,1,2,30
3877,18,1,3,20
3878,18,1,4,20
3879,18,1,5,20
3880,18,1,6,10
3881,17,34,1,70
3882,17,34,2,70
3883,17,34,3,70
3884,17,34,4,30
3885,17,34,5,30
3886,17,32,1,100
3887,17,33,1,15
3888,17,33,2,15
3889,17,1,1,30
3890,17,1,2,30
3891,17,1,3,30
3892,17,1,4,20
3893,17,1,5,10
3894,17,1,6,10
3895,17,34,1,70
3896,17,34,2,70
3897,17,34,3,70
3898,17,34,4,30
3899,17,34,5,30
3900,17,32,1,100
3901,17,33,1,15
3902,17,33,2,15
3903,17,1,1,30
3904,17,1,2,30
