pokemon_species_id,local_language_id,name,genus
220,8,Swinub,Maiale
220,9,Swinub,Pig
221,1,イノムー,いのしし
221,2,Inomoo,
221,3,메꾸리,멧돼지
221,4,長毛豬,
221,5,Cochignon,Porc
221,6,Keifel,Schwein
221,7,Piloswine,Puerco
221,8,Piloswine,Suino
221,9,Piloswine,Swine
222,1,サニーゴ,さんご
222,2,Sunnygo,
222,3,코산호,산호
222,4,太陽珊瑚,
222,5,Corayon,Corail
222,6,Corasonn,Koralle
222,7,Corsola,Coral
222,8,Corsola,Corallo
222,9,Corsola,Coral
223,1,テッポウオ,ふんしゃ
223,2,Teppouo,
223,3,총어,분사
223,4,鐵砲魚,
223,5,Rémoraid,Jet
223,6,Remoraid,Hochdruck
223,7,Remoraid,Reactor
223,8,Remoraid,Jet
223,9,Remoraid,Jet
224,1,オクタン,ふんしゃ
224,2,Okutank,
224,3,대포무노,분사
224,4,章魚桶,
224,5,Octillery,Jet
224,6,Octillery,Hochdruck
224,7,Octillery,Reactor
224,8,Octillery,Jet
224,9,Octillery,Jet
225,1,デリバード,はこびや
225,2,Delibird,
225,3,딜리버드,배달
225,4,信使鳥,
225,5,Cadoizo,Livraison
225,6,Botogel,Lieferant
225,7,Delibird,Reparto
225,8,Delibird,Consegna
225,9,Delibird,Delivery
226,1,マンタイン,カイト
226,2,Mantain,
226,3,만타인,연
226,4,巨翅飛魚,
226,5,Démanta,Cervolant
226,6,Mantax,Flugrochen
226,7,Mantine,Milano
226,8,Mantine,Aquilone
226,9,Mantine,Kite
227,1,エアームド,よろいどり
227,2,Airmd,
227,3,무장조,갑옷새
227,4,盔甲鳥,
227,5,Airmure,Armoiseau
227,6,Panzaeron,Flugstahl
227,7,Skarmory,Coraza Ave
227,8,Skarmory,Armuccello
227,9,Skarmory,Armor Bird
228,1,デルビル,ダーク
228,2,Delvil,
228,3,델빌,다크
228,4,戴魯比,
228,5,Malosse,Sombre
228,6,Hunduster,Hades
228,7,Houndour,Siniestro
228,8,Houndour,Buio
228,9,Houndour,Dark
229,1,ヘルガー,ダーク
229,2,Hellgar,
229,3,헬가,다크
229,4,黑魯加,
229,5,Démolosse,Sombre
229,6,Hundemon,Hades
229,7,Houndoom,Siniestro
229,8,Houndoom,Buio
229,9,Houndoom,Dark
230,1,キングドラ,ドラゴン
230,2,Kingdra,
230,3,킹드라,드래곤
230,4,刺龍王,
230,5,Hyporoi,Dragon
230,6,Seedraking,Drache
230,7,Kingdra,Dragón
230,8,Kingdra,Drago
230,9,Kingdra,Dragon
231,1,ゴマゾウ,ながはな
231,2,Gomazou,
231,3,코코리,긴코
231,4,小小象,
231,5,Phanpy,Long-Nez
231,6,Phanpy,Langrüssel
231,7,Phanpy,Narizotas
231,8,Phanpy,Nasone
231,9,Phanpy,Long Nose
232,1,ドンファン,よろい
232,2,Donfan,
232,3,코리갑,갑옷
232,4,頓甲,
232,5,Donphan,Armure
232,6,Donphan,Panzer
232,7,Donphan,Coraza
232,8,Donphan,Armatura
232,9,Donphan,Armor
233,1,ポリゴン２,バーチャル
233,2,Porygon2,
233,3,폴리곤2,가상
233,4,3D龍2,
233,5,Porygon2,Virtuel
233,6,Porygon2,Virtuell
233,7,Porygon2,Virtual
233,8,Porygon2,Virtuale
233,9,Porygon2,Virtual
234,1,オドシシ,おおツノ
234,2,Odoshishi,
234,3,노라키,큰뿔
234,4,驚角鹿,
234,5,Cerfrousse,Maxi Corne
234,6,Damhirplex,Vielender
234,7,Stantler,Gran Cuerno
234,8,Stantler,Grancorno
234,9,Stantler,Big Horn
235,1,ドーブル,えかき
235,2,Doble,
235,3,루브도,그림장이
235,4,圖圖犬,
235,5,Queulorior,Peintre
235,6,Farbeagle,Maler
235,7,Smeargle,Pintor
235,8,Smeargle,Pittore
235,9,Smeargle,Painter
236,1,バルキー,けんか
236,2,Balkie,
236,3,배루키,싸움
236,4,巴爾郎,
236,5,Debugant,Bagarreur
236,6,Rabauz,Racker
236,7,Tyrogue,Peleón
236,8,Tyrogue,Baruffa
236,9,Tyrogue,Scuffle
237,1,カポエラー,さかだち
237,2,Kapoerer,
237,3,카포에라,물구나무
237,4,柯波朗,
237,5,Kapoera,Poirier
237,6,Kapoera,Kopfstand
237,7,Hitmontop,Boca Abajo
237,8,Hitmontop,Verticale
237,9,Hitmontop,Handstand
238,1,ムチュール,くちづけ
238,2,Muchul,
238,3,뽀뽀라,뽀뽀
238,4,迷唇娃,
238,5,Lippouti,Bisou
238,6,Kussilla,Kuss
238,7,Smoochum,Beso
238,8,Smoochum,Bacio
238,9,Smoochum,Kiss
239,1,エレキッド,でんき
239,2,Elekid,
239,3,에레키드,전류
239,4,電擊怪,
239,5,Élekid,Électrique
239,6,Elekid,Elektro
239,7,Elekid,Eléctrico
239,8,Elekid,Elettrico
239,9,Elekid,Electric
240,1,ブビィ,ひだね
240,2,Buby,
240,3,마그비,불씨
240,4,小鴨嘴龍,
240,5,Magby,Charbon
240,6,Magby,Glutherd
240,7,Magby,Ascuas
240,8,Magby,Carbonvivo
240,9,Magby,Live Coal
241,1,ミルタンク,ちちうし
241,2,Miltank,
241,3,밀탱크,젖소
241,4,大奶罐,
241,5,Écrémeuh,Vachalait
241,6,Miltank,Milchkuh
241,7,Miltank,Lechera
241,8,Miltank,Bovino
241,9,Miltank,Milk Cow
242,1,ハピナス,しあわせ
242,2,Happinas,
242,3,해피너스,행복
242,4,幸福蛋,
242,5,Leuphorie,Bonheur
242,6,Heiteira,Freude
242,7,Blissey,Felicidad
242,8,Blissey,Felicità
242,9,Blissey,Happiness
243,1,ライコウ,いかずち
243,2,Raikou,
243,3,라이코,우뢰
243,4,雷公,
243,5,Raikou,Foudre
243,6,Raikou,Donner
243,7,Raikou,Trueno
243,8,Raikou,Tuono
243,9,Raikou,Thunder
244,1,エンテイ,かざん
244,2,Entei,
244,3,앤테이,화산
244,4,炎帝,
244,5,Entei,Volcan
244,6,Entei,Vulkan
244,7,Entei,Volcán
244,8,Entei,Vulcano
244,9,Entei,Volcano
245,1,スイクン,オーロラ
245,2,Suikun,
245,3,스이쿤,오로라
245,4,水君,
245,5,Suicune,Aurore
245,6,Suicune,Polarlicht
245,7,Suicune,Aurora
245,8,Suicune,Aurora
245,9,Suicune,Aurora
246,1,ヨーギラス,いわはだ
246,2,Yogiras,
246,3,애버라스,바위표면
246,4,由基拉,
246,5,Embrylex,Peaupierre
246,6,Larvitar,Felshaut
246,7,Larvitar,Piel Roca
246,8,Larvitar,Peldisasso
246,9,Larvitar,Rock Skin
247,1,サナギラス,だんがん
247,2,Sanagiras,
247,3,데기라스,탄환
247,4,沙基拉,
247,5,Ymphect,Carapadure
247,6,Pupitar,Hartschale
247,7,Pupitar,Caparazón
247,8,Pupitar,Guscioduro
247,9,Pupitar,Hard Shell
248,1,バンギラス,よろい
248,2,Bangiras,
248,3,마기라스,갑옷
248,4,班吉拉,
248,5,Tyranocif,Armure
248,6,Despotar,Panzer
248,7,Tyranitar,Coraza
248,8,Tyranitar,Armatura
248,9,Tyranitar,Armor
249,1,ルギア,せんすい
249,2,Lugia,
249,3,루기아,잠수
249,4,洛奇亞,
249,5,Lugia,Plongeon
249,6,Lugia,Taucher
249,7,Lugia,Buceo
249,8,Lugia,Immersione
249,9,Lugia,Diving
250,1,ホウオウ,にじいろ
250,2,Houou,
250,3,칠색조,무지개색
250,4,鳳王,
250,5,Ho-Oh,Arcenciel
250,6,Ho-Oh,Regenbogen
250,7,Ho-Oh,Arcoíris
250,8,Ho-Oh,Arcobaleno
250,9,Ho-Oh,Rainbow
251,1,セレビィ,ときわたり
251,2,Celebi,
251,3,세레비,시간이동
251,4,雪拉比,
251,5,Celebi,Temporel
251,6,Celebi,Zeitreise
251,7,Celebi,Viajetiempo
251,8,Celebi,Tempovia
251,9,Celebi,Time Travel
252,1,キモリ,もりトカゲ
252,2,Kimori,
252,3,나무지기,숲도마뱀
252,4,木守宮,
252,5,Arcko,Bois Gecko
252,6,Geckarbor,Waldgecko
252,7,Treecko,Geco Bosque
252,8,Treecko,Legnogeco
252,9,Treecko,Wood Gecko
253,1,ジュプトル,もりトカゲ
253,2,Juptile,
253,3,나무돌이,숲도마뱀
253,4,森林蜥蜴,
253,5,Massko,Bois Gecko
253,6,Reptain,Waldgecko
253,7,Grovyle,Geco Bosque
253,8,Grovyle,Legnogeco
253,9,Grovyle,Wood Gecko
254,1,ジュカイン,みつりん
254,2,Jukain,
254,3,나무킹,밀림
254,4,蜥蜴王,
254,5,Jungko,Forêt
254,6,Gewaldro,Dschungel
254,7,Sceptile,Monte
254,8,Sceptile,Foresta
254,9,Sceptile,Forest
255,1,アチャモ,ひよこ
255,2,Achamo,
255,3,아차모,풋내기
255,4,火稚雞,
255,5,Poussifeu,Poussin
255,6,Flemmli,Küken
255,7,Torchic,Polluelo
255,8,Torchic,Pulcino
255,9,Torchic,Chick
256,1,ワカシャモ,わかどり
256,2,Wakasyamo,
256,3,영치코,꼬마닭
256,4,力壯雞,
256,5,Galifeu,Poulet
256,6,Jungglut,Kleinhahn
256,7,Combusken,Ave Corral
256,8,Combusken,Rampollo
256,9,Combusken,Young Fowl
257,1,バシャーモ,もうか
257,2,Bursyamo,
257,3,번치코,맹화
257,4,火焰雞,
257,5,Braségali,Ardent
257,6,Lohgock,Großbrand
257,7,Blaziken,Llameante
257,8,Blaziken,Vampe
257,9,Blaziken,Blaze
258,1,ミズゴロウ,ぬまうお
258,2,Mizugorou,
258,3,물짱이,늪물고기
258,4,水躍魚,
258,5,Gobou,Poissonboue
258,6,Hydropi,Lehmhüpfer
258,7,Mudkip,Pez Lodo
258,8,Mudkip,Fango Pesce
258,9,Mudkip,Mud Fish
259,1,ヌマクロー,ぬまうお
259,2,Numacraw,
259,3,늪짱이,늪물고기
259,4,沼躍魚,
259,5,Flobio,Poissonboue
259,6,Moorabbel,Lehmhüpfer
259,7,Marshtomp,Pez Lodo
259,8,Marshtomp,Fango Pesce
259,9,Marshtomp,Mud Fish
260,1,ラグラージ,ぬまうお
260,2,Laglarge,
260,3,대짱이,늪물고기
260,4,巨沼怪,
260,5,Laggron,Poissonboue
260,6,Sumpex,Lehmhüpfer
260,7,Swampert,Pez Lodo
260,8,Swampert,Fango Pesce
260,9,Swampert,Mud Fish
261,1,ポチエナ,かみつき
261,2,Pochiena,
261,3,포챠나,물어뜯기
261,4,土狼犬,
261,5,Medhyèna,Morsure
261,6,Fiffyen,Biss
261,7,Poochyena,Mordisco
261,8,Poochyena,Morso
261,9,Poochyena,Bite
262,1,グラエナ,かみつき
262,2,Guraena,
262,3,그라에나,물어뜯기
262,4,大狼犬,
262,5,Grahyèna,Morsure
262,6,Magnayen,Biss
262,7,Mightyena,Mordisco
262,8,Mightyena,Morso
262,9,Mightyena,Bite
263,1,ジグザグマ,まめだぬき
263,2,Ziguzaguma,
263,3,지그제구리,앙증너구리
263,4,蛇紋熊,
263,5,Zigzaton,Petit Raton
263,6,Zigzachs,Kleindachs
263,7,Zigzagoon,Mapachito
263,8,Zigzagoon,Procione
263,9,Zigzagoon,Tiny Raccoon
264,1,マッスグマ,とっしん
264,2,Massuguma,
264,3,직구리,돌진
264,4,直衝熊,
264,5,Linéon,Fonceur
264,6,Geradaks,Sprinter
264,7,Linoone,Lanzado
264,8,Linoone,Sfrecciante
264,9,Linoone,Rushing
265,1,ケムッソ,いもむし
265,2,Kemusso,
265,3,개무소,애벌레
265,4,刺尾蟲,
265,5,Chenipotte,Ver
265,6,Waumpel,Wurm
265,7,Wurmple,Gusano
265,8,Wurmple,Baco
265,9,Wurmple,Worm
266,1,カラサリス,さなぎ
266,2,Karasalis,
266,3,실쿤,번데기
266,4,甲殼蛹,
266,5,Armulys,Cocon
266,6,Schaloko,Kokon
266,7,Silcoon,Capullo
266,8,Silcoon,Bozzolo
266,9,Silcoon,Cocoon
267,1,アゲハント,ちょうちょ
267,2,Agehunt,
267,3,뷰티플라이,나비
267,4,狩獵鳳蝶,
267,5,Charmillon,Papillon
267,6,Papinella,Falter
267,7,Beautifly,Mariposa
267,8,Beautifly,Farfalla
267,9,Beautifly,Butterfly
268,1,マユルド,さなぎ
268,2,Mayuld,
268,3,카스쿤,번데기
268,4,盾甲繭,
268,5,Blindalys,Cocon
268,6,Panekon,Kokon
268,7,Cascoon,Capullo
268,8,Cascoon,Bozzolo
268,9,Cascoon,Cocoon
269,1,ドクケイル,どくが
269,2,Dokucale,
269,3,독케일,독나방
269,4,毒粉蝶,
269,5,Papinox,Papipoison
269,6,Pudox,Giftmotte
269,7,Dustox,Polilla Ven.
269,8,Dustox,Velentarma
269,9,Dustox,Poison Moth
270,1,ハスボー,うきくさ
270,2,Hassboh,
270,3,연꽃몬,개구리밥
270,4,蓮葉童子,
270,5,Nénupiot,Aquaplante
270,6,Loturzel,Wasserlinse
270,7,Lotad,Alga
270,8,Lotad,Alga
270,9,Lotad,Water Weed
271,1,ハスブレロ,ようき
271,2,Hasubrero,
271,3,로토스,명랑함
271,4,蓮帽小童,
271,5,Lombre,Jovial
271,6,Lombrero,Frohmut
271,7,Lombre,Alegre
271,8,Lombre,Giocoso
271,9,Lombre,Jolly
272,1,ルンパッパ,のうてんき
272,2,Runpappa,
272,3,로파파,행복하기
272,4,樂天河童,
272,5,Ludicolo,Insouciant
272,6,Kappalores,Sorglos
272,7,Ludicolo,Optimista
272,8,Ludicolo,Spensierato
272,9,Ludicolo,Carefree
273,1,タネボー,どんぐり
273,2,Taneboh,
273,3,도토링,도토리
273,4,橡實果,
273,5,Grainipiot,Gland
273,6,Samurzel,Eichelnuss
273,7,Seedot,Bellota
273,8,Seedot,Ghianda
273,9,Seedot,Acorn
274,1,コノハナ,いじわる
274,2,Konohana,
274,3,잎새코,꾀부리기
274,4,長鼻葉,
274,5,Pifeuil,Malin
274,6,Blanas,Hinterlist
274,7,Nuzleaf,Astuto
274,8,Nuzleaf,Scaltro
274,9,Nuzleaf,Wily
275,1,ダーテング,よこしま
275,2,Dirteng,
275,3,다탱구,부정하기
275,4,狡猾天狗,
275,5,Tengalice,Malveillant
275,6,Tengulist,Verschlagen
275,7,Shiftry,Malvado
275,8,Shiftry,Burbero
275,9,Shiftry,Wicked
276,1,スバメ,こツバメ
276,2,Subame,
276,3,테일로,아기제비
276,4,傲骨燕,
276,5,Nirondelle,Minirondel
276,6,Schwalbini,Schwälblein
276,7,Taillow,Pequebuche
276,8,Taillow,Rondinella
276,9,Taillow,Tiny Swallow
277,1,オオスバメ,ツバメ
277,2,Ohsubame,
277,3,스왈로,제비
277,4,大王燕,
277,5,Hélédelle,Hirondelle
277,6,Schwalboss,Schwalbe
277,7,Swellow,Buche
277,8,Swellow,Rondine
277,9,Swellow,Swallow
278,1,キャモメ,うみねこ
278,2,Camome,
278,3,갈모매,괭이갈매기
278,4,長翅鷗,
278,5,Goélise,Mouette
278,6,Wingull,Seemöwe
278,7,Wingull,Gaviota
278,8,Wingull,Gabbiano
278,9,Wingull,Seagull
279,1,ペリッパー,みずどり
279,2,Pelipper,
279,3,패리퍼,물새
279,4,大嘴鷗,
279,5,Bekipan,Oiseaudo
279,6,Pelipper,Wasservogel
279,7,Pelipper,Ave Agua
279,8,Pelipper,Alacquatico
279,9,Pelipper,Water Bird
280,1,ラルトス,きもち
280,2,Ralts,
280,3,랄토스,느낌
280,4,拉魯拉絲,
280,5,Tarsal,Sentiment
280,6,Trasla,Gefühl
280,7,Ralts,Sensible
280,8,Ralts,Sensazione
280,9,Ralts,Feeling
281,1,キルリア,かんじょう
281,2,Kirlia,
281,3,킬리아,감정
281,4,奇魯莉安,
281,5,Kirlia,Émotion
281,6,Kirlia,Emotion
281,7,Kirlia,Sensorio
281,8,Kirlia,Emozione
281,9,Kirlia,Emotion
282,1,サーナイト,ほうよう
282,2,Sirnight,
282,3,가디안,포용
282,4,沙奈朵,
282,5,Gardevoir,Étreinte
282,6,Guardevoir,Umarmung
282,7,Gardevoir,Envolvente
282,8,Gardevoir,Abbraccio
282,9,Gardevoir,Embrace
283,1,アメタマ,あめんぼ
283,2,Ametama,
283,3,비구술,소금쟁이
283,4,溜溜糖球,
283,5,Arakdo,Maresurfeur
283,6,Gehweiher,Wassergeher
283,7,Surskit,Zapatero
283,8,Surskit,Sfiorapozze
283,9,Surskit,Pond Skater
284,1,アメモース,めだま
284,2,Amemoth,
284,3,비나방,안구
284,4,雨翅蛾,
284,5,Maskadra,Boule Œil
284,6,Maskeregen,Auge
284,7,Masquerain,Globocular
284,8,Masquerain,Occhi
284,9,Masquerain,Eyeball
285,1,キノココ,きのこ
285,2,Kinococo,
285,3,버섯꼬,버섯
285,4,蘑蘑菇,
285,5,Balignon,Champignon
285,6,Knilz,Pilz
285,7,Shroomish,Hongo
285,8,Shroomish,Fungo
285,9,Shroomish,Mushroom
286,1,キノガッサ,きのこ
286,2,Kinogassa,
286,3,버섯모,버섯
286,4,斗笠菇,
286,5,Chapignon,Champignon
286,6,Kapilz,Pilz
286,7,Breloom,Hongo
286,8,Breloom,Fungo
286,9,Breloom,Mushroom
287,1,ナマケロ,なまけもの
287,2,Namakero,
287,3,게을로,게으름뱅이
287,4,懶人翁,
287,5,Parecool,Flâneur
287,6,Bummelz,Faulpelz
287,7,Slakoth,Gandul
287,8,Slakoth,Ozioso
287,9,Slakoth,Slacker
288,1,ヤルキモノ,あばれザル
288,2,Yarukimono,
288,3,발바로,성난원숭이
288,4,過動猿,
288,5,Vigoroth,Turbusinge
288,6,Muntier,Wildaffe
288,7,Vigoroth,Mono Feroz
288,8,Vigoroth,Indocile
288,9,Vigoroth,Wild Monkey
289,1,ケッキング,ものぐさ
289,2,Kekking,
289,3,게을킹,나태함
289,4,請假王,
289,5,Monaflèmit,Fainéant
289,6,Letarking,Müßig
289,7,Slaking,Holgazán
289,8,Slaking,Pigrizia
289,9,Slaking,Lazy
290,1,ツチニン,したづみ
290,2,Tutinin,
290,3,토중몬,신참
290,4,土居忍士,
290,5,Ningale,Apprenti
290,6,Nincada,Vorbereiter
290,7,Nincada,Aprendiz
290,8,Nincada,Novizio
290,9,Nincada,Trainee
291,1,テッカニン,しのび
291,2,Tekkanin,
291,3,아이스크,시노비
291,4,鐵面忍者,
291,5,Ninjask,Ninja
291,6,Ninjask,Ninja
291,7,Ninjask,Ninja
291,8,Ninjask,Ninja
291,9,Ninjask,Ninja
292,1,ヌケニン,ぬけがら
292,2,Nukenin,
292,3,껍질몬,허물
292,4,脫殼忍者,
292,5,Munja,Exuvie
292,6,Ninjatom,Häutung
292,7,Shedinja,Muda
292,8,Shedinja,Cambiapelle
292,9,Shedinja,Shed
293,1,ゴニョニョ,ささやき
293,2,Gonyonyo,
293,3,소곤룡,속삭임
293,4,咕妞妞,
293,5,Chuchmur,Chuchoteur
293,6,Flurmel,Flüster
293,7,Whismur,Susurro
293,8,Whismur,Sussurro
293,9,Whismur,Whisper
294,1,ドゴーム,おおごえ
294,2,Dogohmb,
294,3,노공룡,큰목소리
294,4,吼爆彈,
294,5,Ramboum,Grosse Voix
294,6,Krakeelo,Lauthals
294,7,Loudred,Chillón
294,8,Loudred,Vocione
294,9,Loudred,Big Voice
295,1,バクオング,そうおん
295,2,Bakuong,
295,3,폭음룡,소음
295,4,爆音怪,
295,5,Brouhabam,Bruit Sourd
295,6,Krawumms,Krach
295,7,Exploud,Escandaloso
295,8,Exploud,Fragore
295,9,Exploud,Loud Noise
296,1,マクノシタ,こんじょう
296,2,Makunoshita,
296,3,마크탕,근성
296,4,幕下力士,
296,5,Makuhita,Tenace
296,6,Makuhita,Courage
296,7,Makuhita,Valiente
296,8,Makuhita,Coraggio
296,9,Makuhita,Guts
297,1,ハリテヤマ,つっぱり
297,2,Hariteyama,
297,3,하리뭉,손바닥치기
297,4,超力王,
297,5,Hariyama,Cogneur
297,6,Hariyama,Armwurf
297,7,Hariyama,Empuje
297,8,Hariyama,Sberletese
297,9,Hariyama,Arm Thrust
298,1,ルリリ,みずたま
298,2,Ruriri,
298,3,루리리,물방울
298,4,露力麗,
298,5,Azurill,Point Polka
298,6,Azurill,Gepunktet
298,7,Azurill,A Topos
298,8,Azurill,Pois
298,9,Azurill,Polka Dot
299,1,ノズパス,コンパス
299,2,Nosepass,
299,3,코코파스,콤파스
299,4,朝北鼻,
299,5,Tarinor,Boussole
299,6,Nasgnet,Kompass
299,7,Nosepass,Brújula
299,8,Nosepass,Bussola
299,9,Nosepass,Compass
300,1,エネコ,こねこ
300,2,Eneco,
300,3,에나비,작은고양이
300,4,向尾喵,
300,5,Skitty,Chaton
300,6,Eneco,Kätzchen
300,7,Skitty,Gatito
300,8,Skitty,Micio
300,9,Skitty,Kitten
301,1,エネコロロ,おすまし
301,2,Enekororo,
301,3,델케티,새침떼기
301,4,優雅貓,
301,5,Delcatty,Guindé
301,6,Enekoro,Eingebildet
301,7,Delcatty,Cursi
301,8,Delcatty,Finezza
301,9,Delcatty,Prim
302,1,ヤミラミ,くらやみ
302,2,Yamirami,
302,3,깜까미,어둠
302,4,勾魂眼,
302,5,Ténéfix,Obscurité
302,6,Zobiris,Finsternis
302,7,Sableye,Oscuridad
302,8,Sableye,Oscurità
302,9,Sableye,Darkness
303,1,クチート,あざむき
303,2,Kucheat,
303,3,입치트,배반
303,4,大嘴娃,
303,5,Mysdibule,Trompeur
303,6,Flunkifer,Schwindler
303,7,Mawile,Tramposo
303,8,Mawile,Inganno
303,9,Mawile,Deceiver
304,1,ココドラ,てつヨロイ
304,2,Cokodora,
304,3,가보리,철갑옷
304,4,可可多拉,
304,5,Galekid,Armurfer
304,6,Stollunior,Eisenpanzer
304,7,Aron,Cor. Férrea
304,8,Aron,Corazza
304,9,Aron,Iron Armor
305,1,コドラ,てつヨロイ
305,2,Kodora,
305,3,갱도라,철갑옷
305,4,可多拉,
305,5,Galegon,Armurfer
305,6,Stollrak,Eisenpanzer
305,7,Lairon,Cor. Férrea
305,8,Lairon,Corazza
305,9,Lairon,Iron Armor
306,1,ボスゴドラ,てつヨロイ
306,2,Bossgodora,
306,3,보스로라,철갑옷
306,4,波士可多拉,
306,5,Galeking,Armurfer
306,6,Stolloss,Eisenpanzer
306,7,Aggron,Cor. Férrea
306,8,Aggron,Corazza
306,9,Aggron,Iron Armor
307,1,アサナン,めいそう
307,2,Asanan,
307,3,요가랑,명상
307,4,瑪沙那,
307,5,Méditikka,Méditation
307,6,Meditie,Meditation
307,7,Meditite,Meditador
307,8,Meditite,Meditazione
307,9,Meditite,Meditate
308,1,チャーレム,めいそう
308,2,Charem,
308,3,요가램,명상
308,4,恰雷姆,
308,5,Charmina,Méditation
308,6,Meditalis,Meditation
308,7,Medicham,Meditador
308,8,Medicham,Meditazione
308,9,Medicham,Meditate
309,1,ラクライ,いなずま
309,2,Rakurai,
309,3,썬더라이,천둥번개
309,4,落雷獸,
309,5,Dynavolt,Orage
309,6,Frizelbliz,Gewitter
309,7,Electrike,Calambre
309,8,Electrike,Lampo
309,9,Electrike,Lightning
310,1,ライボルト,ほうでん
310,2,Livolt,
310,3,썬더볼트,방전
310,4,雷電獸,
310,5,Élecsprint,Décharge
310,6,Voltenso,Entladung
310,7,Manectric,Descarga
310,8,Manectric,Scossa
310,9,Manectric,Discharge
311,1,プラスル,おうえん
311,2,Prasle,
311,3,플러시,응원
311,4,正電拍拍,
311,5,Posipi,Acclameur
311,6,Plusle,Jubel
311,7,Plusle,Ánimo
311,8,Plusle,Incitamento
311,9,Plusle,Cheering
312,1,マイナン,おうえん
312,2,Minun,
312,3,마이농,응원
312,4,負電拍拍,
312,5,Négapi,Acclameur
312,6,Minun,Jubel
312,7,Minun,Ánimo
312,8,Minun,Incitamento
312,9,Minun,Cheering
313,1,バルビート,ほたる
313,2,Barubeat,
313,3,볼비트,반딧불
313,4,電螢蟲,
313,5,Muciole,Luciole
313,6,Volbeat,Libelle
313,7,Volbeat,Luciérnaga
313,8,Volbeat,Lucciola
313,9,Volbeat,Firefly
314,1,イルミーゼ,ほたる
314,2,Illumise,
314,3,네오비트,반딧불
314,4,甜甜螢,
314,5,Lumivole,Luciole
314,6,Illumise,Libelle
314,7,Illumise,Luciérnaga
314,8,Illumise,Lucciola
314,9,Illumise,Firefly
315,1,ロゼリア,いばら
315,2,Roselia,
315,3,로젤리아,가시
315,4,毒薔薇,
315,5,Rosélia,Épine
315,6,Roselia,Dorn
315,7,Roselia,Espina
315,8,Roselia,Spina
315,9,Roselia,Thorn
316,1,ゴクリン,いぶくろ
316,2,Gokulin,
316,3,꼴깍몬,밥통
316,4,溶食獸,
316,5,Gloupti,Estomac
316,6,Schluppuck,Magen
316,7,Gulpin,Estómago
316,8,Gulpin,Stomaco
316,9,Gulpin,Stomach
317,1,マルノーム,どくぶくろ
317,2,Marunoom,
317,3,꿀꺽몬,독봉지
317,4,吞食獸,
317,5,Avaltout,Sac Poison
317,6,Schlukwech,Giftbeutel
317,7,Swalot,Bolsa Veneno
317,8,Swalot,Velenosacco
317,9,Swalot,Poison Bag
318,1,キバニア,どうもう
318,2,Kibanha,
318,3,샤프니아,사나움
318,4,利牙魚,
318,5,Carvanha,Féroce
318,6,Kanivanha,Gnadenlos
318,7,Carvanha,Feroz
318,8,Carvanha,Feroce
318,9,Carvanha,Savage
319,1,サメハダー,きょうぼう
319,2,Samehader,
319,3,샤크니아,난폭
319,4,巨牙鯊,
319,5,Sharpedo,Brutal
319,6,Tohaido,Brutal
319,7,Sharpedo,Voraz
319,8,Sharpedo,Brutale
319,9,Sharpedo,Brutal
320,1,ホエルコ,たまくじら
320,2,Whalko,
320,3,고래왕자,둥근고래
320,4,吼吼鯨,
320,5,Wailmer,Baleinboule
320,6,Wailmer,Kugelwal
320,7,Wailmer,Ballenabola
320,8,Wailmer,Balenottero
320,9,Wailmer,Ball Whale
321,1,ホエルオー,うきくじら
321,2,Whaloh,
321,3,고래왕,뜸고래
321,4,吼鯨王,
321,5,Wailord,Cachabouée
321,6,Wailord,Flutwal
321,7,Wailord,Ballenaflot
321,8,Wailord,Megabalena
321,9,Wailord,Float Whale
322,1,ドンメル,どんかん
322,2,Donmel,
322,3,둔타,둔감
322,4,呆火駝,
322,5,Chamallot,Engourdi
322,6,Camaub,Taubheit
322,7,Numel,Torpe
322,8,Numel,Torpore
322,9,Numel,Numb
323,1,バクーダ,ふんか
323,2,Bakuuda,
323,3,폭타,분화
323,4,噴火駝,
323,5,Camérupt,Éruption
323,6,Camerupt,Ausbruch
323,7,Camerupt,Erupción
323,8,Camerupt,Eruzione
323,9,Camerupt,Eruption
324,1,コータス,せきたん
324,2,Cotoise,
324,3,코터스,석탄
324,4,煤炭龜,
324,5,Chartor,Charbon
324,6,Qurtel,Kohle
324,7,Torkoal,Carbón
324,8,Torkoal,Carbone
324,9,Torkoal,Coal
325,1,バネブー,とびはね
325,2,Baneboo,
325,3,피그점프,튀다
325,4,跳跳豬,
325,5,Spoink,Rebond
325,6,Spoink,Sprungfeder
325,7,Spoink,Saltarín
325,8,Spoink,Molla
325,9,Spoink,Bounce
326,1,ブーピッグ,あやつり
326,2,Boopig,
326,3,피그킹,조작
326,4,噗噗豬,
326,5,Groret,Magouilleur
326,6,Groink,Manipulator
326,7,Grumpig,Manipulador
326,8,Grumpig,Raggiro
326,9,Grumpig,Manipulate
327,1,パッチール,ぶちパンダ
327,2,Patcheel,
327,3,얼루기,얼룩팬더
327,4,晃晃斑,
327,5,Spinda,Panda Tache
327,6,Pandir,Punkt-Panda
327,7,Spinda,Panda Topos
327,8,Spinda,Macchipanda
327,9,Spinda,Spot Panda
328,1,ナックラー,ありじごく
328,2,Nuckrar,
328,3,톱치,개미지옥
328,4,大顎蟻,
328,5,Kraknoix,Piégeur
328,6,Knacklion,Ameisenlöwe
328,7,Trapinch,Hormigaleón
328,8,Trapinch,Trappola
