item_id,version_group_id,language_id,flavor_text
367,14,9,"It prevents the target from using its
held item. Its Trainer is also prevented
from using items on it."
367,15,1,"もたせた　どうぐを　つかえなくする。
トレーナーも　その　ポケモンには
どうぐを　つかうことが　できない。"
367,15,3,"지니게 한 도구를 쓸 수 없게 한다.
트레이너도 그 포켓몬에게는
도구를 쓸 수 없다."
367,15,5,"Empêche l’ennemi d’utiliser un objet tenu et
son Dresseur d’utiliser un objet sur lui."
367,15,6,"Verhindert, dass auf das Ziel Items verwendet
werden."
367,15,7,"Arroja grandes rocas para infligir daño. También
puede hacer retroceder al objetivo."
367,15,8,"Impedisce al nemico di usare il suo strumento
e al suo Allenatore di usarne altri sul Pokémon."
367,15,9,"This move prevents the target from
using its held item. Its Trainer is
also prevented from using items on it."
367,15,11,"持たせた　道具を　使えなくする。
トレーナーも　その　ポケモンには
道具を　使えない。"
367,17,1,"もたせた　どうぐを　５ターンの　あいだ
つかえなくする。　トレーナーも　その
ポケモンには　どうぐを　つかえない。"
367,17,3,"지니게 한 도구를 5턴 동안
쓸 수 없게 한다. 트레이너도
그 포켓몬에게는 도구를 쓸 수 없다."
367,17,4,"讓對手在５回合內無法使用攜帶的道具。
訓練家也不能對
該寶可夢使用道具。"
367,17,5,"Empêche la cible d’utiliser un objet tenu
et son Dresseur d’utiliser un objet sur lui
pendant cinq tours."
367,17,6,"Das Ziel kann 5 Runden lang sein getragenes Item
nicht einsetzen und es können auch keine Items
auf es angewendet werden."
367,17,7,"Impide durante cinco turnos que el objetivo utilice
el objeto que lleve y que su Entrenador use objetos
con él."
367,17,8,"Impedisce al bersaglio di usare il suo strumento
e al suo Allenatore di usarne altri sul Pokémon
per cinque turni."
367,17,9,"This move prevents the target from using its held
item for five turns. Its Trainer is also prevented
from using items on it."
367,17,11,"持たせた　どうぐを　５ターンの　あいだ
使えなくする。　トレーナーも　その
ポケモンには　道具を　使えない。"
367,17,12,"让对手在５回合内不能使用
宝可梦携带的道具。训练家也
不能给那只宝可梦使用道具。"
367,18,1,"もたせた　どうぐを　５ターンの　あいだ
つかえなくする。　トレーナーも　その
ポケモンには　どうぐを　つかえない。"
367,18,3,"지니게 한 도구를 5턴 동안
쓸 수 없게 한다. 트레이너도
그 포켓몬에게는 도구를 쓸 수 없다."
367,18,4,"讓對手在５回合內無法使用攜帶的道具。
訓練家也不能對
該寶可夢使用道具。"
367,18,5,"Empêche la cible d’utiliser un objet tenu
et son Dresseur d’utiliser un objet sur lui
pendant cinq tours."
367,18,6,"Das Ziel kann 5 Runden lang sein getragenes Item
nicht einsetzen und es können auch keine Items
auf es angewendet werden."
367,18,7,"Impide durante cinco turnos que el objetivo utilice
el objeto que lleve y que su Entrenador use objetos
con él."
367,18,8,"Impedisce al bersaglio di usare il suo strumento
e al suo Allenatore di usarne altri sul Pokémon
per cinque turni."
367,18,9,"This move prevents the target from using its held
item for five turns. Its Trainer is also prevented
from using items on it."
367,18,11,"持たせた　どうぐを　５ターンの　あいだ
使えなくする。　トレーナーも　その
ポケモンには　道具を　使えない。"
367,18,12,"让对手在５回合内不能使用
宝可梦携带的道具。训练家也
不能给那只宝可梦使用道具。"
368,8,9,"The user explodes to inflict damage on
all Pokémon in battle. The user faints
upon using this move."
368,9,9,"The user explodes to inflict damage on
all Pokémon in battle. The user faints
upon using this move."
368,10,9,"The user explodes to inflict damage on
all Pokémon in battle. The user faints
upon using this move."
368,11,5,"Le lanceur explose et inflige des
dégâts à tous les Pokémon autour
de lui. Met K.O. le lanceur."
368,11,9,"The user explodes to inflict damage on
those around it.
The user faints upon using this move."
368,14,9,"The user explodes to inflict damage on
those around it.
The user faints upon using this move."
368,15,1,"おおきな　ばくはつで　じぶんの
まわりに　いるものを　こうげきする。
つかったあと　ひんしに　なる。"
368,15,3,"큰 폭발을 일으켜서 자신의
주위에 있는 포켓몬을 공격한다.
사용한 뒤 기절한다."
368,15,5,"Le lanceur explose et inflige des dégâts à tous
les Pokémon autour de lui. Met K.O. le lanceur."
368,15,6,"Diese besondere Attacke verletzt Pokémon
in der Nähe des Anwenders, der dabei jedoch
kampfunfähig wird."
368,15,7,"Ataca al objetivo con cuchillas o garras que se
cruzan a modo de tijera."
368,15,8,"Chi la usa esplode e infligge danni agli altri
Pokémon in campo, ma poi va KO."
368,15,9,"The user attacks everything around it
by causing a tremendous explosion.
The user faints upon using this move."
368,15,11,"大きな　爆発で　自分の　周りに
いるものを　攻撃する。
使ったあとに　ひんしに　なる。"
368,17,1,"おおきな　ばくはつで　じぶんの
まわりに　いるものを　こうげきする。
つかった　あとに　ひんしに　なる。"
368,17,3,"큰 폭발로 자신의
주위에 있는 포켓몬을 공격한다.
쓰고 나서는 기절한다."
368,17,4,"引起大爆炸，
攻擊自己周圍所有的寶可夢。
使用後自己會陷入瀕死。"
368,17,5,"Le lanceur explose et inflige des dégâts à tous
les Pokémon autour de lui. Met K.O. le lanceur."
368,17,6,"Diese besondere Attacke verletzt Pokémon in
der Nähe des Anwenders, der dabei jedoch
kampfunfähig wird."
368,17,7,"Quien lo usa explosiona en combate e inflige daño
a todos los Pokémon a su alrededor. El usuario se
debilita."
368,17,8,"Chi la usa esplode per infliggere danni
agli altri Pokémon attorno, ma va KO."
368,17,9,"The user attacks everything around it by causing a
tremendous explosion. The user faints upon using
this move."
368,17,11,"大きな　爆発で　自分の　周りに
いるものを　攻撃する。
使ったあとに　ひんしに　なる。"
368,17,12,"引发大爆炸，
攻击自己周围所有的宝可梦。
使用后自己会陷入濒死。"
368,18,1,"おおきな　ばくはつで　じぶんの
まわりに　いるものを　こうげきする。
つかった　あとに　ひんしに　なる。"
368,18,3,"큰 폭발로 자신의
주위에 있는 포켓몬을 공격한다.
쓰고 나서는 기절한다."
368,18,4,"引起大爆炸，
攻擊自己周圍所有的寶可夢。
使用後自己會陷入瀕死。"
368,18,5,"Le lanceur explose et inflige des dégâts à tous
les Pokémon autour de lui. Met K.O. le lanceur."
368,18,6,"Diese besondere Attacke verletzt Pokémon in
der Nähe des Anwenders, der dabei jedoch
kampfunfähig wird."
368,18,7,"Quien lo usa explosiona en combate e inflige daño
a todos los Pokémon a su alrededor. El usuario se
debilita."
368,18,8,"Chi la usa esplode per infliggere danni
agli altri Pokémon attorno, ma va KO."
368,18,9,"The user attacks everything around it by causing a
tremendous explosion. The user faints upon using
this move."
368,18,11,"大きな　爆発で　自分の　周りに
いるものを　攻撃する。
使ったあとに　ひんしに　なる。"
368,18,12,"引发大爆炸，
攻击自己周围所有的宝可梦。
使用后自己会陷入濒死。"
369,8,9,"The user slashes with a sharp claw
made from shadows. It has a high
critical-hit ratio."
369,9,9,"The user slashes with a sharp claw
made from shadows. It has a high
critical-hit ratio."
369,10,9,"The user slashes with a sharp claw
made from shadows. It has a high
critical-hit ratio."
369,11,5,"Attaque avec une griffe puissante faite
d’ombres. Taux de critiques élevé."
369,11,9,"The user slashes with a sharp claw
made from shadows. It has a high
critical-hit ratio."
369,14,9,"The user slashes with a sharp claw
made from shadows. It has a high
critical-hit ratio."
369,15,1,"かげで　つくった　するどいツメで
きりさいて　こうげきする。
きゅうしょに　あたりやすい。"
369,15,3,"그림자로 만든 날카로운 발톱으로
상대를 베어 가른다.
급소에 맞기 쉽다."
369,15,5,"Attaque avec une griffe puissante faite d’ombres.
Taux de critiques élevé."
369,15,6,"Eine Klaue aus Schatten greift das Ziel an.
Die Volltrefferquote ist dabei sehr hoch."
369,15,7,"Se lleva al objetivo, que es cambiado por otro
Pokémon. Si es un Pokémon salvaje, acaba el
combate."
369,15,8,"Chi la usa attacca con artigli d’ombra che
colpiscono con gran forza.
Probabile brutto colpo."
369,15,9,"The user slashes with a sharp claw
made from shadows.
Critical hits land more easily."
369,15,11,"影から　つくった　鋭い　ツメで
相手を　切り裂く。
急所に　当たりやすい。"
369,17,1,"かげから　つくった　するどい　ツメで
あいてを　きりさく。
きゅうしょに　あたりやすい。"
369,17,3,"그림자로 만든 날카로운 발톱으로
상대를 베어 가른다.
급소에 맞기 쉽다."
369,17,4,"用黑影化成的銳利爪子
撕裂對手。
容易擊中要害。"
369,17,5,"Attaque avec une griffe puissante faite d’ombres.
Taux de critique élevé."
369,17,6,"Eine Klaue aus Schatten greift das Ziel an.
Die Volltrefferquote ist dabei sehr hoch."
369,17,7,"Quien lo usa ataca con una afilada garra de
sombras. Su índice de golpe crítico es muy alto."
369,17,8,"Chi la usa attacca con artigli d’ombra che
colpiscono con gran forza.
Probabile brutto colpo."
369,17,9,"The user slashes with a sharp claw made from
shadows. Critical hits land more easily."
369,17,11,"影から　つくった　鋭い　ツメで
相手を　切り裂く。
急所に　当たりやすい。"
369,17,12,"以影子做成的锐爪，
劈开对手。
容易击中要害。"
369,18,1,"かげから　つくった　するどい　ツメで
あいてを　きりさく。
きゅうしょに　あたりやすい。"
369,18,3,"그림자로 만든 날카로운 발톱으로
상대를 베어 가른다.
급소에 맞기 쉽다."
369,18,4,"用黑影化成的銳利爪子
撕裂對手。
容易擊中要害。"
369,18,5,"Attaque avec une griffe puissante faite d’ombres.
Taux de critique élevé."
369,18,6,"Eine Klaue aus Schatten greift das Ziel an.
Die Volltrefferquote ist dabei sehr hoch."
369,18,7,"Quien lo usa ataca con una afilada garra de
sombras. Su índice de golpe crítico es muy alto."
369,18,8,"Chi la usa attacca con artigli d’ombra che
colpiscono con gran forza.
Probabile brutto colpo."
369,18,9,"The user slashes with a sharp claw made from
shadows. Critical hits land more easily."
369,18,11,"影から　つくった　鋭い　ツメで
相手を　切り裂く。
急所に　当たりやすい。"
369,18,12,"以影子做成的锐爪，
劈开对手。
容易击中要害。"
370,8,9,"The user stores power, then attacks.
If the user can use this attack after
the foe, its power is doubled."
370,9,9,"The user stores power, then attacks.
If the user can use this attack after
the foe, its power is doubled."
370,10,9,"The user stores power, then attacks.
If the user can use this attack after
the foe, its power is doubled."
370,11,5,"Le lanceur charge son énergie, puis
attaque. La puissance est doublée
si le lanceur agit après l’ennemi."
370,11,9,"The user stores power, then attacks.
If the user can use this attack after
the target, its power is doubled."
370,14,9,"The user stores power, then attacks.
If the user can use this attack after
the target, its power is doubled."
370,15,1,"ちからを　ためこみ　こうげきする。
あいてより　あとに　だせると
わざの　いりょくは　２ばいに　なる。"
370,15,3,"힘을 모아 공격한다.
상대보다 나중에 쓰면
기술의 위력은 2배가 된다."
370,15,5,"Le lanceur charge son énergie, puis attaque.
La puissance est doublée si le lanceur agit
après l’ennemi."
370,15,6,"Der Anwender lädt die Attacke auf. Handelt das
Ziel vor dem Anwender, verdoppelt sich die Kraft
der Attacke."
370,15,7,"Oprime al enemigo de cuatro a cinco turnos,
durante los cuales no podrá huir."
370,15,8,"Chi la usa accumula forza, poi attacca.
La potenza raddoppia se agisce dopo il Pokémon
nemico."
370,15,9,"The user stores power, then attacks.
If the user moves after the target,
this attack’s power will be doubled."
370,15,11,"ためこんで　攻撃する。
相手より　後に　攻撃できると
技の　威力は　２倍に　なる。"
370,17,1,"ためこんで　こうげきする。
あいてより　あとに　こうげき　できると
わざの　いりょくは　２ばいに　なる。"
370,17,3,"모아서 공격한다.
상대보다 뒤에 공격할 수 있으면
기술의 위력은 2배가 된다."
370,17,4,"累積力量進行攻擊。
若在對手之後進行攻擊，
招式的威力會變成２倍。"
370,17,5,"Le lanceur charge son énergie, puis attaque.
La puissance est doublée si le lanceur agit
après l’ennemi."
370,17,6,"Der Anwender lädt die Attacke auf. Handelt das
Ziel vor dem Anwender, verdoppelt sich die Stärke
der Attacke."
370,17,7,"Quien lo usa se carga de energía y luego ataca. Y,
si ataca después del objetivo, dobla la potencia
del ataque."
370,17,8,"Chi la usa accumula forza, poi attacca. La potenza
raddoppia se il Pokémon agisce dopo il bersaglio."
370,17,9,"The user stores power, then attacks. If the user
moves after the target, this attack’s power will
be doubled."
370,17,11,"ためこんで　攻撃する。
相手より　後に　攻撃できると
技の　威力は　２倍に　なる。"
370,17,12,"蓄力攻击。
如果能在对手之后攻击，
招式的威力会变成２倍。"
370,18,1,"ためこんで　こうげきする。
あいてより　あとに　こうげき　できると
わざの　いりょくは　２ばいに　なる。"
370,18,3,"모아서 공격한다.
상대보다 뒤에 공격할 수 있으면
기술의 위력은 2배가 된다."
370,18,4,"累積力量進行攻擊。
若在對手之後進行攻擊，
招式的威力會變成２倍。"
370,18,5,"Le lanceur charge son énergie, puis attaque.
La puissance est doublée si le lanceur agit
après l’ennemi."
370,18,6,"Der Anwender lädt die Attacke auf. Handelt das
Ziel vor dem Anwender, verdoppelt sich die Stärke
der Attacke."
370,18,7,"Quien lo usa se carga de energía y luego ataca. Y,
si ataca después del objetivo, dobla la potencia
del ataque."
370,18,8,"Chi la usa accumula forza, poi attacca. La potenza
raddoppia se il Pokémon agisce dopo il bersaglio."
370,18,9,"The user stores power, then attacks. If the user
moves after the target, this attack’s power will
be doubled."
370,18,11,"ためこんで　攻撃する。
相手より　後に　攻撃できると
技の　威力は　２倍に　なる。"
370,18,12,"蓄力攻击。
如果能在对手之后攻击，
招式的威力会变成２倍。"
371,8,9,"The user recycles a single-use item
that has been used in battle so it can
be used again."
371,9,9,"The user recycles a single-use item
that has been used in battle so it can
be used again."
371,10,9,"The user recycles a single-use item
that has been used in battle so it can
be used again."
371,11,5,"Venge un Pokémon de l’équipe mis K.O.
Si un Pokémon de l’équipe a été mis
K.O. au tour d’avant, l’effet augmente."
371,11,9,"The user gets revenge for a fainted
ally. If an ally fainted in the previous
turn, this attack’s damage increases."
371,14,9,"The user gets revenge for a fainted
ally. If an ally fainted in the previous
turn, this attack’s damage increases."
371,15,1,"たおれた　みかたの　かたきを　うつ。
まえの　ターンに　たおされて
いると　いりょくが　あがる。"
371,15,3,"쓰러진 같은 편의 원수를 갚는다.
앞 턴에서 같은 편이
쓰러졌다면 위력이 올라간다."
371,15,5,"Venge un Pokémon de l’équipe mis K.O.
Si un Pokémon de l’équipe a été mis K.O.
au tour d’avant, l’effet augmente."
371,15,6,"Anwender rächt einen besiegten Mitstreiter.
Wurde in der vorherigen Runde ein Mitstreiter
besiegt, steigt die Kraft."
371,15,7,"Ataca con un tentáculo o brazo impregnado de
veneno que puede llegar a envenenar al objetivo."
371,15,8,"Vendica un alleato messo KO. Se ciò è accaduto
al turno precedente, il danno è maggiore."
371,15,9,"The user gets revenge for a fainted ally.
If an ally fainted in the previous turn,
this move becomes more powerful."
371,15,11,"倒れた　味方の　かたきを　討つ。
前の　ターンに　味方が
倒されていると　威力が　あがる。"
371,17,1,"とがった　つので　あいてを
つきさして　こうげきする。
こうげきは　かならず　あたる。"
371,17,3,"뾰족한 뿔로 상대를
꿰찔러서 공격한다.
공격은 반드시 맞는다."
371,17,4,"用尖尖的角刺進對手進行攻擊。
攻擊必定會命中。"
371,17,5,"Le lanceur transperce la cible avec sa corne effilée.
Touche toujours l’ennemi."
371,17,6,"Der Anwender durchbohrt das Ziel mit seinem
spitzen Horn. Diese Attacke trifft immer."
371,17,7,"Ensarta al adversario con su afilada cornamenta.
Este movimiento acierta siempre."
371,17,8,"Chi la usa colpisce il bersaglio con un corno
appuntito. Questa mossa va sempre a segno."
371,17,9,"The user stabs the target with a sharp horn.
The attack never misses."
371,17,11,"とがった　つので　相手を
突き刺して　攻撃する。
攻撃は　必ず　当たる。"
371,17,12,"用尖尖的角刺入对手进行攻击。
攻击必定会命中。"
371,18,1,"とがった　つので　あいてを
つきさして　こうげきする。
こうげきは　かならず　あたる。"
371,18,3,"뾰족한 뿔로 상대를
꿰찔러서 공격한다.
공격은 반드시 맞는다."
371,18,4,"用尖尖的角刺進對手進行攻擊。
攻擊必定會命中。"
371,18,5,"Le lanceur transperce la cible avec sa corne effilée.
Touche toujours l’ennemi."
371,18,6,"Der Anwender durchbohrt das Ziel mit seinem
spitzen Horn. Diese Attacke trifft immer."
371,18,7,"Ensarta al adversario con su afilada cornamenta.
Este movimiento acierta siempre."
371,18,8,"Chi la usa colpisce il bersaglio con un corno
appuntito. Questa mossa va sempre a segno."
371,18,9,"The user stabs the target with a sharp horn.
The attack never misses."
371,18,11,"とがった　つので　相手を
突き刺して　攻撃する。
攻撃は　必ず　当たる。"
371,18,12,"用尖尖的角刺入对手进行攻击。
攻击必定会命中。"
372,8,9,"The user charges the foe using every
bit of its power. It must rest on the
next turn to recover."
372,9,9,"The user charges the foe using every
bit of its power. It must rest on the
next turn to recover."
372,10,9,"The user charges the foe using every
bit of its power. It must rest on the
next turn to recover."
372,11,5,"Le lanceur charge l’ennemi de toute sa
puissance. Il doit ensuite se reposer
au tour suivant."
372,11,9,"The user charges at the target using
every bit of its power.
The user must rest on the next turn."
372,14,9,"The user charges at the target using
every bit of its power.
The user must rest on the next turn."
372,15,1,"もてる　ちからの　すべてを　あつめて
とつげきする。　つぎの　ターン
はんどうで　うごけなくなる。"
372,15,3,"가진 힘을 모두 사용해서
상대에게 돌격한다.
다음 턴은 움직일 수 없다."
372,15,5,"Le lanceur charge l’ennemi de toute sa puissance
et doit ensuite se reposer au tour suivant."
372,15,6,"Ein harter Angriff mit aller Energie. Danach muss
der Anwender sich ausruhen und neue Energie
sammeln."
372,15,7,"Solo funciona con objetivos dormidos. Absorbe la
mitad del daño causado para restaurar los PS de
quien lo usa."
372,15,8,"Chi la usa carica il nemico usando tutta la sua
forza, ma al turno successivo deve riposarsi."
372,15,9,"The user charges at the target using
every bit of its power.
The user can’t move on the next turn."
372,15,11,"持てる　力を　すべて　使って
相手に　突撃する。
次の　ターンは　動けなくなる。"
372,17,1,"もてる　ちからを　すべて　つかって
あいてに　とつげきする。
つぎの　ターンは　うごけなく　なる。"
372,17,3,"가진 힘을 모두 사용해서
상대에게 돌격한다.
다음 턴은 움직일 수 없다."
372,17,4,"使出全身上下所有力量突擊對手。
下一回合自己將無法動彈。"
372,17,5,"Le lanceur charge l’ennemi de toute sa puissance
et doit ensuite se reposer au tour suivant."
372,17,6,"Ein harter Angriff mit aller Energie. Danach muss
der Anwender sich ausruhen und neue Energie
sammeln."
372,17,7,"Quien lo usa carga contra el objetivo usando toda
su energía y en el turno siguiente tiene que
descansar."
372,17,8,"Chi la usa carica il bersaglio usando tutta la sua
forza, ma al turno successivo deve riposarsi."
372,17,9,"The user charges at the target using every bit of
its power. The user can’t move on the next turn."
372,17,11,"持てる　力を　すべて　使って
相手に　突撃する。
次の　ターンは　動けなくなる。"
372,17,12,"使出自己浑身力量突击对手。
下一回合自己将无法动弹。"
372,18,1,"もてる　ちからを　すべて　つかって
あいてに　とつげきする。
つぎの　ターンは　うごけなく　なる。"
372,18,3,"가진 힘을 모두 사용해서
상대에게 돌격한다.
다음 턴은 움직일 수 없다."
372,18,4,"使出全身上下所有力量突擊對手。
下一回合自己將無法動彈。"
372,18,5,"Le lanceur charge l’ennemi de toute sa puissance
et doit ensuite se reposer au tour suivant."
372,18,6,"Ein harter Angriff mit aller Energie. Danach muss
der Anwender sich ausruhen und neue Energie
sammeln."
372,18,7,"Quien lo usa carga contra el objetivo usando toda
su energía y en el turno siguiente tiene que
descansar."
372,18,8,"Chi la usa carica il bersaglio usando tutta la sua
forza, ma al turno successivo deve riposarsi."
372,18,9,"The user charges at the target using every bit of
its power. The user can’t move on the next turn."
372,18,11,"持てる　力を　すべて　使って
相手に　突撃する。
次の　ターンは　動けなくなる。"
372,18,12,"使出自己浑身力量突击对手。
下一回合自己将无法动弹。"
373,8,9,"The user polishes its body to reduce
drag. It sharply raises the Speed
stat."
373,9,9,"The user polishes its body to reduce
drag. It sharply raises the Speed
stat."
373,10,9,"The user polishes its body to reduce
drag. It sharply raises the Speed
stat."
373,11,5,"Le lanceur polit son corps pour
diminuer sa résistance au vent.
Augmente fortement la Vitesse."
373,11,9,"The user polishes its body to reduce
drag. It sharply raises the Speed
stat."
373,14,9,"The user polishes its body to reduce
drag. It sharply raises the Speed
stat."
373,15,1,"からだを　みがきあげて　くうきの
ていこうを　すくなくする。
すばやさを　ぐーんと　あげる。"
373,15,3,"자신의 몸을 닦아 공기의
저항을 적게 한다. 스피드를
크게 올릴 수 있다."
373,15,5,"Le lanceur polit son corps pour diminuer sa
résistance au vent. Augmente fortement la
Vitesse."
373,15,6,"Der Anwender poliert seinen Körper. Kann den
Initiative-Wert deutlich erhöhen."
373,15,7,"Atrapa al objetivo con hierbas y lo derriba.
Cuanto más pesado sea el objetivo, más
daño causa."
373,15,8,"Chi la usa leviga il proprio corpo per
ridurne l’attrito. Aumenta di molto
la Velocità."
373,15,9,"The user polishes its body to reduce drag.
This can sharply raise the Speed stat."
373,15,11,"自分の　体を　磨いて　空気の
抵抗を　少なくする。素早さを
ぐーんと　あげることが　できる。"
373,17,1,"じぶんの　からだを　みがいて　くうきの
ていこうを　すくなくする。　すばやさを
ぐーんと　あげることが　できる。"
373,17,3,"자신의 몸을 갈아 공기의
저항을 적게 한다. 스피드를
크게 올릴 수 있다."
373,17,4,"打磨自己的身體，
減少空氣阻力。
可大幅提高自己的速度。"
373,17,5,"Le lanceur polit son corps pour diminuer
sa résistance au vent. Augmente beaucoup
la Vitesse."
373,17,6,"Der Anwender poliert seinen Körper.
Kann den Initiative-Wert stark erhöhen."
373,17,7,"Quien lo usa reduce la resistencia que ofrece su
cuerpo y puede ganar mucho en Velocidad."
373,17,8,"Chi la usa leviga il proprio corpo per ridurne
l’attrito. Aumenta di molto la Velocità."
373,17,9,"The user polishes its body to reduce drag.
This can sharply raise the Speed stat."
373,17,11,"自分の　体を　磨いて　空気の
抵抗を　少なくする。　素早さを
ぐーんと　あげることが　できる。"
373,17,12,"打磨自己的身体，
减少空气阻力。
可以大幅提高自己的速度。"
373,18,1,"じぶんの　からだを　みがいて　くうきの
ていこうを　すくなくする。　すばやさを
ぐーんと　あげることが　できる。"
373,18,3,"자신의 몸을 갈아 공기의
저항을 적게 한다. 스피드를
크게 올릴 수 있다."
373,18,4,"打磨自己的身體，
減少空氣阻力。
可大幅提高自己的速度。"
373,18,5,"Le lanceur polit son corps pour diminuer
sa résistance au vent. Augmente beaucoup
la Vitesse."
373,18,6,"Der Anwender poliert seinen Körper.
Kann den Initiative-Wert stark erhöhen."
373,18,7,"Quien lo usa reduce la resistencia que ofrece su
cuerpo y puede ganar mucho en Velocidad."
373,18,8,"Chi la usa leviga il proprio corpo per ridurne
l’attrito. Aumenta di molto la Velocità."
373,18,9,"The user polishes its body to reduce drag.
This can sharply raise the Speed stat."
373,18,11,"自分の　体を　磨いて　空気の
抵抗を　少なくする。　素早さを
ぐーんと　あげることが　できる。"
373,18,12,"打磨自己的身体，
减少空气阻力。
可以大幅提高自己的速度。"
374,8,9,"The user flashes a light that cuts the
foe’s accuracy. It can also be used to
illuminate caves."
374,9,9,"The user flashes a light that cuts the
foe’s accuracy. It can also be used to
illuminate caves."
374,10,9,"The user flashes a light that cuts the
foe’s accuracy. It can also be used to
illuminate caves."
374,11,5,"Explosion lumineuse qui fait baisser
la Précision de l’ennemi. Permet
aussi d’éclairer les grottes."
374,11,9,"The user flashes a bright light that
cuts the target’s accuracy.
It can also be used to illuminate caves."
374,14,9,"The user flashes a bright light that
cuts the target’s accuracy.
It can also be used to illuminate caves."
374,15,1,"まぶしい　ひかりで　あいての
めいちゅうりつを　さげる。
"
374,15,3,"눈이 부신 빛으로
상대의 명중률을 떨어뜨린다."
374,15,5,"Explosion lumineuse qui fait baisser la Précision
de l’ennemi."
374,15,6,"Ein blendendes Licht reduziert die Genauigkeit
des Zieles."
374,15,7,"Envuelve al objetivo en confusión, pero también
sube marcadamente su Ataque."
374,15,8,"Investe il nemico con una luce abbagliante
che ne riduce la precisione."
374,15,9,"The user flashes a bright light that cuts
the target’s accuracy."
374,15,11,"まぶしい　光で　相手の
命中率を　さげる。
"
374,17,1,"５ターンの　あいだ　ぶつりと
とくしゅの　ダメージを　よわめる。
あられの　ときしか　だせない。"
374,17,3,"5턴 동안 물리와 특수 기술의
데미지를 약하게 한다.
싸라기눈일 때만 쓸 수 있다."
374,17,4,"在５回合內減弱
物理和特殊的傷害。
在下冰雹時才有效果。"
374,17,5,"Réduit les dégâts causés par les capacités
physiques et spéciales durant cinq tours.
Ne peut être utilisé que lorsqu’il grêle."
374,17,6,"Schwächt fünf Runden lang den Schaden durch
physische sowie Spezial-Attacken ab. Diese
Attacke kann nur bei Hagel eingesetzt werden."
374,17,7,"Reduce el daño de los ataques físicos y especiales
durante 5 turnos. Solo puede usarse cuando está
granizando."
374,17,8,"Riduce i danni subiti dalle mosse fisiche e dalle
mosse speciali per cinque turni.
Si può usare solo quando grandina."
374,17,9,"This move reduces damage from physical and
special moves for five turns. This can be used only
in a hailstorm."
374,17,11,"５ターンの　間　物理と
特殊の　ダメージを　弱める。
あられの　時しか　出せない。"
374,17,12,"在５回合内减弱
物理和特殊的伤害。
只有冰雹时才能使出。"
374,18,1,"５ターンの　あいだ　ぶつりと
とくしゅの　ダメージを　よわめる。
あられの　ときしか　だせない。"
374,18,3,"5턴 동안 물리와 특수 기술의
데미지를 약하게 한다.
싸라기눈일 때만 쓸 수 있다."
374,18,4,"在５回合內減弱
物理和特殊的傷害。
在下冰雹時才有效果。"
374,18,5,"Réduit les dégâts causés par les capacités
physiques et spéciales durant cinq tours.
Ne peut être utilisé que lorsqu’il grêle."
374,18,6,"Schwächt fünf Runden lang den Schaden durch
physische sowie Spezial-Attacken ab. Diese
Attacke kann nur bei Hagel eingesetzt werden."
374,18,7,"Reduce el daño de los ataques físicos y especiales
durante 5 turnos. Solo puede usarse cuando está
granizando."
374,18,8,"Riduce i danni subiti dalle mosse fisiche e dalle
mosse speciali per cinque turni.
Si può usare solo quando grandina."
374,18,9,"This move reduces damage from physical and
special moves for five turns. This can be used only
in a hailstorm."
374,18,11,"５ターンの　間　物理と
特殊の　ダメージを　弱める。
あられの　時しか　出せない。"
374,18,12,"在５回合内减弱
物理和特殊的伤害。
只有冰雹时才能使出。"
375,8,9,"The user stabs the foe with a
sharpened stone from below. It has
a high critical-hit ratio."
375,9,9,"The user stabs the foe with a
sharpened stone from below. It has
a high critical-hit ratio."
375,10,9,"The user stabs the foe with a
sharpened stone from below. It has
a high critical-hit ratio."
375,11,5,"Fait surgir des pierres aiguisées sous
l’ennemi. Taux de critiques élevé."
375,11,9,"The user stabs the foe with
sharpened stones from below.
It has a high critical-hit ratio."
375,14,9,"The user stabs the foe with
sharpened stones from below.
It has a high critical-hit ratio."
375,15,1,"とがった　がんせきを　したから
つきさして　こうげきする。
きゅうしょに　あたりやすい。"
375,15,3,"뾰족한 바위를
상대에게 꿰찔러서 공격한다.
급소에 맞기 쉽다."
375,15,5,"Fait surgir des pierres aiguisées sous l’ennemi.
Taux de critiques élevé."
375,15,6,"Angriff mit spitzen Steinen.
Besitzt eine hohe Volltrefferquote."
375,15,7,"Mientras duerme, usa uno de sus movimientos
elegido al azar."
375,15,8,"Chi la usa colpisce il nemico dal basso con
pietre affilate.
Probabile brutto colpo."
375,15,9,"The user stabs the target with
sharpened stones from below.
Critical hits land more easily."
375,15,11,"とがった　岩を
相手に　突き刺して　攻撃する。
急所に　当たりやすい。"
375,17,1,"とがった　いわを
あいてに　つきさして　こうげきする。
きゅうしょに　あたりやすい。"
375,17,3,"뾰족한 바위를
상대에게 꿰찔러서 공격한다.
급소에 맞기 쉽다."
375,17,4,"用尖銳的岩石
刺進對手進行攻擊。
容易擊中要害。"
375,17,5,"Fait surgir des pierres aiguisées sous l’ennemi.
Taux de critique élevé."
375,17,6,"Angriff mit spitzen Steinen. Besitzt eine hohe
Volltrefferquote."
375,17,7,"Apuñala al objetivo desde abajo con piedras
afiladas. Su índice de golpe crítico es muy alto."
375,17,8,"Chi la usa colpisce il bersaglio dal basso con
pietre affilate. Probabile brutto colpo."
375,17,9,"The user stabs the target from below with
sharpened stones. Critical hits land more easily."
