pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order,mastery
343,10,317,4,0,,
343,10,347,4,0,,
343,10,360,4,0,,
343,10,363,4,0,,
343,10,397,4,0,,
343,10,433,4,0,,
343,10,446,4,0,,
343,10,447,4,0,,
343,10,451,4,0,,
343,11,93,1,1,,
343,11,106,1,4,,
343,11,229,1,7,,
343,11,189,1,11,,
343,11,60,1,15,,
343,11,317,1,18,,
343,11,120,1,21,,
343,11,246,1,26,,
343,11,379,1,31,,
343,11,201,1,34,,
343,11,322,1,37,,
343,11,326,1,43,,
343,11,470,1,48,1,
343,11,471,1,48,2,
343,11,414,1,51,,
343,11,377,1,54,,
343,11,153,1,60,,
343,11,58,4,0,,
343,11,76,4,0,,
343,11,89,4,0,,
343,11,91,4,0,,
343,11,92,4,0,,
343,11,94,4,0,,
343,11,104,4,0,,
343,11,113,4,0,,
343,11,115,4,0,,
343,11,138,4,0,,
343,11,148,4,0,,
343,11,153,4,0,,
343,11,156,4,0,,
343,11,157,4,0,,
343,11,164,4,0,,
343,11,182,4,0,,
343,11,201,4,0,,
343,11,207,4,0,,
343,11,216,4,0,,
343,11,218,4,0,,
343,11,219,4,0,,
343,11,237,4,0,,
343,11,240,4,0,,
343,11,241,4,0,,
343,11,244,4,0,,
343,11,247,4,0,,
343,11,263,4,0,,
343,11,317,4,0,,
343,11,347,4,0,,
343,11,360,4,0,,
343,11,397,4,0,,
343,11,433,4,0,,
343,11,447,4,0,,
343,11,451,4,0,,
343,11,473,4,0,,
343,11,477,4,0,,
343,11,479,4,0,,
343,11,496,4,0,,
343,11,502,4,0,,
343,11,523,4,0,,
343,12,93,1,1,,
343,12,106,1,3,,
343,12,229,1,5,,
343,12,189,1,7,,
343,12,60,1,11,,
343,12,317,1,15,,
343,12,120,1,19,,
343,12,246,1,25,,
343,12,201,1,31,,
343,12,322,1,37,,
343,12,153,1,45,,
343,12,58,4,0,,
343,12,76,4,0,,
343,12,89,4,0,,
343,12,91,4,0,,
343,12,92,4,0,,
343,12,94,4,0,,
343,12,104,4,0,,
343,12,113,4,0,,
343,12,115,4,0,,
343,12,148,4,0,,
343,12,156,4,0,,
343,12,182,4,0,,
343,12,201,4,0,,
343,12,216,4,0,,
343,12,218,4,0,,
343,12,237,4,0,,
343,12,240,4,0,,
343,12,241,4,0,,
343,12,247,4,0,,
343,12,263,4,0,,
343,12,285,4,0,,
343,12,290,4,0,,
343,12,317,4,0,,
343,13,93,1,1,,
343,13,106,1,3,,
343,13,229,1,5,,
343,13,189,1,7,,
343,13,60,1,11,,
343,13,317,1,15,,
343,13,120,1,19,,
343,13,246,1,25,,
343,13,201,1,31,,
343,13,322,1,37,,
343,13,153,1,45,,
343,13,38,3,0,,
343,13,102,3,0,,
343,13,120,3,0,,
343,13,138,3,0,,
343,13,164,3,0,,
343,13,207,3,0,,
343,13,58,4,0,,
343,13,76,4,0,,
343,13,89,4,0,,
343,13,91,4,0,,
343,13,92,4,0,,
343,13,94,4,0,,
343,13,104,4,0,,
343,13,113,4,0,,
343,13,115,4,0,,
343,13,148,4,0,,
343,13,156,4,0,,
343,13,182,4,0,,
343,13,201,4,0,,
343,13,216,4,0,,
343,13,218,4,0,,
343,13,237,4,0,,
343,13,240,4,0,,
343,13,241,4,0,,
343,13,247,4,0,,
343,13,263,4,0,,
343,13,285,4,0,,
343,13,290,4,0,,
343,13,317,4,0,,
343,13,317,9,0,,
343,13,287,9,0,,
343,13,189,9,0,,
343,13,60,9,0,,
343,14,93,1,1,2,
343,14,106,1,1,1,
343,14,229,1,4,,
343,14,189,1,7,,
343,14,317,1,10,,
343,14,60,1,13,,
343,14,379,1,17,,
343,14,246,1,21,,
343,14,120,1,25,,
343,14,326,1,28,,
343,14,322,1,31,,
343,14,470,1,34,1,
343,14,471,1,34,2,
343,14,414,1,37,,
343,14,201,1,41,,
343,14,377,1,45,,
343,14,153,1,49,,
343,14,173,3,0,,
343,14,214,3,0,,
343,14,271,3,0,,
343,14,277,3,0,,
343,14,278,3,0,,
343,14,285,3,0,,
343,14,324,3,0,,
343,14,356,3,0,,
343,14,414,3,0,,
343,14,428,3,0,,
343,14,446,3,0,,
343,14,472,3,0,,
343,14,529,3,0,,
343,14,58,4,0,,
343,14,76,4,0,,
343,14,89,4,0,,
343,14,91,4,0,,
343,14,92,4,0,,
343,14,94,4,0,,
343,14,104,4,0,,
343,14,113,4,0,,
343,14,115,4,0,,
343,14,138,4,0,,
343,14,148,4,0,,
343,14,153,4,0,,
343,14,156,4,0,,
343,14,157,4,0,,
343,14,164,4,0,,
343,14,182,4,0,,
343,14,201,4,0,,
343,14,207,4,0,,
343,14,216,4,0,,
343,14,218,4,0,,
343,14,219,4,0,,
343,14,237,4,0,,
343,14,240,4,0,,
343,14,241,4,0,,
343,14,244,4,0,,
343,14,247,4,0,,
343,14,263,4,0,,
343,14,317,4,0,,
343,14,347,4,0,,
343,14,360,4,0,,
343,14,397,4,0,,
343,14,433,4,0,,
343,14,447,4,0,,
343,14,451,4,0,,
343,14,473,4,0,,
343,14,477,4,0,,
343,14,479,4,0,,
343,14,496,4,0,,
343,14,502,4,0,,
343,14,523,4,0,,
343,15,93,1,1,2,
343,15,106,1,1,1,
343,15,229,1,4,,
343,15,189,1,7,,
343,15,317,1,10,,
343,15,60,1,13,,
343,15,379,1,17,,
343,15,246,1,21,,
343,15,120,1,25,,
343,15,326,1,28,,
343,15,322,1,31,,
343,15,470,1,34,1,
343,15,471,1,34,2,
343,15,414,1,37,,
343,15,201,1,41,,
343,15,377,1,45,,
343,15,153,1,49,,
343,15,58,4,0,,
343,15,76,4,0,,
343,15,89,4,0,,
343,15,91,4,0,,
343,15,92,4,0,,
343,15,94,4,0,,
343,15,104,4,0,,
343,15,113,4,0,,
343,15,115,4,0,,
343,15,138,4,0,,
343,15,148,4,0,,
343,15,153,4,0,,
343,15,156,4,0,,
343,15,157,4,0,,
343,15,164,4,0,,
343,15,182,4,0,,
343,15,201,4,0,,
343,15,207,4,0,,
343,15,214,4,0,,
343,15,216,4,0,,
343,15,218,4,0,,
343,15,219,4,0,,
343,15,237,4,0,,
343,15,240,4,0,,
343,15,241,4,0,,
343,15,244,4,0,,
343,15,247,4,0,,
343,15,263,4,0,,
343,15,317,4,0,,
343,15,347,4,0,,
343,15,360,4,0,,
343,15,397,4,0,,
343,15,433,4,0,,
343,15,447,4,0,,
343,15,451,4,0,,
343,15,473,4,0,,
343,15,479,4,0,,
343,15,496,4,0,,
343,15,523,4,0,,
343,15,590,4,0,,
343,15,605,4,0,,
343,16,93,1,1,2,
343,16,106,1,1,1,
343,16,229,1,4,,
343,16,189,1,7,,
343,16,377,1,10,,
343,16,317,1,13,,
343,16,60,1,16,,
343,16,246,1,19,,
343,16,322,1,22,,
343,16,379,1,25,,
343,16,120,1,28,,
343,16,326,1,31,,
343,16,470,1,34,1,
343,16,471,1,34,2,
343,16,414,1,37,,
343,16,201,1,40,,
343,16,286,1,43,,
343,16,153,1,46,,
343,16,173,3,0,,
343,16,271,3,0,,
343,16,277,3,0,,
343,16,278,3,0,,
343,16,285,3,0,,
343,16,324,3,0,,
343,16,356,3,0,,
343,16,414,3,0,,
343,16,428,3,0,,
343,16,446,3,0,,
343,16,472,3,0,,
343,16,529,3,0,,
343,16,58,4,0,,
343,16,76,4,0,,
343,16,89,4,0,,
343,16,91,4,0,,
343,16,92,4,0,,
343,16,94,4,0,,
343,16,104,4,0,,
343,16,113,4,0,,
343,16,115,4,0,,
343,16,138,4,0,,
343,16,148,4,0,,
343,16,153,4,0,,
343,16,156,4,0,,
343,16,157,4,0,,
343,16,164,4,0,,
343,16,182,4,0,,
343,16,201,4,0,,
343,16,207,4,0,,
343,16,214,4,0,,
343,16,216,4,0,,
343,16,218,4,0,,
343,16,219,4,0,,
343,16,237,4,0,,
343,16,240,4,0,,
343,16,241,4,0,,
343,16,244,4,0,,
343,16,247,4,0,,
343,16,263,4,0,,
343,16,290,4,0,,
343,16,317,4,0,,
343,16,347,4,0,,
343,16,360,4,0,,
343,16,397,4,0,,
343,16,433,4,0,,
343,16,447,4,0,,
343,16,451,4,0,,
343,16,473,4,0,,
343,16,479,4,0,,
343,16,496,4,0,,
343,16,523,4,0,,
343,16,590,4,0,,
343,16,605,4,0,,
343,17,93,1,1,2,
343,17,106,1,1,1,
343,17,229,1,4,,
343,17,189,1,7,,
343,17,377,1,10,,
343,17,317,1,13,,
343,17,60,1,16,,
343,17,246,1,19,,
343,17,322,1,22,,
343,17,379,1,25,,
343,17,120,1,28,,
343,17,326,1,31,,
343,17,470,1,34,1,
343,17,471,1,34,2,
343,17,414,1,37,,
343,17,201,1,40,,
343,17,286,1,43,,
343,17,153,1,46,,
343,17,58,4,0,,
343,17,76,4,0,,
343,17,89,4,0,,
343,17,92,4,0,,
343,17,94,4,0,,
343,17,104,4,0,,
343,17,113,4,0,,
343,17,115,4,0,,
343,17,138,4,0,,
343,17,153,4,0,,
343,17,156,4,0,,
343,17,157,4,0,,
343,17,164,4,0,,
343,17,182,4,0,,
343,17,201,4,0,,
343,17,207,4,0,,
343,17,214,4,0,,
343,17,216,4,0,,
343,17,218,4,0,,
343,17,219,4,0,,
343,17,237,4,0,,
343,17,240,4,0,,
343,17,241,4,0,,
343,17,244,4,0,,
343,17,247,4,0,,
343,17,263,4,0,,
343,17,317,4,0,,
343,17,347,4,0,,
343,17,360,4,0,,
343,17,397,4,0,,
343,17,433,4,0,,
343,17,447,4,0,,
343,17,451,4,0,,
343,17,473,4,0,,
343,17,479,4,0,,
343,17,496,4,0,,
343,17,523,4,0,,
343,17,590,4,0,,
343,17,605,4,0,,
343,18,93,1,1,2,
343,18,106,1,1,1,
343,18,229,1,4,,
343,18,189,1,7,,
343,18,377,1,10,,
343,18,317,1,13,,
343,18,60,1,16,,
343,18,246,1,19,,
343,18,322,1,22,,
343,18,379,1,25,,
343,18,120,1,28,,
343,18,326,1,31,,
343,18,470,1,34,1,
343,18,471,1,34,2,
343,18,414,1,37,,
343,18,201,1,40,,
343,18,286,1,43,,
343,18,153,1,46,,
343,18,173,3,0,,
343,18,271,3,0,,
343,18,277,3,0,,
343,18,278,3,0,,
343,18,285,3,0,,
343,18,324,3,0,,
343,18,356,3,0,,
343,18,414,3,0,,
343,18,428,3,0,,
343,18,446,3,0,,
343,18,472,3,0,,
343,18,477,3,0,,
343,18,502,3,0,,
343,18,529,3,0,,
343,18,58,4,0,,
343,18,76,4,0,,
343,18,89,4,0,,
343,18,92,4,0,,
343,18,94,4,0,,
343,18,104,4,0,,
343,18,113,4,0,,
343,18,115,4,0,,
343,18,138,4,0,,
343,18,153,4,0,,
343,18,156,4,0,,
343,18,157,4,0,,
343,18,164,4,0,,
343,18,182,4,0,,
343,18,201,4,0,,
343,18,207,4,0,,
343,18,214,4,0,,
343,18,216,4,0,,
343,18,218,4,0,,
343,18,219,4,0,,
343,18,237,4,0,,
343,18,240,4,0,,
343,18,241,4,0,,
343,18,244,4,0,,
343,18,247,4,0,,
343,18,263,4,0,,
343,18,317,4,0,,
343,18,347,4,0,,
343,18,360,4,0,,
343,18,397,4,0,,
343,18,433,4,0,,
343,18,447,4,0,,
343,18,451,4,0,,
343,18,473,4,0,,
343,18,479,4,0,,
343,18,496,4,0,,
343,18,523,4,0,,
343,18,590,4,0,,
343,18,605,4,0,,
343,20,106,1,1,1,
343,20,189,1,1,2,
343,20,229,1,3,,
343,20,93,1,6,,
343,20,317,1,9,,
343,20,379,1,12,,
343,20,60,1,15,,
343,20,246,1,18,,
343,20,286,1,21,,
343,20,322,1,24,,
343,20,326,1,27,,
343,20,414,1,30,,
343,20,120,1,33,,
343,20,470,1,36,1,
343,20,471,1,36,2,
343,20,201,1,39,,
343,20,153,1,42,,
343,20,797,3,0,,
343,20,815,3,0,,
343,20,58,4,0,,
343,20,76,4,0,,
343,20,89,4,0,,
343,20,91,4,0,,
343,20,94,4,0,,
343,20,113,4,0,,
343,20,115,4,0,,
343,20,120,4,0,,
343,20,156,4,0,,
343,20,157,4,0,,
343,20,164,4,0,,
343,20,173,4,0,,
343,20,182,4,0,,
343,20,201,4,0,,
343,20,203,4,0,,
343,20,214,4,0,,
343,20,219,4,0,,
343,20,240,4,0,,
343,20,241,4,0,,
343,20,247,4,0,,
343,20,263,4,0,,
343,20,271,4,0,,
343,20,285,4,0,,
343,20,286,4,0,,
343,20,317,4,0,,
343,20,322,4,0,,
343,20,328,4,0,,
343,20,347,4,0,,
343,20,360,4,0,,
343,20,384,4,0,,
343,20,385,4,0,,
343,20,414,4,0,,
343,20,428,4,0,,
343,20,433,4,0,,
343,20,446,4,0,,
343,20,447,4,0,,
343,20,472,4,0,,
343,20,473,4,0,,
343,20,496,4,0,,
343,20,502,4,0,,
343,20,506,4,0,,
343,20,523,4,0,,
343,20,529,4,0,,
343,20,598,4,0,,
343,20,605,4,0,,
343,20,678,4,0,,
343,23,106,1,1,1,
343,23,189,1,1,2,
343,23,229,1,3,,
343,23,93,1,6,,
343,23,317,1,9,,
343,23,379,1,12,,
343,23,60,1,15,,
343,23,246,1,18,,
343,23,286,1,21,,
343,23,322,1,24,,
343,23,326,1,27,,
343,23,414,1,30,,
343,23,120,1,33,,
343,23,470,1,36,1,
343,23,471,1,36,2,
343,23,201,1,39,,
343,23,153,1,42,,
343,23,58,4,0,,
343,23,76,4,0,,
343,23,89,4,0,,
343,23,91,4,0,,
343,23,94,4,0,,
343,23,104,4,0,,
343,23,113,4,0,,
343,23,115,4,0,,
343,23,138,4,0,,
343,23,148,4,0,,
343,23,153,4,0,,
343,23,156,4,0,,
343,23,157,4,0,,
343,23,164,4,0,,
343,23,182,4,0,,
343,23,201,4,0,,
343,23,203,4,0,,
343,23,207,4,0,,
343,23,214,4,0,,
343,23,219,4,0,,
343,23,240,4,0,,
343,23,241,4,0,,
343,23,244,4,0,,
343,23,247,4,0,,
343,23,263,4,0,,
343,23,278,4,0,,
343,23,285,4,0,,
343,23,317,4,0,,
343,23,347,4,0,,
343,23,360,4,0,,
343,23,397,4,0,,
343,23,433,4,0,,
343,23,446,4,0,,
343,23,447,4,0,,
343,23,451,4,0,,
343,23,523,4,0,,
343,23,605,4,0,,
344,5,93,1,1,2,
344,5,100,1,1,1,
344,5,106,1,1,3,
344,5,229,1,1,4,
344,5,106,1,3,,
344,5,229,1,5,,
344,5,189,1,7,,
344,5,60,1,11,,
344,5,317,1,15,,
344,5,120,1,19,,
344,5,246,1,25,,
344,5,201,1,31,,
344,5,63,1,36,,
344,5,322,1,42,,
344,5,153,1,55,,
344,5,58,4,0,,
344,5,63,4,0,,
344,5,70,4,0,,
344,5,76,4,0,,
344,5,89,4,0,,
344,5,91,4,0,,
344,5,92,4,0,,
344,5,94,4,0,,
344,5,104,4,0,,
344,5,113,4,0,,
344,5,115,4,0,,
344,5,148,4,0,,
344,5,156,4,0,,
344,5,182,4,0,,
344,5,201,4,0,,
344,5,216,4,0,,
344,5,218,4,0,,
344,5,237,4,0,,
344,5,240,4,0,,
344,5,241,4,0,,
344,5,247,4,0,,
344,5,249,4,0,,
344,5,263,4,0,,
344,5,285,4,0,,
344,5,290,4,0,,
344,5,317,4,0,,
344,6,93,1,1,2,
344,6,100,1,1,1,
344,6,106,1,1,3,
344,6,229,1,1,4,
344,6,106,1,3,,
344,6,229,1,5,,
344,6,189,1,7,,
344,6,60,1,11,,
344,6,317,1,15,,
344,6,120,1,19,,
344,6,246,1,25,,
344,6,201,1,31,,
344,6,63,1,36,,
344,6,322,1,42,,
344,6,153,1,55,,
344,6,38,3,0,,
344,6,102,3,0,,
344,6,138,3,0,,
344,6,153,3,0,,
344,6,157,3,0,,
344,6,164,3,0,,
344,6,173,3,0,,
344,6,189,3,0,,
344,6,203,3,0,,
344,6,207,3,0,,
344,6,214,3,0,,
344,6,244,3,0,,
344,6,58,4,0,,
344,6,63,4,0,,
344,6,70,4,0,,
344,6,76,4,0,,
344,6,89,4,0,,
344,6,91,4,0,,
344,6,92,4,0,,
344,6,94,4,0,,
344,6,104,4,0,,
344,6,113,4,0,,
344,6,115,4,0,,
344,6,148,4,0,,
344,6,156,4,0,,
344,6,182,4,0,,
344,6,201,4,0,,
344,6,216,4,0,,
344,6,218,4,0,,
344,6,237,4,0,,
344,6,240,4,0,,
344,6,241,4,0,,
344,6,247,4,0,,
344,6,249,4,0,,
344,6,263,4,0,,
344,6,285,4,0,,
344,6,290,4,0,,
344,6,317,4,0,,
344,7,93,1,1,2,
344,7,100,1,1,1,
344,7,106,1,1,3,
344,7,229,1,1,4,
344,7,106,1,3,,
344,7,229,1,5,,
344,7,189,1,7,,
344,7,60,1,11,,
344,7,317,1,15,,
344,7,120,1,19,,
344,7,246,1,25,,
344,7,201,1,31,,
344,7,63,1,36,,
344,7,322,1,42,,
344,7,153,1,55,,
344,7,38,3,0,,
344,7,102,3,0,,
344,7,138,3,0,,
344,7,153,3,0,,
344,7,157,3,0,,
344,7,164,3,0,,
344,7,58,4,0,,
344,7,63,4,0,,
344,7,70,4,0,,
344,7,76,4,0,,
344,7,89,4,0,,
344,7,91,4,0,,
344,7,92,4,0,,
344,7,94,4,0,,
344,7,104,4,0,,
344,7,113,4,0,,
344,7,115,4,0,,
344,7,148,4,0,,
344,7,156,4,0,,
344,7,182,4,0,,
344,7,201,4,0,,
344,7,216,4,0,,
344,7,218,4,0,,
344,7,237,4,0,,
344,7,240,4,0,,
344,7,241,4,0,,
344,7,247,4,0,,
344,7,249,4,0,,
344,7,263,4,0,,
344,7,285,4,0,,
344,7,290,4,0,,
344,7,317,4,0,,
344,8,93,1,1,2,
344,8,100,1,1,1,
344,8,106,1,1,3,
344,8,229,1,1,4,
344,8,106,1,3,,
344,8,229,1,5,,
344,8,189,1,7,,
344,8,60,1,11,,
344,8,317,1,15,,
344,8,120,1,19,,
344,8,246,1,25,,
344,8,379,1,31,,
344,8,63,1,36,,
344,8,201,1,40,,
344,8,322,1,51,,
344,8,414,1,62,,
344,8,377,1,73,,
344,8,153,1,86,,
344,8,58,4,0,,
344,8,63,4,0,,
344,8,70,4,0,,
344,8,76,4,0,,
344,8,89,4,0,,
344,8,91,4,0,,
344,8,92,4,0,,
344,8,94,4,0,,
344,8,104,4,0,,
344,8,113,4,0,,
344,8,115,4,0,,
344,8,138,4,0,,
344,8,148,4,0,,
344,8,153,4,0,,
344,8,156,4,0,,
344,8,157,4,0,,
344,8,164,4,0,,
344,8,182,4,0,,
344,8,201,4,0,,
344,8,203,4,0,,
344,8,207,4,0,,
344,8,214,4,0,,
344,8,216,4,0,,
344,8,218,4,0,,
344,8,219,4,0,,
344,8,237,4,0,,
344,8,240,4,0,,
344,8,241,4,0,,
344,8,244,4,0,,
344,8,247,4,0,,
344,8,249,4,0,,
344,8,263,4,0,,
344,8,278,4,0,,
344,8,285,4,0,,
344,8,290,4,0,,
344,8,317,4,0,,
344,8,347,4,0,,
344,8,360,4,0,,
344,8,363,4,0,,
344,8,397,4,0,,
344,8,416,4,0,,
344,8,433,4,0,,
344,8,444,4,0,,
344,8,446,4,0,,
344,8,447,4,0,,
344,8,451,4,0,,
344,9,93,1,1,2,
344,9,100,1,1,1,
344,9,106,1,1,3,
344,9,229,1,1,4,
344,9,106,1,3,,
344,9,229,1,5,,
344,9,189,1,7,,
344,9,60,1,11,,
344,9,317,1,15,,
344,9,120,1,19,,
344,9,246,1,25,,
344,9,379,1,31,,
344,9,63,1,36,,
344,9,201,1,40,,
344,9,322,1,51,,
344,9,414,1,62,,
344,9,377,1,73,,
344,9,153,1,86,,
344,9,173,3,0,,
344,9,189,3,0,,
344,9,246,3,0,,
344,9,271,3,0,,
344,9,324,3,0,,
344,9,414,3,0,,
344,9,428,3,0,,
344,9,58,4,0,,
344,9,63,4,0,,
344,9,70,4,0,,
344,9,76,4,0,,
344,9,89,4,0,,
344,9,91,4,0,,
344,9,92,4,0,,
344,9,94,4,0,,
344,9,104,4,0,,
344,9,113,4,0,,
344,9,115,4,0,,
344,9,138,4,0,,
344,9,148,4,0,,
344,9,153,4,0,,
344,9,156,4,0,,
344,9,157,4,0,,
344,9,164,4,0,,
344,9,182,4,0,,
344,9,201,4,0,,
344,9,203,4,0,,
344,9,207,4,0,,
344,9,214,4,0,,
344,9,216,4,0,,
344,9,218,4,0,,
344,9,219,4,0,,
344,9,237,4,0,,
344,9,240,4,0,,
344,9,241,4,0,,
344,9,244,4,0,,
344,9,247,4,0,,
344,9,249,4,0,,
344,9,263,4,0,,
344,9,278,4,0,,
344,9,285,4,0,,
344,9,290,4,0,,
344,9,317,4,0,,
344,9,347,4,0,,
344,9,360,4,0,,
344,9,363,4,0,,
344,9,397,4,0,,
344,9,416,4,0,,
344,9,433,4,0,,
344,9,444,4,0,,
344,9,446,4,0,,
344,9,447,4,0,,
344,9,451,4,0,,
344,10,93,1,1,2,
344,10,100,1,1,1,
344,10,106,1,1,3,
344,10,229,1,1,4,
344,10,106,1,3,,
344,10,229,1,5,,
344,10,189,1,7,,
344,10,60,1,11,,
344,10,317,1,15,,
344,10,120,1,19,,
344,10,246,1,25,,
344,10,379,1,31,,
344,10,63,1,36,,
344,10,201,1,40,,
344,10,322,1,51,,
344,10,414,1,62,,
344,10,377,1,73,,
344,10,153,1,86,,
344,10,29,3,0,,
344,10,173,3,0,,
344,10,189,3,0,,
344,10,246,3,0,,
344,10,271,3,0,,
344,10,277,3,0,,
344,10,324,3,0,,
344,10,356,3,0,,
344,10,414,3,0,,
344,10,428,3,0,,
344,10,58,4,0,,
344,10,63,4,0,,
344,10,70,4,0,,
344,10,76,4,0,,
344,10,89,4,0,,
344,10,91,4,0,,
344,10,92,4,0,,
344,10,94,4,0,,
344,10,104,4,0,,
344,10,113,4,0,,
344,10,115,4,0,,
344,10,138,4,0,,
344,10,148,4,0,,
344,10,153,4,0,,
344,10,156,4,0,,
344,10,157,4,0,,
344,10,164,4,0,,
344,10,182,4,0,,
344,10,201,4,0,,
344,10,203,4,0,,
344,10,207,4,0,,
344,10,214,4,0,,
344,10,216,4,0,,
344,10,218,4,0,,
344,10,219,4,0,,
344,10,237,4,0,,
344,10,240,4,0,,
344,10,241,4,0,,
344,10,244,4,0,,
344,10,247,4,0,,
344,10,249,4,0,,
344,10,263,4,0,,
344,10,278,4,0,,
344,10,285,4,0,,
344,10,290,4,0,,
344,10,317,4,0,,
344,10,347,4,0,,
344,10,360,4,0,,
344,10,363,4,0,,
344,10,397,4,0,,
344,10,416,4,0,,
344,10,433,4,0,,
344,10,444,4,0,,
344,10,446,4,0,,
344,10,447,4,0,,
344,10,451,4,0,,
344,11,93,1,1,2,
344,11,100,1,1,1,
344,11,106,1,1,3,
344,11,229,1,1,4,
344,11,106,1,4,,
344,11,229,1,7,,
344,11,189,1,11,,
344,11,60,1,15,,
344,11,317,1,18,,
344,11,120,1,21,,
344,11,246,1,26,,
344,11,379,1,31,,
344,11,201,1,34,,
344,11,63,1,36,,
344,11,326,1,39,,
344,11,322,1,47,,
344,11,470,1,54,1,
344,11,471,1,54,2,
344,11,414,1,59,,
344,11,377,1,64,,
344,11,153,1,72,,
344,11,58,4,0,,
344,11,63,4,0,,
344,11,70,4,0,,
344,11,76,4,0,,
344,11,89,4,0,,
344,11,91,4,0,,
344,11,92,4,0,,
344,11,94,4,0,,
344,11,104,4,0,,
344,11,113,4,0,,
344,11,115,4,0,,
344,11,138,4,0,,
344,11,148,4,0,,
344,11,153,4,0,,
344,11,156,4,0,,
344,11,157,4,0,,
344,11,164,4,0,,
344,11,182,4,0,,
344,11,201,4,0,,
344,11,207,4,0,,
344,11,216,4,0,,
344,11,218,4,0,,
344,11,219,4,0,,
344,11,237,4,0,,
344,11,240,4,0,,
344,11,241,4,0,,
344,11,244,4,0,,
344,11,247,4,0,,
344,11,249,4,0,,
344,11,263,4,0,,
344,11,317,4,0,,
344,11,347,4,0,,
344,11,360,4,0,,
344,11,397,4,0,,
344,11,416,4,0,,
344,11,433,4,0,,
344,11,444,4,0,,
344,11,447,4,0,,
344,11,451,4,0,,
344,11,473,4,0,,
344,11,477,4,0,,
344,11,479,4,0,,
344,11,496,4,0,,
344,11,502,4,0,,
344,11,523,4,0,,
344,12,93,1,1,2,
344,12,100,1,1,1,
344,12,106,1,1,3,
344,12,229,1,1,4,
344,12,106,1,3,,
344,12,229,1,5,,
344,12,189,1,7,,
344,12,60,1,11,,
344,12,317,1,15,,
344,12,120,1,19,,
344,12,246,1,25,,
344,12,201,1,31,,
344,12,63,1,36,,
344,12,322,1,42,,
344,12,153,1,55,,
344,12,58,4,0,,
344,12,63,4,0,,
344,12,70,4,0,,
344,12,76,4,0,,
344,12,89,4,0,,
344,12,91,4,0,,
344,12,92,4,0,,
344,12,94,4,0,,
344,12,104,4,0,,
344,12,113,4,0,,
344,12,115,4,0,,
344,12,148,4,0,,
344,12,156,4,0,,
344,12,182,4,0,,
344,12,201,4,0,,
344,12,216,4,0,,
344,12,218,4,0,,
344,12,237,4,0,,
344,12,240,4,0,,
344,12,241,4,0,,
344,12,247,4,0,,
344,12,249,4,0,,
344,12,263,4,0,,
344,12,285,4,0,,
344,12,290,4,0,,
344,12,317,4,0,,
344,13,93,1,1,2,
344,13,100,1,1,1,
344,13,106,1,1,3,
344,13,229,1,1,4,
344,13,106,1,3,,
344,13,229,1,5,,
344,13,189,1,7,,
344,13,60,1,11,,
344,13,317,1,15,,
344,13,120,1,19,,
344,13,246,1,25,,
344,13,201,1,31,,
344,13,63,1,36,,
344,13,322,1,42,,
344,13,153,1,55,,
344,13,38,3,0,,
344,13,102,3,0,,
344,13,120,3,0,,
344,13,138,3,0,,
344,13,164,3,0,,
344,13,207,3,0,,
344,13,58,4,0,,
344,13,63,4,0,,
344,13,70,4,0,,
344,13,76,4,0,,
344,13,89,4,0,,
344,13,91,4,0,,
344,13,92,4,0,,
344,13,94,4,0,,
344,13,104,4,0,,
344,13,113,4,0,,
344,13,115,4,0,,
344,13,148,4,0,,
344,13,156,4,0,,
344,13,182,4,0,,
344,13,201,4,0,,
344,13,216,4,0,,
344,13,218,4,0,,
344,13,237,4,0,,
344,13,240,4,0,,
344,13,241,4,0,,
344,13,247,4,0,,
344,13,249,4,0,,
344,13,263,4,0,,
344,13,285,4,0,,
344,13,290,4,0,,
344,13,317,4,0,,
344,14,93,1,1,3,
344,14,100,1,1,1,
344,14,106,1,1,2,
344,14,229,1,1,4,
344,14,229,1,4,,
344,14,189,1,7,,
344,14,317,1,10,,
344,14,60,1,13,,
344,14,379,1,17,,
344,14,246,1,21,,
344,14,120,1,25,,
344,14,326,1,28,,
344,14,322,1,31,,
344,14,470,1,34,1,
344,14,471,1,34,2,
344,14,63,1,36,,
344,14,414,1,40,,
344,14,201,1,47,,
344,14,377,1,54,,
344,14,153,1,61,,
344,14,173,3,0,,
344,14,214,3,0,,
344,14,271,3,0,,
344,14,277,3,0,,
344,14,278,3,0,,
344,14,285,3,0,,
344,14,324,3,0,,
344,14,356,3,0,,
344,14,414,3,0,,
344,14,428,3,0,,
344,14,446,3,0,,
344,14,472,3,0,,
344,14,529,3,0,,
344,14,58,4,0,,
344,14,63,4,0,,
344,14,70,4,0,,
344,14,76,4,0,,
344,14,89,4,0,,
344,14,91,4,0,,
344,14,92,4,0,,
344,14,94,4,0,,
344,14,104,4,0,,
344,14,113,4,0,,
344,14,115,4,0,,
344,14,138,4,0,,
344,14,148,4,0,,
344,14,153,4,0,,
344,14,156,4,0,,
344,14,157,4,0,,
344,14,164,4,0,,
344,14,182,4,0,,
344,14,201,4,0,,
344,14,207,4,0,,
344,14,216,4,0,,
344,14,218,4,0,,
344,14,219,4,0,,
344,14,237,4,0,,
344,14,240,4,0,,
344,14,241,4,0,,
344,14,244,4,0,,
344,14,247,4,0,,
344,14,249,4,0,,
