species_id,version_id,language_id,flavor_text
227,10,9,"After nesting in bramble bushes, the wings
of its chicks grow hard from scratches by
thorns."
227,11,9,"Its sturdy wings look heavy, but its bones
are hollow and light, allowing it to fly
freely in the sky."
227,12,9,"Despite being clad entirely in
iron-hard armor, it flies at
speeds over 180 mph."
227,13,9,"Despite being clad entirely in
iron-hard armor, it flies at
speeds over 180 mph."
227,14,9,"Despite being clad entirely in
iron-hard armor, it flies at
speeds over 180 mph."
227,15,9,"Its sturdy wings look heavy, but
they are actually hollow and light,
allowing it to fly freely in the sky."
227,16,9,"After nesting in bramble bushes,
the wings of its chicks grow hard
from scratches by thorns."
227,17,5,"Son corps est prisonnier d’une armure
dure comme l’acier, mais il vole à plus
de 300 km/h."
227,17,9,"Despite being clad entirely in
iron-hard armor, it flies at
speeds over 180 mph."
227,18,5,"Son corps est prisonnier d’une armure
dure comme l’acier, mais il vole à plus
de 300 km/h."
227,18,9,"Despite being clad entirely in
iron-hard armor, it flies at
speeds over 180 mph."
227,21,9,"Its heavy-looking iron body is
actually thin and light, so it can
fly at speeds over 180 mph."
227,22,9,"Its heavy-looking iron body is
actually thin and light, so it can
fly at speeds over 180 mph."
227,24,9,"Despite being clad entirely in iron-hard armor,
it flies at speeds over 180 mph."
228,4,9,"It uses different
kinds of cries for
communicating withothers of its kind
and for pursuing
its prey."
228,5,9,"To corner prey,
they check each
other's locationusing barks that
only they can
understand."
228,6,9,"Around dawn, its
ominous howl
echoes through thearea to announce
that this is its
territory."
228,7,9,"HOUNDOUR hunt as a coordinated pack.
They communicate with each other using
a variety of cries to corner their prey.This POKéMON’s remarkable teamwork is
unparalleled."
228,8,9,"HOUNDOUR hunt as a coordinated pack.
They communicate with each other using
a variety of cries to corner their prey.This POKéMON’s remarkable teamwork is
unparalleled."
228,9,9,"HOUNDOUR communicate with each other
using a variety of cries to corner their
prey. This POKéMON’s remarkable teamwork
is simply unparalleled."
228,10,9,"To corner prey, they check each other’s
location using barks that only they can
understand."
228,11,9,"It uses different kinds of cries for
communicating with others of its kind and
for pursuing prey."
228,12,9,"It conveys its feelings using
different cries. It works in a pack
to cleverly take down prey."
228,13,9,"It conveys its feelings using
different cries. It works in a pack
to cleverly take down prey."
228,14,9,"It is smart enough to hunt in
packs. It uses a variety of cries
for communicating with others."
228,15,9,"It uses different kinds of cries for
communicating with others of its
kind and for pursuing its prey."
228,16,9,"To corner prey, they check each
other’s location using barks that
only they can understand."
228,17,5,"Il est assez évolué pour chasser
en meute et communiquer par
des séries de cris modulés."
228,17,9,"It is smart enough to hunt in
packs. It uses a variety of cries
for communicating with others."
228,18,5,"Il est assez évolué pour chasser
en meute et communiquer par
des séries de cris modulés."
228,18,9,"It is smart enough to hunt in
packs. It uses a variety of cries
for communicating with others."
228,21,9,"It is smart enough to hunt in
packs. It uses a variety of cries
for communicating with others."
228,22,9,"It is smart enough to hunt in
packs. It uses a variety of cries
for communicating with others."
228,23,9,"Around dawn, its ominous howl echoes through
the area to announce that this is its territory."
228,24,9,"To corner prey, they check each other’s location
using barks that only they can understand."
229,4,9,"If you are burned
by the flames it
shoots from itsmouth, the pain
will never go
away."
229,5,9,"Upon hearing its
eerie howls, other
POKéMON get theshivers and head
straight back to
their nests."
229,6,9,"The pungent-
smelling flame
that shoots fromits mouth results
from toxins burn­
ing in its body."
229,7,9,"In a HOUNDOOM pack, the one with its
horns raked sharply towards the back
serves a leadership role.These POKéMON choose their leader by
fighting amongst themselves."
229,8,9,"In a HOUNDOOM pack, the one with its
horns raked sharply towards the back
serves a leadership role.These POKéMON choose their leader by
fighting amongst themselves."
229,9,9,"In a HOUNDOOM pack, the one with its horns
raked sharply back serves a leadership
role. They choose their leader by fighting
among themselves."
229,10,9,"Upon hearing its eerie howls, other
POKéMON get the shivers and head straight
back to their nests."
229,11,9,"If you are burned by the flames it shoots
from its mouth, the pain will never go
away."
229,12,9,"Long ago, people imagined
its eerie howls to be the call
of the grim reaper."
229,13,9,"Long ago, people imagined
its eerie howls to be the call
of the grim reaper."
229,14,9,"The flames it breathes when angry
contain toxins. If they cause a
burn, it will hurt forever."
229,15,9,"If you are burned by the flames
it shoots from its mouth,
the pain will never go away."
229,16,9,"Upon hearing its eerie howls, other
Pokémon get the shivers and head
straight back to their nests."
229,17,5,"En colère, il crache des flammes
contenant une toxine qui peut
causer des dégâts irréversibles."
229,17,9,"The flames it breathes when angry
contain toxins. If they cause a
burn, it will hurt forever."
229,18,5,"En colère, il crache des flammes
contenant une toxine qui peut
causer des dégâts irréversibles."
229,18,9,"The flames it breathes when angry
contain toxins. If they cause a
burn, it will hurt forever."
229,21,9,"The flames it breathes when angry
contain toxins. If they cause a
burn, it will hurt forever."
229,22,9,"The flames it breathes when angry
contain toxins. If they cause a
burn, it will hurt forever."
229,24,9,"The flames it breathes when angry contains toxins.
If they cause a burn, it will hurt forever."
230,4,9,"It is said that it
usually hides in
underwater caves.It can create
whirlpools by
yawning."
230,5,9,"It sleeps deep on
the ocean floor to
build its energy.It is said to
cause tornadoes as
it wakes."
230,6,9,"It stores energy
by sleeping at
underwater depthsat which no other
life forms can
survive."
230,7,9,"KINGDRA lives at extreme ocean depths
that are otherwise uninhabited.
It has long been believed that theyawning of this POKéMON creates
spiraling ocean currents."
230,8,9,"KINGDRA sleeps on the seafloor where
it is otherwise devoid of life.
When a storm arrives, the POKéMON issaid to awaken and wander about in
search of prey."
230,9,9,"It sleeps quietly, deep on the seafloor.
When it comes up to the surface, it
creates a huge whirlpool that can swallow
even ships."
230,10,9,"It sleeps deep on the ocean floor to
build its energy. It is said to cause
tornadoes as it wakes."
230,11,9,"It is said that it usually hides in
underwater caves. It can create
whirlpools by yawning."
230,12,9,"It lives in caves on the seafloor
and creates giant whirlpools
every time it moves."
230,13,9,"It lives in caves on the seafloor
and creates giant whirlpools
every time it moves."
230,14,9,"It lives in caves on the seafloor
and creates giant whirlpools
every time it moves."
230,15,9,"It is said that it usually hides in
underwater caves. It can create
whirlpools by yawning."
230,16,9,"It sleeps deep on the ocean floor to
build its energy. It is said to
cause tornadoes as it wakes."
230,17,5,"Chacun de ses déplacements provoque
des tourbillons. Il vit dans les grottes
sous-marines."
230,17,9,"It lives in caves on the seafloor
and creates giant whirlpools
every time it moves."
230,18,5,"Chacun de ses déplacements provoque
des tourbillons. Il vit dans les grottes
sous-marines."
230,18,9,"It lives in caves on the seafloor
and creates giant whirlpools
every time it moves."
230,21,9,"It lives in caves on the seafloor
and creates giant whirlpools
every time it moves."
230,22,9,"It lives in caves on the seafloor
and creates giant whirlpools
every time it moves."
230,24,9,"It stores energy by sleeping at underwater depths
at which no other life-forms can survive."
231,4,9,"It swings its long
snout around play­
fully, but becauseit is so strong,
that can be dan­
gerous."
231,5,9,"As a sign of af­
fection, it bumps
with its snout.However, it is so
strong, it may
send you flying."
231,6,9,"During the desert­
ed morning hours,
it comes ashorewhere it deftly
uses its trunk to
take a shower."
231,7,9,"For its nest, PHANPY digs a vertical pit
in the ground at the edge of a river.
It marks the area around its nest withits trunk to let the others know that
the area has been claimed."
231,8,9,"PHANPY uses its long nose to shower
itself. When others gather around, they
thoroughly douse each other with water.These POKéMON can be seen drying their
soaking-wet bodies at the edge of
water."
231,9,9,"PHANPY’s big ears serve as broad fans.
When it becomes hot, it flaps the ears
busily to cool down. Even the young are
very strong."
231,10,9,"As a sign of affection, it bumps with its
snout. However, it is so strong, it may
send you flying."
231,11,9,"It swings its long snout around playfully,
but because it is so strong, this can be
dangerous."
231,12,9,"It is strong despite its compact
size. It can easily pick up and
carry an adult human on its back."
231,13,9,"It is strong despite its compact
size. It can easily pick up and
carry an adult human on its back."
231,14,9,"It is strong despite its compact
size. It can easily pick up and
carry an adult human on its back."
231,15,9,"It swings its long snout around
playfully, but because it is so
strong, that can be dangerous."
231,16,9,"As a sign of affection, it bumps
with its snout. However, it is so
strong, it may send you flying."
231,17,5,"Il est fort malgré son aspect ramassé.
Il n’a aucun mal à porter un humain
adulte sur son dos."
231,17,9,"It is strong despite its compact
size. It can easily pick up and
carry an adult human on its back."
231,18,5,"Il est fort malgré son aspect ramassé.
Il n’a aucun mal à porter un humain
adulte sur son dos."
231,18,9,"It is strong despite its compact
size. It can easily pick up and
carry an adult human on its back."
231,21,9,"It is strong despite its compact
size. It can easily pick up and
carry an adult human on its back."
231,22,9,"It is strong despite its compact
size. It can easily pick up and
carry an adult human on its back."
231,23,9,"As a sign of affection, it bumps with its snout.
However, it is so strong, it may send you flying."
231,24,9,"It is strong despite its compact size. It can easily
pick up and carry an adult human on its back.
"
232,4,9,"It has sharp, hard
tusks and a rugged
hide. Its TACKLEis strong enough
to knock down a
house."
232,5,9,"The longer and
bigger its tusks,
the higher itsrank in its herd.
The tusks take
long to grow."
232,6,9,"Because this
POKéMON's skin is
so tough, a normalattack won't even
leave a scratch on
it."
232,7,9,"DONPHAN’s favorite attack is curling
its body into a ball, then charging at
its foe while rolling at high speed.Once it starts rolling, this POKéMON
can’t stop very easily."
232,8,9,"If DONPHAN were to tackle with its hard
body, even a house could be destroyed.
Using its massive strength, thePOKéMON helps clear rock and mud slides
that block mountain trails."
232,9,9,"A DONPHAN is so strong it can easily haul
a dump truck. Its hide has toughened to a
rock-hard state. An ordinary sort of
attack won’t even leave a scratch."
232,10,9,"The longer and bigger its tusks, the
higher its rank in its herd. The tusks take
a long time to grow."
232,11,9,"It has sharp, hard tusks and a rugged
hide. Its TACKLE is strong enough to
knock down a house."
232,12,9,"It attacks by curling up, then
rolling into its foe. It can blow
apart a house in one hit."
232,13,9,"It attacks by curling up, then
rolling into its foe. It can blow
apart a house in one hit."
232,14,9,"It attacks by curling up, then
rolling into its foe. It can blow
apart a house in one hit."
232,15,9,"It has sharp, hard tusks and a
rugged hide. Its tackle is strong
enough to knock down a house."
232,16,9,"The longer and bigger its tusks,
the higher its rank in its herd.
The tusks take long to grow."
232,17,5,"Il attaque en se roulant en boule
pour percuter l’ennemi. Il peut
abattre une maison d’un seul coup."
232,17,9,"It attacks by curling up, then
rolling into its foe. It can blow
apart a house in one hit."
232,18,5,"Il attaque en se roulant en boule
pour percuter l’ennemi. Il peut
abattre une maison d’un seul coup."
232,18,9,"It attacks by curling up, then
rolling into its foe. It can blow
apart a house in one hit."
232,21,9,"It attacks by curling up then
rolling into its foe. It can blow
apart a house in one hit."
232,22,9,"It attacks by curling up then
rolling into its foe. It can blow
apart a house in one hit."
232,23,9,"It has sharp, hard tusks and a rugged hide. Its Tackle is strong enough to knock down a house."
232,24,9,"The longer and bigger its tusks, the higher its rank
in its herd. The tusks take long to grow,
"
233,4,9,"This upgraded
version of PORYGON
is designed forspace exploration.
It can't fly,
though."
233,5,9,"Further research
enhanced its abil­
ities. Sometimes,it may exhibit
motions that were
not programmed."
233,6,9,"This manmade
POKéMON evolved
from the latesttechnology. It
may have unprog­
rammed reactions."
233,7,9,"PORYGON2 was created by humans using
the power of science. The man-made
POKéMON has been endowed withartificial intelligence that enables it
to learn new gestures and emotions
on its own."
233,8,9,"PORYGON2 was created by humans using
the power of science. The man-made
POKéMON has been endowed withartificial intelligence that enables it
to learn new gestures and emotions
on its own."
233,9,9,"It was created by humans using the power
of science. It has been given artificial
intelligence that enables it to learn new
gestures and emotions on its own."
233,10,9,"Further research enhanced its abilities.
Sometimes, it may exhibit motions that
were not programmed."
233,11,9,"This upgraded version of PORYGON is
designed for space exploration. However,
it can’t even fly."
233,12,9,"With planetary development
software installed, it became
capable of working in space."
233,13,9,"With planetary development
software installed, it became
capable of working in space."
233,14,9,"It was upgraded to enable the
exploration of other planets.
However, it failed to measure up."
233,15,9,"This upgraded version of PORYGON
is designed for space exploration.
It can’t fly, however."
233,16,9,"Further research enhanced its
abilities. Sometimes, it may exhibit
motions that were not programmed."
233,17,5,"Il a subi une mise à jour censée lui
permettre d’explorer d’autres
planètes... C’est un échec."
233,17,9,"It was upgraded to enable the
exploration of other planets.
However, it failed to measure up."
233,18,5,"Il a subi une mise à jour censée lui
permettre d’explorer d’autres
planètes... C’est un échec."
233,18,9,"It was upgraded to enable the
exploration of other planets.
However, it failed to measure up."
233,21,9,"It was upgraded to enable the
exploration of other planets.
However, it failed to measure up."
233,22,9,"It was upgraded to enable the
exploration of other planets.
However, it failed to measure up."
234,4,9,"The curved antlers
subtly change the
flow of air tocreate a strange
space where real­
ity is distorted."
234,5,9,"Those who stare at
its antlers will
gradually losecontrol of their
senses and be
unable to stand."
234,6,9,"The round balls
found on the
fallen antlers canbe ground into a
powder that aids
in sleeping."
234,7,9,"STANTLER’s magnificent antlers were
traded at high prices as works of art.
As a result, this POKéMON was huntedclose to extinction by those who were
after the priceless antlers."
234,8,9,"STANTLER’s magnificent antlers were
traded at high prices as works of art.
As a result, this POKéMON was huntedclose to extinction by those who were
after the priceless antlers."
234,9,9,"STANTLER’s magnificent antlers were
once traded at high prices as works of art.
As a result, this POKéMON was hunted
close to extinction."
234,10,9,"Those who stare at its antlers will
gradually lose control of their senses
and be unable to stand."
234,11,9,"Its curved antlers subtly change the flow
of air to create a strange space where
reality is distorted."
234,12,9,"Staring at its antlers creates
an odd sensation as if one were
being drawn into their centers."
234,13,9,"Staring at its antlers creates
an odd sensation as if one were
being drawn into their centers."
234,14,9,"Staring at its antlers creates
an odd sensation as if one were
being drawn into their centers."
234,15,9,"The curved antlers subtly change
the flow of air to create a strange
space where reality is distorted."
234,16,9,"Those who stare at its antlers will
gradually lose control of their
senses and be unable to stand."
234,17,5,"Quiconque observe ses antennes
ressent une sensation étrange,
comme si leur centre l’attirait."
234,17,9,"Staring at its antlers creates
an odd sensation as if one were
being drawn into their centers."
234,18,5,"Quiconque observe ses antennes
ressent une sensation étrange,
comme si leur centre l’attirait."
234,18,9,"Staring at its antlers creates
an odd sensation as if one were
being drawn into their centers."
234,21,9,"Staring at its antlers creates
an odd sensation as if one were
being drawn into their centers."
234,22,9,"Staring at its antlers creates
an odd sensation as if one were
being drawn into their centers."
235,4,9,"A special fluid
oozes from the tip
of its tail. Itpaints the fluid
everywhere to mark
its territory."
235,5,9,"Once it becomes an
adult, it has a
tendency to letits comrades plant
footprints on its
back."
235,6,9,"The color of the
mysterious fluid
secreted from itstail is predeter­
mined for each
SMEARGLE."
235,7,9,"SMEARGLE marks the boundaries of its
territory using a body fluid that leaks
out from the tip of its tail.Over 5,000 different marks left by this
POKéMON have been found."
235,8,9,"SMEARGLE marks the boundaries of its
territory using a body fluid that leaks
out from the tip of its tail.Over 5,000 different marks left by this
POKéMON have been found."
235,9,9,"A SMEARGLE marks its territory using a
fluid that leaks out from the tip of its
tail. About 5,000 different marks left by
this POKéMON have been found."
235,10,9,"Once it becomes an adult, it has a
tendency to let its comrades plant
footprints on its back."
235,11,9,"A special fluid oozes from the tip of its
tail. It paints the fluid everywhere to
mark its territory."
235,12,9,"It marks its territory by using its
tail like a paintbrush. There are
more than 5,000 different marks."
235,13,9,"It marks its territory by using its
tail like a paintbrush. There are
more than 5,000 different marks."
235,14,9,"It marks its territory by using its
tail like a paintbrush. There are
more than 5,000 different marks."
235,15,9,"A special fluid oozes from the tip
of its tail. It paints the fluid
everywhere to mark its territory."
235,16,9,"Once it becomes an adult, it has a
tendency to let its comrades plant
footprints on its back."
235,17,5,"Il marque son territoire en maniant
sa queue comme un pinceau. On
dénombre plus de 5 000 marques."
235,17,9,"It marks its territory by using its
tail like a paintbrush. There are
more than 5,000 different marks."
235,18,5,"Il marque son territoire en maniant
sa queue comme un pinceau. On
dénombre plus de 5 000 marques."
235,18,9,"It marks its territory by using its
tail like a paintbrush. There are
more than 5,000 different marks."
235,21,9,"It marks its territory by using its
tail like a paintbrush. There are
more than 5,000 different marks."
235,22,9,"It marks its territory by using its
tail like a paintbrush. There are
more than 5,000 different marks."
235,23,9,"It marks its territory by using its tail like a
paintbrush. There are more than 5,000
different marks."
235,24,9,"Once it becomes an adult, it has a tendency to let
its comrades plant footprints on its back."
236,4,9,"It is always
bursting with en­
ergy. To make it­self stronger, it
keeps on fighting
even if it loses."
236,5,9,"Even though it is
small, it can't be
ignored becauseit will slug any
handy target with­
out warning."
236,6,9,"To brush up on its
fighting skills,
it will challengeanyone. It has a
very strong com­
petitive spirit."
236,7,9,"TYROGUE becomes stressed out if it
does not get to train every day.
When raising this POKéMON, the TRAINERmust establish and uphold various
training methods."
236,8,9,"TYROGUE becomes stressed out if it
does not get to train every day.
When raising this POKéMON, the TRAINERmust establish and uphold various
training methods."
236,9,9,"TYROGUE become stressed out if they do
not get to train every day. When raising
this POKéMON, the TRAINER must establish
a regular training schedule."
236,10,9,"Even though it is small, it can’t be
ignored because it will slug any handy
target without warning."
236,11,9,"It is always bursting with energy. To make
itself stronger, it keeps on fighting even
if it loses."
236,12,9,"It is famous for its eagerness to
fight and always nurses injuries
from challenging larger foes."
236,13,9,"It is famous for its eagerness to
fight and always nurses injuries
from challenging larger foes."
236,14,9,"It is famous for its eagerness to
fight and always nurses injuries
from challenging larger foes."
236,15,9,"It is always bursting with energy.
To make itself stronger, it
keeps on fighting even if it loses."
236,16,9,"Even though it is small, it can’t be
ignored because it will slug any
handy target without warning."
236,17,5,"Il est réputé pour sa combativité.
Il se blesse toujours en défiant
des ennemis plus grands."
236,17,9,"It is famous for its eagerness to
fight and always nurses injuries
from challenging larger foes."
236,18,5,"Il est réputé pour sa combativité.
Il se blesse toujours en défiant
des ennemis plus grands."
236,18,9,"It is famous for its eagerness to
fight and always nurses injuries
from challenging larger foes."
236,21,9,"It is famous for its eagerness to
fight and always nurses injuries
from challenging larger foes."
236,22,9,"It is famous for its eagerness to
fight and always nurses injuries
from challenging larger foes."
236,24,9,"To brush up on its fighting skills, it will challenge
anyone. It has a very strong competitive spirit.
"
237,4,9,"If you become
enchanted by its
smooth, elegant,dance-like kicks,
you may get
drilled hard."
237,5,9,"It launches kicks
while spinning. If
it spins at highspeed, it may bore
its way into the
ground."
237,6,9,"After doing a
handstand to
throw off theopponent's timing,
it presents its
fancy kick moves."
237,7,9,"HITMONTOP spins on its head at high
speed, all the while delivering kicks.
This technique is a remarkable mix ofboth offense and defense at the same
time. The POKéMON travels faster
spinning than it does walking."
237,8,9,"HITMONTOP spins on its head at high
speed, all the while delivering kicks.
This technique is a remarkable mix ofboth offense and defense at the same
time. The POKéMON travels faster
spinning than it does walking."
237,9,9,"Its technique of kicking while spinning is
a remarkable mix of both offense and
defense. HITMONTOP travel faster
spinning than they do walking."
237,10,9,"It launches kicks while spinning. If it
spins at high speed, it may bore its way
into the ground."
237,11,9,"If you become enchanted by its smooth,
elegant, dance-like kicks, you may get
drilled hard."
237,12,9,"It fights while spinning like a top.
The centrifugal force boosts its
destructive power by ten."
237,13,9,"It fights while spinning like a top.
The centrifugal force boosts its
destructive power by ten."
237,14,9,"It fights while spinning like a top.
The centrifugal force boosts its
destructive power by ten."
237,15,9,"If you are enchanted by its smooth,
dance-like kicks, you may get a closer
experience with one than you’d like."
237,16,9,"It launches kicks while spinning. If
it spins at high speed, it may bore
its way into the ground."
237,17,5,"Il combat en tournoyant comme une
toupie. La force centrifuge décuple
sa puissance destructrice."
237,17,9,"It fights while spinning like a top.
The centrifugal force boosts its
destructive power by ten."
237,18,5,"Il combat en tournoyant comme une
toupie. La force centrifuge décuple
sa puissance destructrice."
237,18,9,"It fights while spinning like a top.
The centrifugal force boosts its
destructive power by ten."
237,21,9,"It fights while spinning like a top.
The centrifugal force boosts its
destructive power by 10."
237,22,9,"It fights while spinning like a top.
The centrifugal force boosts its
destructive power by 10."
238,4,9,"Its lips are the
most sensitive
parts on its body.It always uses its
lips first to
examine things."
238,5,9,"It always rocks
its head slowly
backwards and for­wards as if it is
trying to kiss
someone."
238,6,9,"The sensitivity of
its lips develops
most quickly.It uses them to
try to identify
unknown objects."
238,7,9,"SMOOCHUM actively runs about, but
also falls quite often.
Whenever the chance arrives, it willlook for its reflection to make sure its
face hasn’t become dirty."
238,8,9,"SMOOCHUM actively runs about, but
also falls quite often.
Whenever the chance arrives, it willlook for its reflection to make sure its
face hasn’t become dirty."
238,9,9,"It actively runs about, but also falls
often. Whenever it falls, it will check its
reflection on a lake’s surface to make
sure its face hasn’t become dirty."
238,10,9,"It always rocks its head slowly backwards
and forwards as if it is trying to kiss
someone."
238,11,9,"Its lips are the most sensitive parts on
its body. It always uses its lips first to
examine things."
238,12,9,"It tests everything by touching
with its lips, which remember
what it likes and dislikes."
238,13,9,"It tests everything by touching
with its lips, which remember
what it likes and dislikes."
238,14,9,"It tests everything by touching
with its lips, which remember
what it likes and dislikes."
238,15,9,"Its lips are the most sensitive
part of its body. It always uses
its lips first to examine things."
238,16,9,"It always rocks its head slowly
backwards and forwards as if it is
trying to kiss someone."
238,17,5,"Il goûte à tout du bout des lèvres.
Elles gardent en mémoire ses
goûts et ses dégoûts."
238,17,9,"It tests everything by touching
with its lips, which remember
what it likes and dislikes."
238,18,5,"Il goûte à tout du bout des lèvres.
Elles gardent en mémoire ses
goûts et ses dégoûts."
238,18,9,"It tests everything by touching
with its lips, which remember
what it likes and dislikes."
238,21,9,"It tests everything by touching
with its lips, which remember
what it likes and dislikes."
238,22,9,"It tests everything by touching
with its lips, which remember
what it likes and dislikes."
238,23,9,Its lips are the most sensitive part of its body. It always uses its lips first to examine things.
238,24,9,"It tests everything by touching with its lips,
which remember what it likes and dislikes."
239,4,9,"It rotates its
arms to generate
electricity, butit tires easily,
so it charges up
only a little bit."
239,5,9,"Even in the most
vicious storm,
this POKéMON playshappily if thunder
rumbles in the
sky."
239,6,9,"It loves violent
thunder. The space
between its hornsflickers bluish-
white when it is
charging energy."
239,7,9,"ELEKID stores electricity in its body.
If it touches metal and accidentally
discharges all its built-up electricity,this POKéMON begins swinging its arms
in circles to recharge itself."
239,8,9,"ELEKID stores electricity in its body.
If it touches metal and accidentally
discharges all its built-up electricity,this POKéMON begins swinging its arms
in circles to recharge itself."
239,9,9,"If it touches metal and discharges the
electricity it has stored in its body, an
ELEKID begins swinging its arms in circles
to recharge itself."
239,10,9,"Even in the most vicious storm, this
POKéMON plays happily if thunder rumbles
in the sky."
239,11,9,"It rotates its arms to generate
electricity, but it tires easily, so it
charges up only a little bit."
239,12,9,"It generates electricity by
whirling its arms. However, it
can’t store the energy it makes."
239,13,9,"It generates electricity by
whirling its arms. However, it
can’t store the energy it makes."
239,14,9,"A weak electric current flows
between its horns. Sticking a hand
there shocks the unwary."
239,15,9,"It rotates its arms to generate
electricity, but it tires easily,
so it only charges up a little bit."
239,16,9,"Even in the most vicious storm,
this Pokémon plays happily if thunder
rumbles in the sky."
239,17,5,"Un faible courant électrique circule
entre ses cornes. Attention à ne
pas y mettre la main!"
239,17,9,"A weak electric current flows
between its horns. Sticking a hand
there shocks the unwary."
239,18,5,"Un faible courant électrique circule
entre ses cornes. Attention à ne
pas y mettre la main!"
239,18,9,"A weak electric current flows
between its horns. Sticking a hand
there shocks the unwary."
239,21,9,"Spinning its arms around
to generate electricity makes the area
between its horns shine light blue."
239,22,9,"Spinning its arms around
to generate electricity makes the area
between its horns shine light blue."
239,24,9,"Spinning its arms around to generate electricity
makes the area between its horns shine light blue."
240,4,9,"Each and every
time it inhales
and exhales, hotembers dribble out
of its mouth and
nostrils."
240,5,9,"It is found in
volcanic craters.
Its body temp. isover 1100 degrees,
so don't under­
estimate it."
240,6,9,"It naturally spits
an 1100-degree
flame. It is saidwhen many appear,
it heralds a
volcanic eruption."
240,7,9,"MAGBY’s state of health is determined
by observing the fire it breathes.
If the POKéMON is spouting yellowflames from its mouth, it is in good
health. When it is fatigued, black smoke
will be mixed in with the flames."
240,8,9,"MAGBY’s state of health is determined
by observing the fire it breathes.
If the POKéMON is spouting yellowflames from its mouth, it is in good
health. When it is fatigued, black smoke
will be mixed in with the flames."
240,9,9,"If a MAGBY is spouting yellow flames from
its mouth, it is in good health. When it is
fatigued, black smoke will be mixed in with
the flames."
240,10,9,"It is found in volcanic craters. Its body
heat exceeds 1,100 degrees Fahrenheit,
so don’t underestimate it."
240,11,9,"Each and every time it inhales and
exhales, hot embers dribble out of its
mouth and nostrils."
240,12,9,"Its body temperature is around
1,100 degrees F. It is healthy if
it is breathing yellow flames."
240,13,9,"Its body temperature is around
1,100 degrees F. It is healthy if
it is breathing yellow flames."
240,14,9,"Its magma-like blood circulates
throughout its body. Its body’s
heat can top 1,100 degrees F."
240,15,9,"Each and every time it inhales
and exhales, hot embers dribble
from its mouth and nostrils."
240,16,9,"It is found in volcanic craters. Its body
temperature is over 1,100 degrees
Fahrenheit, so don’t underestimate it."
240,17,5,"Son sang est chaud comme du magma
et la température de son corps
peut atteindre 600 °C."
240,17,9,"Its magma-like blood circulates
throughout its body. Its body’s
heat can top 1,100 degrees F."
240,18,5,"Son sang est chaud comme du magma
et la température de son corps
peut atteindre 600 °C."
240,18,9,"Its magma-like blood circulates
throughout its body. Its body’s
heat can top 1,100 degrees F."
240,21,9,"It’s small, but its body temperature
is over 1,100 degrees F. Embers escape
its mouth and nose when it breathes."
240,22,9,"It’s small, but its body temperature
is over 1,100 degrees F. Embers escape
its mouth and nose when it breathes."
241,4,9,"Its milk is packed
with nutrition,
making it theultimate beverage
for the sick or
weary."
241,5,9,"If it has just had
a baby, the milk
it produces con­tains much more
nutrition than
usual."
241,6,9,"In order to milk a
MILTANK, one must
have a knack forrhythmically pull­
ing up and down
on its udders."
241,7,9,"MILTANK gives over five gallons of milk
on a daily basis. Its sweet milk is
enjoyed by children and grown-ups alike.People who can’t drink milk turn it into
yogurt and eat it instead."
241,8,9,"MILTANK gives over five gallons of milk
on a daily basis. Its sweet milk is
enjoyed by children and grown-ups alike.People who can’t drink milk turn it into
yogurt and eat it instead."
241,9,9,"It gives over five gallons of milk daily.
Its sweet milk is enjoyed by children and
grown-ups alike. People who can’t drink
milk turn it into yogurt and eat it instead."
241,10,9,"If it has just had a baby, the milk it
produces contains much more nutrition than
usual."
241,11,9,"Its milk is packed with nutrition, making
it the ultimate beverage for the sick or
weary."
241,12,9,"It is said that kids who drink
MILTANK’s milk grow up to become
hearty, healthy adults."
241,13,9,"It is said that kids who drink
MILTANK’s milk grow up to become
hearty, healthy adults."
241,14,9,"It is said that kids who drink
MILTANK’s milk grow up to become
hearty, healthy adults."
241,15,9,"Its milk is packed with nutrition,
making it the ultimate beverage
for the sick or weary."
241,16,9,"If it is around babies, the milk
it produces contains much more
nutrition than usual."
241,17,5,"On raconte que les enfants élevés
au lait d’Écrémeuh deviennent des
adultes braves et robustes."
241,17,9,"It is said that kids who drink
Miltank’s milk grow up to become
hearty, healthy adults."
241,18,5,"On raconte que les enfants élevés
au lait d’Écrémeuh deviennent des
adultes braves et robustes."
241,18,9,"It is said that kids who drink
Miltank’s milk grow up to become
hearty, healthy adults."
241,21,9,"It is said that kids who drink
Miltank’s milk grow up to become
hearty, healthy adults."
241,22,9,"It is said that kids who drink
Miltank’s milk grow up to become
hearty, healthy adults."
241,23,9,"If it is around babies, the milk it produces contains
much more nutrition than usual."
241,24,9,"Its milk is packed with nutrition, making it the
ultimate beverage for the sick or weary."
242,4,9,"Anyone who takes
even one bite of
BLISSEY's egg be­comes unfailingly
caring and pleas­
ant to everyone."
242,5,9,"It has a very com­
passionate nature.
If it sees a sickPOKéMON, it will
nurse the sufferer
back to health."
242,6,9,"Biting into one
of the delicious
eggs that BLISSEYprovides will make
everyone around
smile with joy."
242,7,9,"BLISSEY senses sadness with its fluffy
coat of fur. If it does so, this POKéMON
will rush over to the sad person,however far they may be, to share an
egg of happiness that brings a smile
to any face."
242,8,9,"BLISSEY senses sadness with its fluffy
coat of fur. If it does so, this POKéMON
will rush over to the sad person,however far they may be, to share an
egg of happiness that brings a smile
to any face."
